I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.80GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    46104.2812 | Layer 1 | Epoch 1  |
|           100 |    37970.7305 | Layer 1 | Epoch 1  |
|           200 |    34115.9023 | Layer 1 | Epoch 1  |
|           300 |    32135.9805 | Layer 1 | Epoch 1  |
|           400 |    31632.4941 | Layer 1 | Epoch 1  |
|           500 |    31155.2266 | Layer 1 | Epoch 1  |
|           600 |    30541.9004 | Layer 1 | Epoch 1  |
|           700 |    30074.1719 | Layer 1 | Epoch 1  |
|           800 |    29858.7148 | Layer 1 | Epoch 1  |
|           900 |    29723.9883 | Layer 1 | Epoch 1  |
|          1000 |    29388.7559 | Layer 1 | Epoch 1  |
|          1100 |    29136.1172 | Layer 1 | Epoch 1  |
|          1200 |    29091.8477 | Layer 1 | Epoch 1  |
|          1300 |    28955.5820 | Layer 1 | Epoch 1  |
|          1400 |    28833.6953 | Layer 1 | Epoch 1  |
|          1500 |    28538.5918 | Layer 1 | Epoch 1  |
|          1600 |    28570.0586 | Layer 1 | Epoch 1  |
|          1700 |    28347.1484 | Layer 1 | Epoch 1  |
|          1800 |    28338.6680 | Layer 1 | Epoch 1  |
|          1900 |    28011.5820 | Layer 1 | Epoch 1  |
|          2000 |    27836.5879 | Layer 1 | Epoch 1  |
|          2100 |    27836.6895 | Layer 1 | Epoch 1  |
|          2200 |    27772.4004 | Layer 1 | Epoch 1  |
|          2300 |    27545.0293 | Layer 1 | Epoch 1  |
|          2400 |    27446.1836 | Layer 1 | Epoch 1  |
|          2500 |    27558.8848 | Layer 1 | Epoch 1  |
|          2600 |    27192.0410 | Layer 1 | Epoch 1  |
|          2700 |    27334.0039 | Layer 1 | Epoch 1  |
|          2800 |    26775.1211 | Layer 1 | Epoch 1  |
|          2900 |    27168.9766 | Layer 1 | Epoch 1  |
|          3000 |    26798.8965 | Layer 1 | Epoch 1  |
|          3100 |    26586.2617 | Layer 1 | Epoch 2  |
|          3200 |    26636.0449 | Layer 1 | Epoch 2  |
|          3300 |    26648.5117 | Layer 1 | Epoch 2  |
|          3400 |    26636.3398 | Layer 1 | Epoch 2  |
|          3500 |    26410.9512 | Layer 1 | Epoch 2  |
|          3600 |    26272.2559 | Layer 1 | Epoch 2  |
|          3700 |    26387.1406 | Layer 1 | Epoch 2  |
|          3800 |    26271.5820 | Layer 1 | Epoch 2  |
|          3900 |    25886.7852 | Layer 1 | Epoch 2  |
|          4000 |    26138.0703 | Layer 1 | Epoch 2  |
|          4100 |    25975.3652 | Layer 1 | Epoch 2  |
|          4200 |    26013.3516 | Layer 1 | Epoch 2  |
|          4300 |    25867.0527 | Layer 1 | Epoch 2  |
|          4400 |    25721.1562 | Layer 1 | Epoch 2  |
|          4500 |    25694.7090 | Layer 1 | Epoch 2  |
|          4600 |    25721.5469 | Layer 1 | Epoch 2  |
|          4700 |    25482.3320 | Layer 1 | Epoch 2  |
|          4800 |    25604.1602 | Layer 1 | Epoch 2  |
|          4900 |    25563.7969 | Layer 1 | Epoch 2  |
|          5000 |    25410.9785 | Layer 1 | Epoch 2  |
|          5100 |    25416.5625 | Layer 1 | Epoch 2  |
|          5200 |    25258.3984 | Layer 1 | Epoch 2  |
|          5300 |    25214.9805 | Layer 1 | Epoch 2  |
|          5400 |    25171.3945 | Layer 1 | Epoch 2  |
|          5500 |    25092.9062 | Layer 1 | Epoch 2  |
|          5600 |    25095.6543 | Layer 1 | Epoch 2  |
|          5700 |    25076.3594 | Layer 1 | Epoch 2  |
|          5800 |    24887.4805 | Layer 1 | Epoch 2  |
|          5900 |    24785.5156 | Layer 1 | Epoch 2  |
|          6000 |    24983.9062 | Layer 1 | Epoch 2  |
|          6100 |    24681.1074 | Layer 1 | Epoch 2  |
|          6200 |    24702.9219 | Layer 1 | Epoch 3  |
|          6300 |    24588.5508 | Layer 1 | Epoch 3  |
|          6400 |    24866.4453 | Layer 1 | Epoch 3  |
|          6500 |    24566.2227 | Layer 1 | Epoch 3  |
|          6600 |    24712.6992 | Layer 1 | Epoch 3  |
|          6700 |    24491.4766 | Layer 1 | Epoch 3  |
|          6800 |    24194.5273 | Layer 1 | Epoch 3  |
|          6900 |    24359.6797 | Layer 1 | Epoch 3  |
|          7000 |    24281.2070 | Layer 1 | Epoch 3  |
|          7100 |    24214.9824 | Layer 1 | Epoch 3  |
|          7200 |    24341.5859 | Layer 1 | Epoch 3  |
|          7300 |    24568.7539 | Layer 1 | Epoch 3  |
|          7400 |    24254.1250 | Layer 1 | Epoch 3  |
|          7500 |    23929.8926 | Layer 1 | Epoch 3  |
|          7600 |    24060.7129 | Layer 1 | Epoch 3  |
|          7700 |    23997.2754 | Layer 1 | Epoch 3  |
|          7800 |    23971.2109 | Layer 1 | Epoch 3  |
|          7900 |    23858.8281 | Layer 1 | Epoch 3  |
|          8000 |    23929.0566 | Layer 1 | Epoch 3  |
|          8100 |    23913.1895 | Layer 1 | Epoch 3  |
|          8200 |    23833.6113 | Layer 1 | Epoch 3  |
|          8300 |    23693.1250 | Layer 1 | Epoch 3  |
|          8400 |    23625.3555 | Layer 1 | Epoch 3  |
|          8500 |    23402.4082 | Layer 1 | Epoch 3  |
|          8600 |    23716.7910 | Layer 1 | Epoch 3  |
|          8700 |    23798.8223 | Layer 1 | Epoch 3  |
|          8800 |    23444.8555 | Layer 1 | Epoch 3  |
|          8900 |    23681.8926 | Layer 1 | Epoch 3  |
|          9000 |    23581.1387 | Layer 1 | Epoch 3  |
|          9100 |    23393.6953 | Layer 1 | Epoch 3  |
|          9200 |    23465.8828 | Layer 1 | Epoch 3  |
|          9300 |    23313.2285 | Layer 1 | Epoch 4  |
|          9400 |    23354.4355 | Layer 1 | Epoch 4  |
|          9500 |    23435.6211 | Layer 1 | Epoch 4  |
|          9600 |    23109.8652 | Layer 1 | Epoch 4  |
|          9700 |    23161.9531 | Layer 1 | Epoch 4  |
|          9800 |    23370.6230 | Layer 1 | Epoch 4  |
|          9900 |    23321.6270 | Layer 1 | Epoch 4  |
|         10000 |    23293.5781 | Layer 1 | Epoch 4  |
|         10100 |    23053.2871 | Layer 1 | Epoch 4  |
|         10200 |    23174.6055 | Layer 1 | Epoch 4  |
|         10300 |    23337.7051 | Layer 1 | Epoch 4  |
|         10400 |    22921.7734 | Layer 1 | Epoch 4  |
|         10500 |    22864.8477 | Layer 1 | Epoch 4  |
|         10600 |    22906.0059 | Layer 1 | Epoch 4  |
|         10700 |    22993.0039 | Layer 1 | Epoch 4  |
|         10800 |    23037.7812 | Layer 1 | Epoch 4  |
|         10900 |    22648.3281 | Layer 1 | Epoch 4  |
|         11000 |    22608.9297 | Layer 1 | Epoch 4  |
|         11100 |    22918.5684 | Layer 1 | Epoch 4  |
|         11200 |    22550.8730 | Layer 1 | Epoch 4  |
|         11300 |    22632.7754 | Layer 1 | Epoch 4  |
|         11400 |    22343.3906 | Layer 1 | Epoch 4  |
|         11500 |    22869.2949 | Layer 1 | Epoch 4  |
|         11600 |    22618.1230 | Layer 1 | Epoch 4  |
|         11700 |    22723.9395 | Layer 1 | Epoch 4  |
|         11800 |    22661.2363 | Layer 1 | Epoch 4  |
|         11900 |    22475.4746 | Layer 1 | Epoch 4  |
|         12000 |    22585.2598 | Layer 1 | Epoch 4  |
|         12100 |    22527.4336 | Layer 1 | Epoch 4  |
|         12200 |    22466.3086 | Layer 1 | Epoch 4  |
|         12300 |    22309.3066 | Layer 1 | Epoch 4  |
|         12400 |    22432.6602 | Layer 1 | Epoch 5  |
|         12500 |    22356.8477 | Layer 1 | Epoch 5  |
|         12600 |    22314.9922 | Layer 1 | Epoch 5  |
|         12700 |    22077.1992 | Layer 1 | Epoch 5  |
|         12800 |    22173.9512 | Layer 1 | Epoch 5  |
|         12900 |    22400.8926 | Layer 1 | Epoch 5  |
|         13000 |    22013.1133 | Layer 1 | Epoch 5  |
|         13100 |    22023.5176 | Layer 1 | Epoch 5  |
|         13200 |    22332.6973 | Layer 1 | Epoch 5  |
|         13300 |    22315.2812 | Layer 1 | Epoch 5  |
|         13400 |    22097.7168 | Layer 1 | Epoch 5  |
|         13500 |    22036.3906 | Layer 1 | Epoch 5  |
|         13600 |    22112.9805 | Layer 1 | Epoch 5  |
|         13700 |    21871.6055 | Layer 1 | Epoch 5  |
|         13800 |    21992.6074 | Layer 1 | Epoch 5  |
|         13900 |    21524.1680 | Layer 1 | Epoch 5  |
|         14000 |    21947.8242 | Layer 1 | Epoch 5  |
|         14100 |    21736.1621 | Layer 1 | Epoch 5  |
|         14200 |    21923.9199 | Layer 1 | Epoch 5  |
|         14300 |    21784.9688 | Layer 1 | Epoch 5  |
