I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.63GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45432.2266 | Layer 1 | Epoch 1  |
|           100 |    45213.5234 | Layer 1 | Epoch 1  |
|           200 |    44914.3203 | Layer 1 | Epoch 1  |
|           300 |    44627.9727 | Layer 1 | Epoch 1  |
|           400 |    44319.8203 | Layer 1 | Epoch 1  |
|           500 |    44043.0117 | Layer 1 | Epoch 1  |
|           600 |    43775.8281 | Layer 1 | Epoch 1  |
|           700 |    43509.1406 | Layer 1 | Epoch 1  |
|           800 |    43253.6875 | Layer 1 | Epoch 1  |
|           900 |    43016.5898 | Layer 1 | Epoch 1  |
|          1000 |    42736.4688 | Layer 1 | Epoch 1  |
|          1100 |    42491.0352 | Layer 1 | Epoch 1  |
|          1200 |    42235.1836 | Layer 1 | Epoch 1  |
|          1300 |    42013.5391 | Layer 1 | Epoch 1  |
|          1400 |    41723.0625 | Layer 1 | Epoch 1  |
|          1500 |    41511.3828 | Layer 1 | Epoch 1  |
|          1600 |    41286.9141 | Layer 1 | Epoch 1  |
|          1700 |    41090.3750 | Layer 1 | Epoch 1  |
|          1800 |    40877.4102 | Layer 1 | Epoch 1  |
|          1900 |    40565.9297 | Layer 1 | Epoch 1  |
|          2000 |    40387.2266 | Layer 1 | Epoch 1  |
|          2100 |    40194.3320 | Layer 1 | Epoch 1  |
|          2200 |    40025.2500 | Layer 1 | Epoch 1  |
|          2300 |    39801.8789 | Layer 1 | Epoch 1  |
|          2400 |    39635.9609 | Layer 1 | Epoch 1  |
|          2500 |    39449.1055 | Layer 1 | Epoch 1  |
|          2600 |    39290.2070 | Layer 1 | Epoch 1  |
|          2700 |    39016.0312 | Layer 1 | Epoch 1  |
|          2800 |    38863.6719 | Layer 1 | Epoch 1  |
|          2900 |    38819.1641 | Layer 1 | Epoch 1  |
|          3000 |    38377.3633 | Layer 1 | Epoch 1  |
|          3100 |    38398.4727 | Layer 1 | Epoch 2  |
|          3200 |    38124.1094 | Layer 1 | Epoch 2  |
|          3300 |    37961.0312 | Layer 1 | Epoch 2  |
|          3400 |    37717.8125 | Layer 1 | Epoch 2  |
|          3500 |    37655.7148 | Layer 1 | Epoch 2  |
|          3600 |    37519.4297 | Layer 1 | Epoch 2  |
|          3700 |    37397.0586 | Layer 1 | Epoch 2  |
|          3800 |    37233.0781 | Layer 1 | Epoch 2  |
|          3900 |    37142.5117 | Layer 1 | Epoch 2  |
|          4000 |    36984.3672 | Layer 1 | Epoch 2  |
|          4100 |    36774.3555 | Layer 1 | Epoch 2  |
|          4200 |    36511.5469 | Layer 1 | Epoch 2  |
|          4300 |    36511.5898 | Layer 1 | Epoch 2  |
|          4400 |    36300.1680 | Layer 1 | Epoch 2  |
|          4500 |    36120.2773 | Layer 1 | Epoch 2  |
|          4600 |    36038.5039 | Layer 1 | Epoch 2  |
|          4700 |    35934.2422 | Layer 1 | Epoch 2  |
|          4800 |    36015.3242 | Layer 1 | Epoch 2  |
|          4900 |    35681.7031 | Layer 1 | Epoch 2  |
|          5000 |    35457.4062 | Layer 1 | Epoch 2  |
|          5100 |    35400.6328 | Layer 1 | Epoch 2  |
|          5200 |    35379.4141 | Layer 1 | Epoch 2  |
|          5300 |    35136.5820 | Layer 1 | Epoch 2  |
|          5400 |    35182.9453 | Layer 1 | Epoch 2  |
|          5500 |    34985.3398 | Layer 1 | Epoch 2  |
|          5600 |    34801.3867 | Layer 1 | Epoch 2  |
|          5700 |    34662.4375 | Layer 1 | Epoch 2  |
|          5800 |    34472.8281 | Layer 1 | Epoch 2  |
|          5900 |    34525.3711 | Layer 1 | Epoch 2  |
|          6000 |    34254.2266 | Layer 1 | Epoch 2  |
|          6100 |    34252.0820 | Layer 1 | Epoch 2  |
|          6200 |    34183.3672 | Layer 1 | Epoch 3  |
