I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.55GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45502.6055 | Layer 1 | Epoch 1  |
|           100 |    43762.7031 | Layer 1 | Epoch 1  |
|           200 |    41360.5039 | Layer 1 | Epoch 1  |
|           300 |    39523.4766 | Layer 1 | Epoch 1  |
|           400 |    38042.2461 | Layer 1 | Epoch 1  |
|           500 |    37013.7422 | Layer 1 | Epoch 1  |
|           600 |    36107.1094 | Layer 1 | Epoch 1  |
|           700 |    35116.7539 | Layer 1 | Epoch 1  |
|           800 |    34692.1523 | Layer 1 | Epoch 1  |
|           900 |    34538.4648 | Layer 1 | Epoch 1  |
|          1000 |    33700.1016 | Layer 1 | Epoch 1  |
|          1100 |    33314.6523 | Layer 1 | Epoch 1  |
|          1200 |    33026.8125 | Layer 1 | Epoch 1  |
|          1300 |    32529.3906 | Layer 1 | Epoch 1  |
|          1400 |    32471.3828 | Layer 1 | Epoch 1  |
|          1500 |    32224.0742 | Layer 1 | Epoch 1  |
|          1600 |    31878.4863 | Layer 1 | Epoch 1  |
|          1700 |    32080.4805 | Layer 1 | Epoch 1  |
|          1800 |    31764.7637 | Layer 1 | Epoch 1  |
|          1900 |    31500.8555 | Layer 1 | Epoch 1  |
|          2000 |    31388.4023 | Layer 1 | Epoch 1  |
|          2100 |    31158.1875 | Layer 1 | Epoch 1  |
|          2200 |    31145.4160 | Layer 1 | Epoch 1  |
|          2300 |    31213.6016 | Layer 1 | Epoch 1  |
