I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.69GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45430.3750 | Layer 1 | Epoch 1  |
|           100 |    45253.2539 | Layer 1 | Epoch 1  |
|           200 |    44961.5508 | Layer 1 | Epoch 1  |
|           300 |    44665.5312 | Layer 1 | Epoch 1  |
|           400 |    44350.8906 | Layer 1 | Epoch 1  |
|           500 |    44079.3828 | Layer 1 | Epoch 1  |
|           600 |    43779.1797 | Layer 1 | Epoch 1  |
|           700 |    43545.7422 | Layer 1 | Epoch 1  |
|           800 |    43250.3242 | Layer 1 | Epoch 1  |
|           900 |    42994.8750 | Layer 1 | Epoch 1  |
|          1000 |    42745.0703 | Layer 1 | Epoch 1  |
|          1100 |    42470.2969 | Layer 1 | Epoch 1  |
|          1200 |    42215.0352 | Layer 1 | Epoch 1  |
|          1300 |    41988.2578 | Layer 1 | Epoch 1  |
|          1400 |    41752.3125 | Layer 1 | Epoch 1  |
|          1500 |    41501.3477 | Layer 1 | Epoch 1  |
|          1600 |    41304.9922 | Layer 1 | Epoch 1  |
|          1700 |    41016.6836 | Layer 1 | Epoch 1  |
|          1800 |    40816.6562 | Layer 1 | Epoch 1  |
|          1900 |    40667.5898 | Layer 1 | Epoch 1  |
|          2000 |    40438.6875 | Layer 1 | Epoch 1  |
|          2100 |    40253.0156 | Layer 1 | Epoch 1  |
|          2200 |    40003.4531 | Layer 1 | Epoch 1  |
|          2300 |    39866.1172 | Layer 1 | Epoch 1  |
|          2400 |    39582.8008 | Layer 1 | Epoch 1  |
|          2500 |    39412.1836 | Layer 1 | Epoch 1  |
|          2600 |    39133.3750 | Layer 1 | Epoch 1  |
|          2700 |    39046.0781 | Layer 1 | Epoch 1  |
|          2800 |    38883.3047 | Layer 1 | Epoch 1  |
|          2900 |    38706.2500 | Layer 1 | Epoch 1  |
|          3000 |    38467.2539 | Layer 1 | Epoch 1  |
|          3100 |    38267.2812 | Layer 1 | Epoch 2  |
|          3200 |    38174.7734 | Layer 1 | Epoch 2  |
|          3300 |    37898.5117 | Layer 1 | Epoch 2  |
|          3400 |    37935.8906 | Layer 1 | Epoch 2  |
|          3500 |    37564.7188 | Layer 1 | Epoch 2  |
|          3600 |    37468.7695 | Layer 1 | Epoch 2  |
|          3700 |    37354.6055 | Layer 1 | Epoch 2  |
|          3800 |    37260.5938 | Layer 1 | Epoch 2  |
|          3900 |    36996.2812 | Layer 1 | Epoch 2  |
|          4000 |    36765.2188 | Layer 1 | Epoch 2  |
|          4100 |    36744.3633 | Layer 1 | Epoch 2  |
|          4200 |    36547.5234 | Layer 1 | Epoch 2  |
|          4300 |    36516.3438 | Layer 1 | Epoch 2  |
|          4400 |    36224.0000 | Layer 1 | Epoch 2  |
|          4500 |    36143.6055 | Layer 1 | Epoch 2  |
|          4600 |    36016.1602 | Layer 1 | Epoch 2  |
|          4700 |    35885.5039 | Layer 1 | Epoch 2  |
|          4800 |    35735.6094 | Layer 1 | Epoch 2  |
|          4900 |    35665.8711 | Layer 1 | Epoch 2  |
|          5000 |    35473.9062 | Layer 1 | Epoch 2  |
|          5100 |    35439.9961 | Layer 1 | Epoch 2  |
|          5200 |    35374.3281 | Layer 1 | Epoch 2  |
|          5300 |    35071.5391 | Layer 1 | Epoch 2  |
|          5400 |    34941.4141 | Layer 1 | Epoch 2  |
|          5500 |    34890.9219 | Layer 1 | Epoch 2  |
|          5600 |    34800.6719 | Layer 1 | Epoch 2  |
|          5700 |    34797.0508 | Layer 1 | Epoch 2  |
|          5800 |    34510.7422 | Layer 1 | Epoch 2  |
|          5900 |    34402.6992 | Layer 1 | Epoch 2  |
|          6000 |    34329.3008 | Layer 1 | Epoch 2  |
|          6100 |    34096.4844 | Layer 1 | Epoch 2  |
|          6200 |    34256.9219 | Layer 1 | Epoch 3  |
|          6300 |    34126.9766 | Layer 1 | Epoch 3  |
|          6400 |    34048.5234 | Layer 1 | Epoch 3  |
|          6500 |    33704.5000 | Layer 1 | Epoch 3  |
|          6600 |    33799.5625 | Layer 1 | Epoch 3  |
|          6700 |    33624.3477 | Layer 1 | Epoch 3  |
|          6800 |    33522.8477 | Layer 1 | Epoch 3  |
|          6900 |    33491.6133 | Layer 1 | Epoch 3  |
|          7000 |    33313.6094 | Layer 1 | Epoch 3  |
|          7100 |    33268.9922 | Layer 1 | Epoch 3  |
|          7200 |    33079.4648 | Layer 1 | Epoch 3  |
|          7300 |    33009.3359 | Layer 1 | Epoch 3  |
|          7400 |    32814.3398 | Layer 1 | Epoch 3  |
|          7500 |    32968.7422 | Layer 1 | Epoch 3  |
|          7600 |    32620.4199 | Layer 1 | Epoch 3  |
|          7700 |    32546.1250 | Layer 1 | Epoch 3  |
|          7800 |    32435.2617 | Layer 1 | Epoch 3  |
|          7900 |    32308.4844 | Layer 1 | Epoch 3  |
|          8000 |    32376.1465 | Layer 1 | Epoch 3  |
|          8100 |    32361.3027 | Layer 1 | Epoch 3  |
|          8200 |    32295.0117 | Layer 1 | Epoch 3  |
|          8300 |    32276.7363 | Layer 1 | Epoch 3  |
|          8400 |    32093.6758 | Layer 1 | Epoch 3  |
|          8500 |    31860.0547 | Layer 1 | Epoch 3  |
|          8600 |    32101.1992 | Layer 1 | Epoch 3  |
|          8700 |    31896.8613 | Layer 1 | Epoch 3  |
|          8800 |    31751.3242 | Layer 1 | Epoch 3  |
|          8900 |    31640.7109 | Layer 1 | Epoch 3  |
|          9000 |    31631.7188 | Layer 1 | Epoch 3  |
|          9100 |    31606.8125 | Layer 1 | Epoch 3  |
|          9200 |    31619.9551 | Layer 1 | Epoch 3  |
|          9300 |    31314.7344 | Layer 1 | Epoch 4  |
|          9400 |    31372.1406 | Layer 1 | Epoch 4  |
|          9500 |    31265.1191 | Layer 1 | Epoch 4  |
|          9600 |    31360.5605 | Layer 1 | Epoch 4  |
|          9700 |    31145.4160 | Layer 1 | Epoch 4  |
|          9800 |    31116.3359 | Layer 1 | Epoch 4  |
|          9900 |    31049.7148 | Layer 1 | Epoch 4  |
|         10000 |    30970.4316 | Layer 1 | Epoch 4  |
|         10100 |    30848.2676 | Layer 1 | Epoch 4  |
|         10200 |    30725.8613 | Layer 1 | Epoch 4  |
|         10300 |    30713.1875 | Layer 1 | Epoch 4  |
|         10400 |    30662.2988 | Layer 1 | Epoch 4  |
|         10500 |    30626.9883 | Layer 1 | Epoch 4  |
|         10600 |    30576.5312 | Layer 1 | Epoch 4  |
|         10700 |    30501.0137 | Layer 1 | Epoch 4  |
|         10800 |    30324.9805 | Layer 1 | Epoch 4  |
|         10900 |    30317.9961 | Layer 1 | Epoch 4  |
|         11000 |    30359.4922 | Layer 1 | Epoch 4  |
|         11100 |    30444.6152 | Layer 1 | Epoch 4  |
|         11200 |    30038.4961 | Layer 1 | Epoch 4  |
|         11300 |    30181.1797 | Layer 1 | Epoch 4  |
|         11400 |    29917.3262 | Layer 1 | Epoch 4  |
|         11500 |    30036.9238 | Layer 1 | Epoch 4  |
|         11600 |    29858.8633 | Layer 1 | Epoch 4  |
|         11700 |    29746.9336 | Layer 1 | Epoch 4  |
|         11800 |    29821.9023 | Layer 1 | Epoch 4  |
|         11900 |    29882.3828 | Layer 1 | Epoch 4  |
|         12000 |    29570.5703 | Layer 1 | Epoch 4  |
|         12100 |    29542.9297 | Layer 1 | Epoch 4  |
|         12200 |    29735.6016 | Layer 1 | Epoch 4  |
|         12300 |    29336.0625 | Layer 1 | Epoch 4  |
|         12400 |    29661.0039 | Layer 1 | Epoch 5  |
|         12500 |    29423.4570 | Layer 1 | Epoch 5  |
|         12600 |    29228.0254 | Layer 1 | Epoch 5  |
|         12700 |    29125.0273 | Layer 1 | Epoch 5  |
|         12800 |    29162.4062 | Layer 1 | Epoch 5  |
|         12900 |    29212.0762 | Layer 1 | Epoch 5  |
|         13000 |    29016.5078 | Layer 1 | Epoch 5  |
|         13100 |    29152.4453 | Layer 1 | Epoch 5  |
|         13200 |    29111.4570 | Layer 1 | Epoch 5  |
|         13300 |    29101.3574 | Layer 1 | Epoch 5  |
|         13400 |    28880.0703 | Layer 1 | Epoch 5  |
|         13500 |    28886.4414 | Layer 1 | Epoch 5  |
|         13600 |    28896.9668 | Layer 1 | Epoch 5  |
|         13700 |    29089.9180 | Layer 1 | Epoch 5  |
|         13800 |    29060.9316 | Layer 1 | Epoch 5  |
|         13900 |    28581.6934 | Layer 1 | Epoch 5  |
|         14000 |    28623.3145 | Layer 1 | Epoch 5  |
|         14100 |    28553.9746 | Layer 1 | Epoch 5  |
|         14200 |    28630.4297 | Layer 1 | Epoch 5  |
|         14300 |    28611.3379 | Layer 1 | Epoch 5  |
|         14400 |    28588.7734 | Layer 1 | Epoch 5  |
|         14500 |    28478.7988 | Layer 1 | Epoch 5  |
|         14600 |    28391.4219 | Layer 1 | Epoch 5  |
|         14700 |    28431.3906 | Layer 1 | Epoch 5  |
|         14800 |    28392.4043 | Layer 1 | Epoch 5  |
|         14900 |    28182.2344 | Layer 1 | Epoch 5  |
|         15000 |    28155.4355 | Layer 1 | Epoch 5  |
|         15100 |    28040.0352 | Layer 1 | Epoch 5  |
|         15200 |    28303.8672 | Layer 1 | Epoch 5  |
|         15300 |    28024.3203 | Layer 1 | Epoch 5  |
|         15400 |    28142.7910 | Layer 1 | Epoch 5  |
|         15500 |    27976.9590 | Layer 1 | Epoch 6  |
|         15600 |    27835.3516 | Layer 1 | Epoch 6  |
|         15700 |    28092.4219 | Layer 1 | Epoch 6  |
|         15800 |    27947.1484 | Layer 1 | Epoch 6  |
|         15900 |    27742.3613 | Layer 1 | Epoch 6  |
|         16000 |    28049.4199 | Layer 1 | Epoch 6  |
|         16100 |    27781.6797 | Layer 1 | Epoch 6  |
|         16200 |    27724.8477 | Layer 1 | Epoch 6  |
|         16300 |    27765.3242 | Layer 1 | Epoch 6  |
|         16400 |    27413.0273 | Layer 1 | Epoch 6  |
|         16500 |    27470.1934 | Layer 1 | Epoch 6  |
|         16600 |    27366.2129 | Layer 1 | Epoch 6  |
|         16700 |    27578.6172 | Layer 1 | Epoch 6  |
|         16800 |    27689.3965 | Layer 1 | Epoch 6  |
|         16900 |    27238.2207 | Layer 1 | Epoch 6  |
|         17000 |    27572.3301 | Layer 1 | Epoch 6  |
|         17100 |    27301.7734 | Layer 1 | Epoch 6  |
|         17200 |    27318.0195 | Layer 1 | Epoch 6  |
|         17300 |    27206.8945 | Layer 1 | Epoch 6  |
|         17400 |    27188.1934 | Layer 1 | Epoch 6  |
|         17500 |    27290.0039 | Layer 1 | Epoch 6  |
|         17600 |    27253.0078 | Layer 1 | Epoch 6  |
|         17700 |    27028.7930 | Layer 1 | Epoch 6  |
|         17800 |    27112.9395 | Layer 1 | Epoch 6  |
|         17900 |    27351.5020 | Layer 1 | Epoch 6  |
|         18000 |    27257.9570 | Layer 1 | Epoch 6  |
|         18100 |    26915.2949 | Layer 1 | Epoch 6  |
|         18200 |    27255.1230 | Layer 1 | Epoch 6  |
|         18300 |    26940.6094 | Layer 1 | Epoch 6  |
|         18400 |    26763.7266 | Layer 1 | Epoch 6  |
|         18500 |    26811.0312 | Layer 1 | Epoch 6  |
|         18600 |    26945.6484 | Layer 1 | Epoch 7  |
|         18700 |    26779.3398 | Layer 1 | Epoch 7  |
|         18800 |    26953.8594 | Layer 1 | Epoch 7  |
|         18900 |    26991.2363 | Layer 1 | Epoch 7  |
|         19000 |    26836.7676 | Layer 1 | Epoch 7  |
|         19100 |    26547.3672 | Layer 1 | Epoch 7  |
|         19200 |    26747.2148 | Layer 1 | Epoch 7  |
|         19300 |    26760.7246 | Layer 1 | Epoch 7  |
|         19400 |    26557.0371 | Layer 1 | Epoch 7  |
|         19500 |    26529.3789 | Layer 1 | Epoch 7  |
|         19600 |    26504.3398 | Layer 1 | Epoch 7  |
|         19700 |    26610.1367 | Layer 1 | Epoch 7  |
|         19800 |    26315.4961 | Layer 1 | Epoch 7  |
|         19900 |    26703.2207 | Layer 1 | Epoch 7  |
|         20000 |    26375.9004 | Layer 1 | Epoch 7  |
|         20100 |    26256.8281 | Layer 1 | Epoch 7  |
|         20200 |    26798.6953 | Layer 1 | Epoch 7  |
|         20300 |    26348.6055 | Layer 1 | Epoch 7  |
|         20400 |    26189.4570 | Layer 1 | Epoch 7  |
|         20500 |    26367.1680 | Layer 1 | Epoch 7  |
|         20600 |    26240.4609 | Layer 1 | Epoch 7  |
|         20700 |    26514.1602 | Layer 1 | Epoch 7  |
|         20800 |    26107.2891 | Layer 1 | Epoch 7  |
|         20900 |    26126.2695 | Layer 1 | Epoch 7  |
|         21000 |    26248.3906 | Layer 1 | Epoch 7  |
|         21100 |    26122.2500 | Layer 1 | Epoch 7  |
|         21200 |    26090.8945 | Layer 1 | Epoch 7  |
|         21300 |    25885.7070 | Layer 1 | Epoch 7  |
|         21400 |    26180.1797 | Layer 1 | Epoch 7  |
|         21500 |    26254.6172 | Layer 1 | Epoch 7  |
|         21600 |    25720.4766 | Layer 1 | Epoch 7  |
|         21700 |    26218.6387 | Layer 1 | Epoch 8  |
|         21800 |    26031.0918 | Layer 1 | Epoch 8  |
|         21900 |    25824.5430 | Layer 1 | Epoch 8  |
|         22000 |    25697.4102 | Layer 1 | Epoch 8  |
|         22100 |    25767.5742 | Layer 1 | Epoch 8  |
|         22200 |    25746.8418 | Layer 1 | Epoch 8  |
|         22300 |    25804.4492 | Layer 1 | Epoch 8  |
|         22400 |    25876.3691 | Layer 1 | Epoch 8  |
|         22500 |    25805.7363 | Layer 1 | Epoch 8  |
|         22600 |    25763.0000 | Layer 1 | Epoch 8  |
|         22700 |    25650.1348 | Layer 1 | Epoch 8  |
|         22800 |    25501.3477 | Layer 1 | Epoch 8  |
|         22900 |    25580.3145 | Layer 1 | Epoch 8  |
|         23000 |    25534.9004 | Layer 1 | Epoch 8  |
|         23100 |    25595.3145 | Layer 1 | Epoch 8  |
|         23200 |    25410.6445 | Layer 1 | Epoch 8  |
|         23300 |    25460.7539 | Layer 1 | Epoch 8  |
|         23400 |    25563.3984 | Layer 1 | Epoch 8  |
|         23500 |    25454.6660 | Layer 1 | Epoch 8  |
|         23600 |    25512.7969 | Layer 1 | Epoch 8  |
|         23700 |    25352.9648 | Layer 1 | Epoch 8  |
|         23800 |    25486.1582 | Layer 1 | Epoch 8  |
|         23900 |    25528.3711 | Layer 1 | Epoch 8  |
|         24000 |    25312.8223 | Layer 1 | Epoch 8  |
|         24100 |    25222.2773 | Layer 1 | Epoch 8  |
|         24200 |    25293.8457 | Layer 1 | Epoch 8  |
|         24300 |    25239.0742 | Layer 1 | Epoch 8  |
|         24400 |    25387.4512 | Layer 1 | Epoch 8  |
|         24500 |    24864.9336 | Layer 1 | Epoch 8  |
|         24600 |    25131.2461 | Layer 1 | Epoch 8  |
|         24700 |    25194.0859 | Layer 1 | Epoch 8  |
|         24800 |    25148.5742 | Layer 1 | Epoch 9  |
|         24900 |    25198.9219 | Layer 1 | Epoch 9  |
|         25000 |    25290.0625 | Layer 1 | Epoch 9  |
|         25100 |    25283.8652 | Layer 1 | Epoch 9  |
|         25200 |    25047.2441 | Layer 1 | Epoch 9  |
|         25300 |    25122.3867 | Layer 1 | Epoch 9  |
|         25400 |    25096.7227 | Layer 1 | Epoch 9  |
|         25500 |    25015.6055 | Layer 1 | Epoch 9  |
|         25600 |    25221.3535 | Layer 1 | Epoch 9  |
|         25700 |    24957.3770 | Layer 1 | Epoch 9  |
