I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.62GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45429.2539 | Layer 1 | Epoch 1  |
|           100 |    45217.7617 | Layer 1 | Epoch 1  |
|           200 |    44914.5273 | Layer 1 | Epoch 1  |
|           300 |    44627.3398 | Layer 1 | Epoch 1  |
|           400 |    44324.3516 | Layer 1 | Epoch 1  |
|           500 |    44044.3516 | Layer 1 | Epoch 1  |
|           600 |    43748.0078 | Layer 1 | Epoch 1  |
|           700 |    43484.7852 | Layer 1 | Epoch 1  |
|           800 |    43220.0820 | Layer 1 | Epoch 1  |
|           900 |    42972.4766 | Layer 1 | Epoch 1  |
|          1000 |    42737.4336 | Layer 1 | Epoch 1  |
|          1100 |    42438.0000 | Layer 1 | Epoch 1  |
|          1200 |    42231.2734 | Layer 1 | Epoch 1  |
|          1300 |    41964.8242 | Layer 1 | Epoch 1  |
|          1400 |    41690.3438 | Layer 1 | Epoch 1  |
|          1500 |    41540.5312 | Layer 1 | Epoch 1  |
|          1600 |    41284.2266 | Layer 1 | Epoch 1  |
|          1700 |    41034.9883 | Layer 1 | Epoch 1  |
|          1800 |    40916.6328 | Layer 1 | Epoch 1  |
|          1900 |    40590.4141 | Layer 1 | Epoch 1  |
|          2000 |    40372.6523 | Layer 1 | Epoch 1  |
|          2100 |    40160.3984 | Layer 1 | Epoch 1  |
|          2200 |    39996.3672 | Layer 1 | Epoch 1  |
|          2300 |    39824.5234 | Layer 1 | Epoch 1  |
|          2400 |    39657.0781 | Layer 1 | Epoch 1  |
|          2500 |    39466.6758 | Layer 1 | Epoch 1  |
|          2600 |    39237.8281 | Layer 1 | Epoch 1  |
|          2700 |    39010.3711 | Layer 1 | Epoch 1  |
|          2800 |    38857.4688 | Layer 1 | Epoch 1  |
|          2900 |    38692.0859 | Layer 1 | Epoch 1  |
|          3000 |    38546.1328 | Layer 1 | Epoch 1  |
|          3100 |    38301.0469 | Layer 1 | Epoch 2  |
|          3200 |    38094.6719 | Layer 1 | Epoch 2  |
|          3300 |    38052.5234 | Layer 1 | Epoch 2  |
|          3400 |    37812.7383 | Layer 1 | Epoch 2  |
|          3500 |    37691.6523 | Layer 1 | Epoch 2  |
|          3600 |    37499.0430 | Layer 1 | Epoch 2  |
|          3700 |    37385.1250 | Layer 1 | Epoch 2  |
|          3800 |    37098.8789 | Layer 1 | Epoch 2  |
|          3900 |    37090.9414 | Layer 1 | Epoch 2  |
|          4000 |    36945.0000 | Layer 1 | Epoch 2  |
|          4100 |    36708.8203 | Layer 1 | Epoch 2  |
|          4200 |    36712.0547 | Layer 1 | Epoch 2  |
|          4300 |    36485.5352 | Layer 1 | Epoch 2  |
|          4400 |    36318.6133 | Layer 1 | Epoch 2  |
|          4500 |    36186.4414 | Layer 1 | Epoch 2  |
|          4600 |    36138.6875 | Layer 1 | Epoch 2  |
|          4700 |    35862.7891 | Layer 1 | Epoch 2  |
|          4800 |    35929.8125 | Layer 1 | Epoch 2  |
|          4900 |    35601.4062 | Layer 1 | Epoch 2  |
|          5000 |    35575.7656 | Layer 1 | Epoch 2  |
|          5100 |    35391.8438 | Layer 1 | Epoch 2  |
|          5200 |    35345.4180 | Layer 1 | Epoch 2  |
|          5300 |    35159.1328 | Layer 1 | Epoch 2  |
|          5400 |    35029.7305 | Layer 1 | Epoch 2  |
|          5500 |    34843.8203 | Layer 1 | Epoch 2  |
|          5600 |    34921.2344 | Layer 1 | Epoch 2  |
|          5700 |    34606.7656 | Layer 1 | Epoch 2  |
|          5800 |    34694.5703 | Layer 1 | Epoch 2  |
|          5900 |    34594.3828 | Layer 1 | Epoch 2  |
|          6000 |    34501.6484 | Layer 1 | Epoch 2  |
|          6100 |    34180.1719 | Layer 1 | Epoch 2  |
|          6200 |    34261.5820 | Layer 1 | Epoch 3  |
|          6300 |    34300.5469 | Layer 1 | Epoch 3  |
|          6400 |    33875.1484 | Layer 1 | Epoch 3  |
|          6500 |    33885.9141 | Layer 1 | Epoch 3  |
|          6600 |    33888.3984 | Layer 1 | Epoch 3  |
|          6700 |    33642.5078 | Layer 1 | Epoch 3  |
|          6800 |    33641.2695 | Layer 1 | Epoch 3  |
|          6900 |    33449.7109 | Layer 1 | Epoch 3  |
|          7000 |    33504.5430 | Layer 1 | Epoch 3  |
|          7100 |    33155.9258 | Layer 1 | Epoch 3  |
|          7200 |    33108.9492 | Layer 1 | Epoch 3  |
|          7300 |    33054.4609 | Layer 1 | Epoch 3  |
|          7400 |    32931.3516 | Layer 1 | Epoch 3  |
|          7500 |    32843.5352 | Layer 1 | Epoch 3  |
|          7600 |    33014.5938 | Layer 1 | Epoch 3  |
|          7700 |    32862.4805 | Layer 1 | Epoch 3  |
|          7800 |    32810.1133 | Layer 1 | Epoch 3  |
|          7900 |    32695.2031 | Layer 1 | Epoch 3  |
|          8000 |    32665.1934 | Layer 1 | Epoch 3  |
|          8100 |    32335.1543 | Layer 1 | Epoch 3  |
|          8200 |    32400.2383 | Layer 1 | Epoch 3  |
|          8300 |    32150.7852 | Layer 1 | Epoch 3  |
|          8400 |    32227.3848 | Layer 1 | Epoch 3  |
|          8500 |    32056.2773 | Layer 1 | Epoch 3  |
|          8600 |    32216.2031 | Layer 1 | Epoch 3  |
|          8700 |    31808.6465 | Layer 1 | Epoch 3  |
|          8800 |    31697.9160 | Layer 1 | Epoch 3  |
|          8900 |    31654.1914 | Layer 1 | Epoch 3  |
|          9000 |    31648.5859 | Layer 1 | Epoch 3  |
|          9100 |    31627.4199 | Layer 1 | Epoch 3  |
|          9200 |    31552.5742 | Layer 1 | Epoch 3  |
|          9300 |    31698.7832 | Layer 1 | Epoch 4  |
|          9400 |    31310.5332 | Layer 1 | Epoch 4  |
|          9500 |    31507.3535 | Layer 1 | Epoch 4  |
|          9600 |    31220.3125 | Layer 1 | Epoch 4  |
|          9700 |    31298.7617 | Layer 1 | Epoch 4  |
|          9800 |    31093.8594 | Layer 1 | Epoch 4  |
|          9900 |    31028.5645 | Layer 1 | Epoch 4  |
|         10000 |    31107.1699 | Layer 1 | Epoch 4  |
|         10100 |    31066.8828 | Layer 1 | Epoch 4  |
|         10200 |    30947.2168 | Layer 1 | Epoch 4  |
|         10300 |    30795.0039 | Layer 1 | Epoch 4  |
|         10400 |    31002.9707 | Layer 1 | Epoch 4  |
|         10500 |    30676.3516 | Layer 1 | Epoch 4  |
|         10600 |    30517.2734 | Layer 1 | Epoch 4  |
|         10700 |    30464.3047 | Layer 1 | Epoch 4  |
|         10800 |    30487.2109 | Layer 1 | Epoch 4  |
|         10900 |    30443.0605 | Layer 1 | Epoch 4  |
|         11000 |    30501.6484 | Layer 1 | Epoch 4  |
|         11100 |    30414.3008 | Layer 1 | Epoch 4  |
|         11200 |    30426.9316 | Layer 1 | Epoch 4  |
|         11300 |    30191.3574 | Layer 1 | Epoch 4  |
|         11400 |    30130.1426 | Layer 1 | Epoch 4  |
|         11500 |    30202.4531 | Layer 1 | Epoch 4  |
|         11600 |    30018.8633 | Layer 1 | Epoch 4  |
|         11700 |    29879.9492 | Layer 1 | Epoch 4  |
|         11800 |    30018.5625 | Layer 1 | Epoch 4  |
|         11900 |    29990.1777 | Layer 1 | Epoch 4  |
|         12000 |    29929.5938 | Layer 1 | Epoch 4  |
|         12100 |    29683.8457 | Layer 1 | Epoch 4  |
|         12200 |    29763.6875 | Layer 1 | Epoch 4  |
|         12300 |    29591.4160 | Layer 1 | Epoch 4  |
|         12400 |    29669.6543 | Layer 1 | Epoch 5  |
|         12500 |    29454.7441 | Layer 1 | Epoch 5  |
|         12600 |    29506.3398 | Layer 1 | Epoch 5  |
|         12700 |    29358.3203 | Layer 1 | Epoch 5  |
|         12800 |    29408.3301 | Layer 1 | Epoch 5  |
|         12900 |    29334.5957 | Layer 1 | Epoch 5  |
|         13000 |    29375.0645 | Layer 1 | Epoch 5  |
|         13100 |    29282.0527 | Layer 1 | Epoch 5  |
|         13200 |    29074.5410 | Layer 1 | Epoch 5  |
|         13300 |    29018.4746 | Layer 1 | Epoch 5  |
|         13400 |    29129.1914 | Layer 1 | Epoch 5  |
|         13500 |    28986.2344 | Layer 1 | Epoch 5  |
|         13600 |    28906.5723 | Layer 1 | Epoch 5  |
|         13700 |    29090.0117 | Layer 1 | Epoch 5  |
|         13800 |    28926.6211 | Layer 1 | Epoch 5  |
|         13900 |    28825.6777 | Layer 1 | Epoch 5  |
|         14000 |    28694.7598 | Layer 1 | Epoch 5  |
|         14100 |    28660.5215 | Layer 1 | Epoch 5  |
|         14200 |    28664.5117 | Layer 1 | Epoch 5  |
|         14300 |    28626.9199 | Layer 1 | Epoch 5  |
|         14400 |    28384.5938 | Layer 1 | Epoch 5  |
|         14500 |    28491.0039 | Layer 1 | Epoch 5  |
|         14600 |    28355.4336 | Layer 1 | Epoch 5  |
|         14700 |    28388.6621 | Layer 1 | Epoch 5  |
|         14800 |    28327.9355 | Layer 1 | Epoch 5  |
|         14900 |    28327.6523 | Layer 1 | Epoch 5  |
|         15000 |    28355.0625 | Layer 1 | Epoch 5  |
|         15100 |    28258.0156 | Layer 1 | Epoch 5  |
|         15200 |    28486.1758 | Layer 1 | Epoch 5  |
|         15300 |    28172.8379 | Layer 1 | Epoch 5  |
|         15400 |    27993.3418 | Layer 1 | Epoch 5  |
|         15500 |    28134.6895 | Layer 1 | Epoch 6  |
|         15600 |    27902.9980 | Layer 1 | Epoch 6  |
|         15700 |    27959.7305 | Layer 1 | Epoch 6  |
|         15800 |    28273.3457 | Layer 1 | Epoch 6  |
|         15900 |    28424.1133 | Layer 1 | Epoch 6  |
|         16000 |    27826.9238 | Layer 1 | Epoch 6  |
