I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.56GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45446.3750 | Layer 1 | Epoch 1  |
|           100 |    44924.6094 | Layer 1 | Epoch 1  |
|           200 |    44075.5117 | Layer 1 | Epoch 1  |
|           300 |    43307.9766 | Layer 1 | Epoch 1  |
|           400 |    42612.4805 | Layer 1 | Epoch 1  |
|           500 |    41936.9609 | Layer 1 | Epoch 1  |
|           600 |    41269.6914 | Layer 1 | Epoch 1  |
|           700 |    40729.6523 | Layer 1 | Epoch 1  |
|           800 |    40108.5508 | Layer 1 | Epoch 1  |
|           900 |    39671.0312 | Layer 1 | Epoch 1  |
|          1000 |    39234.2930 | Layer 1 | Epoch 1  |
|          1100 |    38675.2969 | Layer 1 | Epoch 1  |
|          1200 |    38291.8516 | Layer 1 | Epoch 1  |
|          1300 |    37919.8945 | Layer 1 | Epoch 1  |
|          1400 |    37572.5234 | Layer 1 | Epoch 1  |
|          1500 |    37127.9609 | Layer 1 | Epoch 1  |
|          1600 |    37019.8828 | Layer 1 | Epoch 1  |
|          1700 |    36598.4922 | Layer 1 | Epoch 1  |
|          1800 |    36141.6953 | Layer 1 | Epoch 1  |
|          1900 |    36068.4688 | Layer 1 | Epoch 1  |
|          2000 |    35939.4258 | Layer 1 | Epoch 1  |
|          2100 |    35330.4297 | Layer 1 | Epoch 1  |
|          2200 |    35373.3477 | Layer 1 | Epoch 1  |
|          2300 |    35144.5508 | Layer 1 | Epoch 1  |
|          2400 |    34564.8242 | Layer 1 | Epoch 1  |
|          2500 |    34657.5273 | Layer 1 | Epoch 1  |
|          2600 |    34202.4766 | Layer 1 | Epoch 1  |
|          2700 |    34519.7461 | Layer 1 | Epoch 1  |
|          2800 |    34102.6016 | Layer 1 | Epoch 1  |
|          2900 |    34169.5039 | Layer 1 | Epoch 1  |
|          3000 |    33593.3906 | Layer 1 | Epoch 1  |
|          3100 |    33586.0000 | Layer 1 | Epoch 2  |
|          3200 |    33465.0781 | Layer 1 | Epoch 2  |
|          3300 |    33229.1289 | Layer 1 | Epoch 2  |
|          3400 |    33271.9766 | Layer 1 | Epoch 2  |
|          3500 |    33002.2891 | Layer 1 | Epoch 2  |
|          3600 |    33088.8945 | Layer 1 | Epoch 2  |
|          3700 |    32923.2148 | Layer 1 | Epoch 2  |
|          3800 |    32566.7539 | Layer 1 | Epoch 2  |
|          3900 |    32670.1543 | Layer 1 | Epoch 2  |
|          4000 |    32320.0000 | Layer 1 | Epoch 2  |
|          4100 |    32029.0273 | Layer 1 | Epoch 2  |
|          4200 |    32056.3340 | Layer 1 | Epoch 2  |
|          4300 |    32210.1348 | Layer 1 | Epoch 2  |
|          4400 |    31822.2070 | Layer 1 | Epoch 2  |
|          4500 |    31776.4414 | Layer 1 | Epoch 2  |
|          4600 |    31698.5312 | Layer 1 | Epoch 2  |
|          4700 |    31714.1055 | Layer 1 | Epoch 2  |
|          4800 |    31662.5566 | Layer 1 | Epoch 2  |
|          4900 |    31351.0898 | Layer 1 | Epoch 2  |
|          5000 |    31243.4766 | Layer 1 | Epoch 2  |
|          5100 |    31041.0723 | Layer 1 | Epoch 2  |
|          5200 |    31201.6914 | Layer 1 | Epoch 2  |
|          5300 |    31062.0723 | Layer 1 | Epoch 2  |
|          5400 |    31266.4863 | Layer 1 | Epoch 2  |
|          5500 |    30919.3203 | Layer 1 | Epoch 2  |
|          5600 |    30948.9355 | Layer 1 | Epoch 2  |
|          5700 |    30837.8613 | Layer 1 | Epoch 2  |
|          5800 |    30751.3789 | Layer 1 | Epoch 2  |
|          5900 |    30608.4707 | Layer 1 | Epoch 2  |
|          6000 |    30497.7109 | Layer 1 | Epoch 2  |
|          6100 |    30610.0742 | Layer 1 | Epoch 2  |
|          6200 |    30463.0723 | Layer 1 | Epoch 3  |
|          6300 |    30677.6562 | Layer 1 | Epoch 3  |
|          6400 |    30522.8789 | Layer 1 | Epoch 3  |
|          6500 |    30295.7051 | Layer 1 | Epoch 3  |
|          6600 |    30247.0410 | Layer 1 | Epoch 3  |
|          6700 |    30255.8652 | Layer 1 | Epoch 3  |
|          6800 |    30066.0625 | Layer 1 | Epoch 3  |
|          6900 |    29932.7344 | Layer 1 | Epoch 3  |
|          7000 |    30037.5449 | Layer 1 | Epoch 3  |
|          7100 |    29904.2617 | Layer 1 | Epoch 3  |
|          7200 |    29830.8574 | Layer 1 | Epoch 3  |
|          7300 |    29611.9473 | Layer 1 | Epoch 3  |
|          7400 |    29635.4043 | Layer 1 | Epoch 3  |
|          7500 |    29749.1055 | Layer 1 | Epoch 3  |
|          7600 |    29640.4395 | Layer 1 | Epoch 3  |
|          7700 |    29446.5742 | Layer 1 | Epoch 3  |
|          7800 |    29039.5117 | Layer 1 | Epoch 3  |
|          7900 |    29564.5586 | Layer 1 | Epoch 3  |
|          8000 |    29075.4629 | Layer 1 | Epoch 3  |
|          8100 |    29229.0938 | Layer 1 | Epoch 3  |
|          8200 |    29193.7637 | Layer 1 | Epoch 3  |
|          8300 |    28957.3945 | Layer 1 | Epoch 3  |
|          8400 |    28951.7656 | Layer 1 | Epoch 3  |
|          8500 |    28996.7266 | Layer 1 | Epoch 3  |
|          8600 |    29077.5605 | Layer 1 | Epoch 3  |
|          8700 |    29112.2871 | Layer 1 | Epoch 3  |
|          8800 |    28631.4688 | Layer 1 | Epoch 3  |
|          8900 |    28730.8750 | Layer 1 | Epoch 3  |
|          9000 |    28571.2715 | Layer 1 | Epoch 3  |
|          9100 |    28623.9062 | Layer 1 | Epoch 3  |
|          9200 |    28435.8887 | Layer 1 | Epoch 3  |
|          9300 |    28402.8184 | Layer 1 | Epoch 4  |
|          9400 |    28393.4277 | Layer 1 | Epoch 4  |
|          9500 |    28340.4258 | Layer 1 | Epoch 4  |
|          9600 |    28439.4238 | Layer 1 | Epoch 4  |
|          9700 |    28565.7246 | Layer 1 | Epoch 4  |
|          9800 |    28292.8496 | Layer 1 | Epoch 4  |
|          9900 |    28382.0430 | Layer 1 | Epoch 4  |
|         10000 |    28008.1094 | Layer 1 | Epoch 4  |
|         10100 |    28091.6504 | Layer 1 | Epoch 4  |
|         10200 |    28166.5293 | Layer 1 | Epoch 4  |
|         10300 |    27892.3203 | Layer 1 | Epoch 4  |
|         10400 |    27793.0234 | Layer 1 | Epoch 4  |
|         10500 |    27797.3047 | Layer 1 | Epoch 4  |
|         10600 |    27772.4648 | Layer 1 | Epoch 4  |
|         10700 |    27949.2383 | Layer 1 | Epoch 4  |
|         10800 |    27837.0977 | Layer 1 | Epoch 4  |
|         10900 |    27921.0371 | Layer 1 | Epoch 4  |
|         11000 |    27536.6250 | Layer 1 | Epoch 4  |
|         11100 |    27508.7617 | Layer 1 | Epoch 4  |
|         11200 |    27422.6504 | Layer 1 | Epoch 4  |
|         11300 |    27702.9219 | Layer 1 | Epoch 4  |
|         11400 |    27562.2148 | Layer 1 | Epoch 4  |
|         11500 |    27529.4609 | Layer 1 | Epoch 4  |
|         11600 |    27343.9062 | Layer 1 | Epoch 4  |
|         11700 |    27455.9355 | Layer 1 | Epoch 4  |
|         11800 |    27572.6836 | Layer 1 | Epoch 4  |
|         11900 |    27536.2715 | Layer 1 | Epoch 4  |
|         12000 |    27382.2578 | Layer 1 | Epoch 4  |
|         12100 |    27096.6660 | Layer 1 | Epoch 4  |
|         12200 |    27465.9766 | Layer 1 | Epoch 4  |
|         12300 |    27155.9570 | Layer 1 | Epoch 4  |
|         12400 |    27154.2930 | Layer 1 | Epoch 5  |
|         12500 |    27307.2031 | Layer 1 | Epoch 5  |
|         12600 |    26856.0859 | Layer 1 | Epoch 5  |
|         12700 |    27172.5742 | Layer 1 | Epoch 5  |
|         12800 |    26807.2773 | Layer 1 | Epoch 5  |
|         12900 |    26668.7676 | Layer 1 | Epoch 5  |
|         13000 |    26792.0625 | Layer 1 | Epoch 5  |
|         13100 |    27173.8496 | Layer 1 | Epoch 5  |
|         13200 |    27071.1543 | Layer 1 | Epoch 5  |
|         13300 |    26735.0391 | Layer 1 | Epoch 5  |
|         13400 |    26518.5840 | Layer 1 | Epoch 5  |
|         13500 |    26696.7188 | Layer 1 | Epoch 5  |
|         13600 |    26542.4824 | Layer 1 | Epoch 5  |
|         13700 |    26747.9629 | Layer 1 | Epoch 5  |
|         13800 |    26527.5488 | Layer 1 | Epoch 5  |
|         13900 |    26642.9648 | Layer 1 | Epoch 5  |
|         14000 |    26523.0723 | Layer 1 | Epoch 5  |
|         14100 |    26416.3926 | Layer 1 | Epoch 5  |
|         14200 |    26378.8828 | Layer 1 | Epoch 5  |
|         14300 |    26243.5488 | Layer 1 | Epoch 5  |
|         14400 |    26409.8516 | Layer 1 | Epoch 5  |
|         14500 |    26616.0078 | Layer 1 | Epoch 5  |
|         14600 |    26434.2480 | Layer 1 | Epoch 5  |
|         14700 |    26132.7852 | Layer 1 | Epoch 5  |
|         14800 |    26316.2148 | Layer 1 | Epoch 5  |
|         14900 |    26101.8984 | Layer 1 | Epoch 5  |
|         15000 |    26186.0430 | Layer 1 | Epoch 5  |
|         15100 |    26109.5000 | Layer 1 | Epoch 5  |
|         15200 |    26278.7637 | Layer 1 | Epoch 5  |
|         15300 |    26428.3672 | Layer 1 | Epoch 5  |
|         15400 |    26322.2422 | Layer 1 | Epoch 5  |
|         15500 |    26142.3223 | Layer 1 | Epoch 6  |
|         15600 |    26068.1484 | Layer 1 | Epoch 6  |
|         15700 |    25827.6074 | Layer 1 | Epoch 6  |
|         15800 |    25986.5078 | Layer 1 | Epoch 6  |
|         15900 |    25839.6992 | Layer 1 | Epoch 6  |
|         16000 |    25864.2305 | Layer 1 | Epoch 6  |
|         16100 |    25804.8965 | Layer 1 | Epoch 6  |
|         16200 |    25939.0410 | Layer 1 | Epoch 6  |
|         16300 |    25717.7266 | Layer 1 | Epoch 6  |
|         16400 |    25832.8633 | Layer 1 | Epoch 6  |
|         16500 |    25767.0547 | Layer 1 | Epoch 6  |
|         16600 |    25974.3203 | Layer 1 | Epoch 6  |
|         16700 |    25439.7695 | Layer 1 | Epoch 6  |
|         16800 |    25845.6738 | Layer 1 | Epoch 6  |
|         16900 |    25453.8789 | Layer 1 | Epoch 6  |
|         17000 |    25494.5039 | Layer 1 | Epoch 6  |
|         17100 |    25779.2559 | Layer 1 | Epoch 6  |
|         17200 |    25191.1719 | Layer 1 | Epoch 6  |
|         17300 |    25305.7480 | Layer 1 | Epoch 6  |
|         17400 |    25643.7793 | Layer 1 | Epoch 6  |
|         17500 |    25149.4395 | Layer 1 | Epoch 6  |
|         17600 |    25764.5254 | Layer 1 | Epoch 6  |
|         17700 |    25640.5547 | Layer 1 | Epoch 6  |
|         17800 |    25089.4492 | Layer 1 | Epoch 6  |
|         17900 |    25215.7695 | Layer 1 | Epoch 6  |
|         18000 |    25489.7520 | Layer 1 | Epoch 6  |
|         18100 |    25392.4609 | Layer 1 | Epoch 6  |
|         18200 |    25121.1094 | Layer 1 | Epoch 6  |
|         18300 |    25343.3828 | Layer 1 | Epoch 6  |
|         18400 |    25420.3438 | Layer 1 | Epoch 6  |
|         18500 |    24995.5234 | Layer 1 | Epoch 6  |
