I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.57GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45440.6758 | Layer 1 | Epoch 1  |
|           100 |    44907.9609 | Layer 1 | Epoch 1  |
|           200 |    44067.3320 | Layer 1 | Epoch 1  |
|           300 |    43307.2461 | Layer 1 | Epoch 1  |
|           400 |    42537.1797 | Layer 1 | Epoch 1  |
|           500 |    41887.7266 | Layer 1 | Epoch 1  |
|           600 |    41341.5664 | Layer 1 | Epoch 1  |
|           700 |    40697.6055 | Layer 1 | Epoch 1  |
|           800 |    40083.9688 | Layer 1 | Epoch 1  |
|           900 |    39599.0547 | Layer 1 | Epoch 1  |
|          1000 |    39167.4766 | Layer 1 | Epoch 1  |
|          1100 |    38627.5234 | Layer 1 | Epoch 1  |
|          1200 |    38326.5430 | Layer 1 | Epoch 1  |
|          1300 |    38141.0469 | Layer 1 | Epoch 1  |
|          1400 |    37602.5000 | Layer 1 | Epoch 1  |
|          1500 |    37088.3203 | Layer 1 | Epoch 1  |
|          1600 |    36856.9961 | Layer 1 | Epoch 1  |
|          1700 |    36667.4609 | Layer 1 | Epoch 1  |
|          1800 |    36576.7891 | Layer 1 | Epoch 1  |
|          1900 |    36198.4531 | Layer 1 | Epoch 1  |
|          2000 |    35696.2383 | Layer 1 | Epoch 1  |
|          2100 |    35605.4219 | Layer 1 | Epoch 1  |
|          2200 |    35280.8945 | Layer 1 | Epoch 1  |
|          2300 |    35086.3477 | Layer 1 | Epoch 1  |
|          2400 |    34646.4688 | Layer 1 | Epoch 1  |
|          2500 |    34465.3281 | Layer 1 | Epoch 1  |
|          2600 |    34404.7617 | Layer 1 | Epoch 1  |
|          2700 |    34139.0195 | Layer 1 | Epoch 1  |
|          2800 |    34226.0078 | Layer 1 | Epoch 1  |
|          2900 |    33969.7461 | Layer 1 | Epoch 1  |
|          3000 |    33850.2383 | Layer 1 | Epoch 1  |
|          3100 |    33605.9062 | Layer 1 | Epoch 2  |
|          3200 |    33360.5312 | Layer 1 | Epoch 2  |
|          3300 |    33357.3125 | Layer 1 | Epoch 2  |
|          3400 |    33270.9844 | Layer 1 | Epoch 2  |
|          3500 |    33242.0391 | Layer 1 | Epoch 2  |
|          3600 |    32676.1797 | Layer 1 | Epoch 2  |
|          3700 |    32506.2109 | Layer 1 | Epoch 2  |
|          3800 |    32568.1484 | Layer 1 | Epoch 2  |
|          3900 |    32330.3789 | Layer 1 | Epoch 2  |
|          4000 |    32616.3633 | Layer 1 | Epoch 2  |
|          4100 |    32302.6172 | Layer 1 | Epoch 2  |
|          4200 |    31856.8770 | Layer 1 | Epoch 2  |
|          4300 |    32004.0684 | Layer 1 | Epoch 2  |
|          4400 |    31809.9219 | Layer 1 | Epoch 2  |
|          4500 |    31753.4141 | Layer 1 | Epoch 2  |
|          4600 |    31635.3418 | Layer 1 | Epoch 2  |
|          4700 |    31547.4414 | Layer 1 | Epoch 2  |
|          4800 |    31652.5312 | Layer 1 | Epoch 2  |
|          4900 |    31343.9336 | Layer 1 | Epoch 2  |
|          5000 |    31180.4297 | Layer 1 | Epoch 2  |
|          5100 |    31061.5742 | Layer 1 | Epoch 2  |
|          5200 |    31119.8281 | Layer 1 | Epoch 2  |
|          5300 |    31128.9199 | Layer 1 | Epoch 2  |
|          5400 |    30920.7969 | Layer 1 | Epoch 2  |
|          5500 |    31106.0352 | Layer 1 | Epoch 2  |
|          5600 |    30786.9082 | Layer 1 | Epoch 2  |
|          5700 |    31163.2305 | Layer 1 | Epoch 2  |
|          5800 |    30710.5703 | Layer 1 | Epoch 2  |
|          5900 |    30376.3008 | Layer 1 | Epoch 2  |
|          6000 |    30398.6953 | Layer 1 | Epoch 2  |
|          6100 |    30573.1094 | Layer 1 | Epoch 2  |
|          6200 |    30128.6328 | Layer 1 | Epoch 3  |
|          6300 |    30249.1816 | Layer 1 | Epoch 3  |
|          6400 |    30439.2070 | Layer 1 | Epoch 3  |
|          6500 |    30171.0723 | Layer 1 | Epoch 3  |
|          6600 |    29853.8867 | Layer 1 | Epoch 3  |
|          6700 |    30162.7539 | Layer 1 | Epoch 3  |
|          6800 |    30115.4199 | Layer 1 | Epoch 3  |
|          6900 |    30006.9414 | Layer 1 | Epoch 3  |
|          7000 |    29918.7422 | Layer 1 | Epoch 3  |
|          7100 |    29756.7715 | Layer 1 | Epoch 3  |
|          7200 |    29717.8906 | Layer 1 | Epoch 3  |
|          7300 |    29681.0664 | Layer 1 | Epoch 3  |
|          7400 |    29356.9180 | Layer 1 | Epoch 3  |
|          7500 |    29214.2734 | Layer 1 | Epoch 3  |
|          7600 |    29275.0469 | Layer 1 | Epoch 3  |
|          7700 |    29460.4961 | Layer 1 | Epoch 3  |
|          7800 |    29213.6719 | Layer 1 | Epoch 3  |
|          7900 |    29562.0957 | Layer 1 | Epoch 3  |
|          8000 |    28960.8242 | Layer 1 | Epoch 3  |
|          8100 |    29382.7656 | Layer 1 | Epoch 3  |
|          8200 |    29078.6875 | Layer 1 | Epoch 3  |
|          8300 |    28951.4043 | Layer 1 | Epoch 3  |
|          8400 |    28874.4629 | Layer 1 | Epoch 3  |
|          8500 |    28882.5996 | Layer 1 | Epoch 3  |
|          8600 |    29251.3320 | Layer 1 | Epoch 3  |
|          8700 |    28750.8984 | Layer 1 | Epoch 3  |
|          8800 |    28845.0605 | Layer 1 | Epoch 3  |
|          8900 |    28692.7812 | Layer 1 | Epoch 3  |
|          9000 |    28807.6934 | Layer 1 | Epoch 3  |
|          9100 |    28636.5664 | Layer 1 | Epoch 3  |
|          9200 |    28750.5840 | Layer 1 | Epoch 3  |
|          9300 |    28447.2871 | Layer 1 | Epoch 4  |
|          9400 |    28431.2578 | Layer 1 | Epoch 4  |
|          9500 |    28600.0938 | Layer 1 | Epoch 4  |
|          9600 |    28262.6055 | Layer 1 | Epoch 4  |
|          9700 |    28514.3945 | Layer 1 | Epoch 4  |
|          9800 |    28514.3203 | Layer 1 | Epoch 4  |
|          9900 |    28017.2988 | Layer 1 | Epoch 4  |
|         10000 |    28158.9316 | Layer 1 | Epoch 4  |
|         10100 |    28266.0391 | Layer 1 | Epoch 4  |
