I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.62GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45464.1406 | Layer 1 | Epoch 1  |
|           100 |    44516.2422 | Layer 1 | Epoch 1  |
|           200 |    43021.7812 | Layer 1 | Epoch 1  |
|           300 |    41827.7695 | Layer 1 | Epoch 1  |
|           400 |    40722.9688 | Layer 1 | Epoch 1  |
|           500 |    39754.7812 | Layer 1 | Epoch 1  |
|           600 |    38830.1016 | Layer 1 | Epoch 1  |
|           700 |    38140.9688 | Layer 1 | Epoch 1  |
|           800 |    37677.7109 | Layer 1 | Epoch 1  |
|           900 |    36832.8086 | Layer 1 | Epoch 1  |
|          1000 |    36380.0742 | Layer 1 | Epoch 1  |
|          1100 |    35826.1953 | Layer 1 | Epoch 1  |
|          1200 |    35832.7070 | Layer 1 | Epoch 1  |
|          1300 |    35200.5586 | Layer 1 | Epoch 1  |
|          1400 |    34749.9570 | Layer 1 | Epoch 1  |
|          1500 |    34431.8242 | Layer 1 | Epoch 1  |
|          1600 |    34733.3281 | Layer 1 | Epoch 1  |
|          1700 |    34022.1836 | Layer 1 | Epoch 1  |
|          1800 |    33681.8828 | Layer 1 | Epoch 1  |
|          1900 |    33531.6211 | Layer 1 | Epoch 1  |
|          2000 |    33338.9336 | Layer 1 | Epoch 1  |
|          2100 |    33202.3945 | Layer 1 | Epoch 1  |
|          2200 |    32880.3438 | Layer 1 | Epoch 1  |
|          2300 |    32770.5273 | Layer 1 | Epoch 1  |
|          2400 |    32646.5820 | Layer 1 | Epoch 1  |
|          2500 |    32316.1895 | Layer 1 | Epoch 1  |
|          2600 |    32467.6875 | Layer 1 | Epoch 1  |
|          2700 |    32117.4492 | Layer 1 | Epoch 1  |
|          2800 |    31957.7031 | Layer 1 | Epoch 1  |
|          2900 |    32169.4414 | Layer 1 | Epoch 1  |
|          3000 |    32066.8789 | Layer 1 | Epoch 1  |
|          3100 |    31753.2480 | Layer 1 | Epoch 2  |
|          3200 |    31672.4766 | Layer 1 | Epoch 2  |
|          3300 |    31286.6406 | Layer 1 | Epoch 2  |
|          3400 |    31167.0840 | Layer 1 | Epoch 2  |
|          3500 |    31223.7129 | Layer 1 | Epoch 2  |
|          3600 |    30887.5020 | Layer 1 | Epoch 2  |
|          3700 |    30770.7656 | Layer 1 | Epoch 2  |
|          3800 |    30804.3516 | Layer 1 | Epoch 2  |
|          3900 |    30500.4102 | Layer 1 | Epoch 2  |
|          4000 |    30726.2637 | Layer 1 | Epoch 2  |
|          4100 |    30441.9961 | Layer 1 | Epoch 2  |
|          4200 |    30306.9512 | Layer 1 | Epoch 2  |
|          4300 |    30388.3750 | Layer 1 | Epoch 2  |
|          4400 |    30367.1016 | Layer 1 | Epoch 2  |
|          4500 |    30353.1641 | Layer 1 | Epoch 2  |
|          4600 |    30055.7051 | Layer 1 | Epoch 2  |
|          4700 |    29733.6680 | Layer 1 | Epoch 2  |
|          4800 |    30088.2363 | Layer 1 | Epoch 2  |
|          4900 |    30180.7852 | Layer 1 | Epoch 2  |
|          5000 |    29618.4531 | Layer 1 | Epoch 2  |
|          5100 |    29390.2520 | Layer 1 | Epoch 2  |
|          5200 |    29890.0566 | Layer 1 | Epoch 2  |
|          5300 |    29497.0625 | Layer 1 | Epoch 2  |
|          5400 |    29287.6621 | Layer 1 | Epoch 2  |
|          5500 |    29454.3516 | Layer 1 | Epoch 2  |
|          5600 |    29299.7598 | Layer 1 | Epoch 2  |
|          5700 |    28934.6348 | Layer 1 | Epoch 2  |
|          5800 |    29236.0840 | Layer 1 | Epoch 2  |
|          5900 |    28963.0312 | Layer 1 | Epoch 2  |
|          6000 |    28934.8477 | Layer 1 | Epoch 2  |
|          6100 |    28838.1602 | Layer 1 | Epoch 2  |
|          6200 |    28999.4727 | Layer 1 | Epoch 3  |
|          6300 |    29077.1602 | Layer 1 | Epoch 3  |
|          6400 |    28478.0352 | Layer 1 | Epoch 3  |
|          6500 |    28522.2031 | Layer 1 | Epoch 3  |
|          6600 |    28608.6035 | Layer 1 | Epoch 3  |
|          6700 |    28554.5645 | Layer 1 | Epoch 3  |
|          6800 |    28222.7695 | Layer 1 | Epoch 3  |
|          6900 |    28774.1172 | Layer 1 | Epoch 3  |
|          7000 |    28440.5527 | Layer 1 | Epoch 3  |
|          7100 |    28269.6758 | Layer 1 | Epoch 3  |
|          7200 |    28159.9746 | Layer 1 | Epoch 3  |
|          7300 |    28525.6035 | Layer 1 | Epoch 3  |
|          7400 |    28312.1934 | Layer 1 | Epoch 3  |
|          7500 |    28100.2500 | Layer 1 | Epoch 3  |
|          7600 |    28142.9688 | Layer 1 | Epoch 3  |
|          7700 |    28182.2871 | Layer 1 | Epoch 3  |
|          7800 |    28020.8242 | Layer 1 | Epoch 3  |
|          7900 |    27763.6738 | Layer 1 | Epoch 3  |
|          8000 |    27482.5215 | Layer 1 | Epoch 3  |
|          8100 |    27935.2070 | Layer 1 | Epoch 3  |
|          8200 |    28067.2246 | Layer 1 | Epoch 3  |
|          8300 |    27510.7070 | Layer 1 | Epoch 3  |
|          8400 |    27658.7402 | Layer 1 | Epoch 3  |
|          8500 |    27854.1504 | Layer 1 | Epoch 3  |
|          8600 |    27368.0898 | Layer 1 | Epoch 3  |
|          8700 |    27544.5586 | Layer 1 | Epoch 3  |
|          8800 |    27252.1562 | Layer 1 | Epoch 3  |
|          8900 |    27563.6250 | Layer 1 | Epoch 3  |
|          9000 |    27282.6055 | Layer 1 | Epoch 3  |
|          9100 |    27130.3418 | Layer 1 | Epoch 3  |
|          9200 |    27366.3828 | Layer 1 | Epoch 3  |
|          9300 |    27406.4043 | Layer 1 | Epoch 4  |
|          9400 |    27376.5898 | Layer 1 | Epoch 4  |
|          9500 |    27558.5801 | Layer 1 | Epoch 4  |
|          9600 |    27203.5078 | Layer 1 | Epoch 4  |
|          9700 |    27199.2500 | Layer 1 | Epoch 4  |
|          9800 |    26966.1270 | Layer 1 | Epoch 4  |
|          9900 |    26947.3066 | Layer 1 | Epoch 4  |
|         10000 |    27422.9219 | Layer 1 | Epoch 4  |
|         10100 |    26950.7070 | Layer 1 | Epoch 4  |
|         10200 |    26949.9043 | Layer 1 | Epoch 4  |
|         10300 |    26781.8359 | Layer 1 | Epoch 4  |
|         10400 |    26917.4824 | Layer 1 | Epoch 4  |
|         10500 |    26701.7637 | Layer 1 | Epoch 4  |
|         10600 |    26745.0859 | Layer 1 | Epoch 4  |
|         10700 |    26598.9336 | Layer 1 | Epoch 4  |
|         10800 |    26754.4805 | Layer 1 | Epoch 4  |
|         10900 |    26638.6934 | Layer 1 | Epoch 4  |
|         11000 |    26571.3223 | Layer 1 | Epoch 4  |
|         11100 |    26282.3633 | Layer 1 | Epoch 4  |
|         11200 |    26434.7305 | Layer 1 | Epoch 4  |
|         11300 |    26359.8164 | Layer 1 | Epoch 4  |
|         11400 |    26201.3379 | Layer 1 | Epoch 4  |
|         11500 |    26345.6719 | Layer 1 | Epoch 4  |
|         11600 |    26470.1758 | Layer 1 | Epoch 4  |
|         11700 |    26614.2598 | Layer 1 | Epoch 4  |
|         11800 |    26253.6484 | Layer 1 | Epoch 4  |
|         11900 |    26416.4336 | Layer 1 | Epoch 4  |
|         12000 |    26056.0234 | Layer 1 | Epoch 4  |
|         12100 |    25786.1094 | Layer 1 | Epoch 4  |
|         12200 |    26255.1211 | Layer 1 | Epoch 4  |
|         12300 |    25645.3105 | Layer 1 | Epoch 4  |
|         12400 |    25796.7539 | Layer 1 | Epoch 5  |
|         12500 |    26068.2617 | Layer 1 | Epoch 5  |
|         12600 |    25886.3496 | Layer 1 | Epoch 5  |
|         12700 |    25827.0801 | Layer 1 | Epoch 5  |
|         12800 |    26280.6621 | Layer 1 | Epoch 5  |
|         12900 |    25655.3750 | Layer 1 | Epoch 5  |
|         13000 |    25715.3574 | Layer 1 | Epoch 5  |
|         13100 |    26154.3320 | Layer 1 | Epoch 5  |
|         13200 |    25526.4297 | Layer 1 | Epoch 5  |
|         13300 |    25923.6152 | Layer 1 | Epoch 5  |
|         13400 |    25822.7363 | Layer 1 | Epoch 5  |
|         13500 |    25478.6094 | Layer 1 | Epoch 5  |
|         13600 |    25822.7461 | Layer 1 | Epoch 5  |
|         13700 |    25843.7383 | Layer 1 | Epoch 5  |
|         13800 |    25427.1445 | Layer 1 | Epoch 5  |
|         13900 |    25554.4492 | Layer 1 | Epoch 5  |
|         14000 |    25851.6152 | Layer 1 | Epoch 5  |
|         14100 |    25256.5000 | Layer 1 | Epoch 5  |
|         14200 |    25366.8242 | Layer 1 | Epoch 5  |
|         14300 |    25141.1484 | Layer 1 | Epoch 5  |
|         14400 |    25586.3340 | Layer 1 | Epoch 5  |
|         14500 |    24997.7246 | Layer 1 | Epoch 5  |
|         14600 |    25257.5254 | Layer 1 | Epoch 5  |
|         14700 |    25237.9414 | Layer 1 | Epoch 5  |
|         14800 |    25697.9980 | Layer 1 | Epoch 5  |
|         14900 |    25180.6016 | Layer 1 | Epoch 5  |
|         15000 |    25495.8184 | Layer 1 | Epoch 5  |
|         15100 |    25075.2090 | Layer 1 | Epoch 5  |
|         15200 |    25151.0312 | Layer 1 | Epoch 5  |
|         15300 |    25341.4746 | Layer 1 | Epoch 5  |
|         15400 |    24977.8301 | Layer 1 | Epoch 5  |
|         15500 |    25024.0156 | Layer 1 | Epoch 6  |
|         15600 |    25368.1836 | Layer 1 | Epoch 6  |
|         15700 |    25194.4258 | Layer 1 | Epoch 6  |
|         15800 |    24884.0547 | Layer 1 | Epoch 6  |
|         15900 |    24941.2305 | Layer 1 | Epoch 6  |
|         16000 |    24923.3691 | Layer 1 | Epoch 6  |
|         16100 |    24852.5508 | Layer 1 | Epoch 6  |
|         16200 |    24959.7148 | Layer 1 | Epoch 6  |
|         16300 |    24732.1270 | Layer 1 | Epoch 6  |
|         16400 |    24791.4160 | Layer 1 | Epoch 6  |
|         16500 |    25183.8281 | Layer 1 | Epoch 6  |
|         16600 |    24563.2852 | Layer 1 | Epoch 6  |
|         16700 |    25082.3867 | Layer 1 | Epoch 6  |
|         16800 |    24734.5664 | Layer 1 | Epoch 6  |
|         16900 |    24893.8164 | Layer 1 | Epoch 6  |
|         17000 |    24854.3984 | Layer 1 | Epoch 6  |
|         17100 |    24790.0156 | Layer 1 | Epoch 6  |
|         17200 |    24387.3887 | Layer 1 | Epoch 6  |
|         17300 |    24892.6797 | Layer 1 | Epoch 6  |
|         17400 |    24409.4531 | Layer 1 | Epoch 6  |
|         17500 |    24556.8828 | Layer 1 | Epoch 6  |
|         17600 |    24383.6836 | Layer 1 | Epoch 6  |
|         17700 |    24550.0352 | Layer 1 | Epoch 6  |
|         17800 |    24707.5742 | Layer 1 | Epoch 6  |
|         17900 |    24454.7188 | Layer 1 | Epoch 6  |
|         18000 |    24410.0410 | Layer 1 | Epoch 6  |
|         18100 |    24246.6992 | Layer 1 | Epoch 6  |
|         18200 |    24537.3828 | Layer 1 | Epoch 6  |
|         18300 |    24115.7539 | Layer 1 | Epoch 6  |
|         18400 |    24209.5488 | Layer 1 | Epoch 6  |
|         18500 |    24285.4805 | Layer 1 | Epoch 6  |
|         18600 |    24570.3574 | Layer 1 | Epoch 7  |
|         18700 |    24049.3711 | Layer 1 | Epoch 7  |
|         18800 |    24151.2715 | Layer 1 | Epoch 7  |
|         18900 |    24182.2891 | Layer 1 | Epoch 7  |
|         19000 |    24225.2305 | Layer 1 | Epoch 7  |
|         19100 |    24060.2168 | Layer 1 | Epoch 7  |
|         19200 |    24024.6992 | Layer 1 | Epoch 7  |
|         19300 |    24420.1289 | Layer 1 | Epoch 7  |
|         19400 |    24188.2578 | Layer 1 | Epoch 7  |
|         19500 |    24019.1309 | Layer 1 | Epoch 7  |
|         19600 |    24037.2227 | Layer 1 | Epoch 7  |
|         19700 |    23990.9531 | Layer 1 | Epoch 7  |
|         19800 |    23812.1074 | Layer 1 | Epoch 7  |
|         19900 |    23826.1094 | Layer 1 | Epoch 7  |
|         20000 |    23995.3125 | Layer 1 | Epoch 7  |
|         20100 |    23761.8984 | Layer 1 | Epoch 7  |
|         20200 |    24111.6445 | Layer 1 | Epoch 7  |
|         20300 |    24032.9473 | Layer 1 | Epoch 7  |
|         20400 |    23702.7148 | Layer 1 | Epoch 7  |
|         20500 |    23878.5859 | Layer 1 | Epoch 7  |
|         20600 |    23864.4395 | Layer 1 | Epoch 7  |
|         20700 |    23686.8711 | Layer 1 | Epoch 7  |
|         20800 |    23553.6406 | Layer 1 | Epoch 7  |
|         20900 |    24037.2480 | Layer 1 | Epoch 7  |
|         21000 |    23768.5430 | Layer 1 | Epoch 7  |
|         21100 |    23426.3945 | Layer 1 | Epoch 7  |
|         21200 |    23709.8848 | Layer 1 | Epoch 7  |
|         21300 |    23559.1484 | Layer 1 | Epoch 7  |
|         21400 |    23744.9648 | Layer 1 | Epoch 7  |
|         21500 |    24060.1797 | Layer 1 | Epoch 7  |
|         21600 |    23789.2539 | Layer 1 | Epoch 7  |
|         21700 |    23360.7266 | Layer 1 | Epoch 8  |
|         21800 |    23681.0527 | Layer 1 | Epoch 8  |
|         21900 |    23629.8613 | Layer 1 | Epoch 8  |
|         22000 |    23387.0859 | Layer 1 | Epoch 8  |
|         22100 |    23549.7461 | Layer 1 | Epoch 8  |
|         22200 |    23279.9668 | Layer 1 | Epoch 8  |
|         22300 |    23454.1758 | Layer 1 | Epoch 8  |
|         22400 |    23312.1582 | Layer 1 | Epoch 8  |
|         22500 |    23460.4004 | Layer 1 | Epoch 8  |
|         22600 |    23413.5156 | Layer 1 | Epoch 8  |
|         22700 |    23555.8672 | Layer 1 | Epoch 8  |
|         22800 |    23442.0234 | Layer 1 | Epoch 8  |
|         22900 |    23228.0117 | Layer 1 | Epoch 8  |
|         23000 |    23549.4375 | Layer 1 | Epoch 8  |
|         23100 |    23429.4902 | Layer 1 | Epoch 8  |
|         23200 |    23760.2949 | Layer 1 | Epoch 8  |
|         23300 |    23592.7988 | Layer 1 | Epoch 8  |
|         23400 |    23284.5547 | Layer 1 | Epoch 8  |
|         23500 |    23287.6113 | Layer 1 | Epoch 8  |
|         23600 |    23204.0586 | Layer 1 | Epoch 8  |
|         23700 |    23101.9199 | Layer 1 | Epoch 8  |
|         23800 |    23307.4219 | Layer 1 | Epoch 8  |
|         23900 |    23252.0488 | Layer 1 | Epoch 8  |
|         24000 |    23291.2500 | Layer 1 | Epoch 8  |
|         24100 |    23009.0820 | Layer 1 | Epoch 8  |
