I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.73GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45432.0664 | Layer 1 | Epoch 1  |
|           100 |    45208.4414 | Layer 1 | Epoch 1  |
|           200 |    44910.1016 | Layer 1 | Epoch 1  |
|           300 |    44616.6484 | Layer 1 | Epoch 1  |
|           400 |    44328.7734 | Layer 1 | Epoch 1  |
|           500 |    44071.5586 | Layer 1 | Epoch 1  |
|           600 |    43795.2734 | Layer 1 | Epoch 1  |
|           700 |    43490.5312 | Layer 1 | Epoch 1  |
|           800 |    43279.8242 | Layer 1 | Epoch 1  |
|           900 |    42991.6406 | Layer 1 | Epoch 1  |
|          1000 |    42698.1211 | Layer 1 | Epoch 1  |
|          1100 |    42481.1172 | Layer 1 | Epoch 1  |
|          1200 |    42207.4258 | Layer 1 | Epoch 1  |
|          1300 |    42019.5781 | Layer 1 | Epoch 1  |
|          1400 |    41781.6602 | Layer 1 | Epoch 1  |
|          1500 |    41516.3203 | Layer 1 | Epoch 1  |
|          1600 |    41315.2266 | Layer 1 | Epoch 1  |
|          1700 |    41063.9688 | Layer 1 | Epoch 1  |
|          1800 |    40943.2734 | Layer 1 | Epoch 1  |
|          1900 |    40660.3672 | Layer 1 | Epoch 1  |
|          2000 |    40469.4492 | Layer 1 | Epoch 1  |
|          2100 |    40203.1797 | Layer 1 | Epoch 1  |
|          2200 |    40037.4648 | Layer 1 | Epoch 1  |
|          2300 |    39792.5156 | Layer 1 | Epoch 1  |
|          2400 |    39566.6289 | Layer 1 | Epoch 1  |
|          2500 |    39397.3242 | Layer 1 | Epoch 1  |
|          2600 |    39305.8516 | Layer 1 | Epoch 1  |
|          2700 |    39036.8086 | Layer 1 | Epoch 1  |
|          2800 |    38934.4297 | Layer 1 | Epoch 1  |
|          2900 |    38695.7734 | Layer 1 | Epoch 1  |
|          3000 |    38600.8477 | Layer 1 | Epoch 1  |
|          3100 |    38332.1016 | Layer 1 | Epoch 2  |
|          3200 |    38292.6016 | Layer 1 | Epoch 2  |
|          3300 |    38039.1680 | Layer 1 | Epoch 2  |
|          3400 |    37862.7031 | Layer 1 | Epoch 2  |
|          3500 |    37642.3281 | Layer 1 | Epoch 2  |
|          3600 |    37485.6641 | Layer 1 | Epoch 2  |
|          3700 |    37442.8359 | Layer 1 | Epoch 2  |
|          3800 |    37406.2969 | Layer 1 | Epoch 2  |
|          3900 |    37156.2461 | Layer 1 | Epoch 2  |
|          4000 |    36955.7930 | Layer 1 | Epoch 2  |
|          4100 |    36708.3438 | Layer 1 | Epoch 2  |
|          4200 |    36634.6758 | Layer 1 | Epoch 2  |
|          4300 |    36507.8008 | Layer 1 | Epoch 2  |
|          4400 |    36398.8125 | Layer 1 | Epoch 2  |
|          4500 |    36238.1406 | Layer 1 | Epoch 2  |
|          4600 |    36089.2266 | Layer 1 | Epoch 2  |
|          4700 |    35955.2734 | Layer 1 | Epoch 2  |
|          4800 |    35807.2969 | Layer 1 | Epoch 2  |
|          4900 |    35752.7305 | Layer 1 | Epoch 2  |
|          5000 |    35757.6016 | Layer 1 | Epoch 2  |
|          5100 |    35435.6250 | Layer 1 | Epoch 2  |
|          5200 |    35399.9375 | Layer 1 | Epoch 2  |
|          5300 |    35256.4922 | Layer 1 | Epoch 2  |
|          5400 |    35035.3008 | Layer 1 | Epoch 2  |
|          5500 |    34972.1836 | Layer 1 | Epoch 2  |
|          5600 |    35031.6523 | Layer 1 | Epoch 2  |
|          5700 |    34717.8398 | Layer 1 | Epoch 2  |
|          5800 |    34665.6875 | Layer 1 | Epoch 2  |
|          5900 |    34651.8516 | Layer 1 | Epoch 2  |
|          6000 |    34515.1250 | Layer 1 | Epoch 2  |
|          6100 |    34239.4336 | Layer 1 | Epoch 2  |
|          6200 |    34115.3164 | Layer 1 | Epoch 3  |
|          6300 |    34097.3672 | Layer 1 | Epoch 3  |
|          6400 |    34203.3086 | Layer 1 | Epoch 3  |
|          6500 |    34009.5625 | Layer 1 | Epoch 3  |
|          6600 |    33798.7812 | Layer 1 | Epoch 3  |
|          6700 |    33687.2656 | Layer 1 | Epoch 3  |
|          6800 |    33631.7031 | Layer 1 | Epoch 3  |
|          6900 |    33682.1562 | Layer 1 | Epoch 3  |
|          7000 |    33315.9805 | Layer 1 | Epoch 3  |
|          7100 |    33498.0508 | Layer 1 | Epoch 3  |
|          7200 |    33309.4609 | Layer 1 | Epoch 3  |
|          7300 |    33101.9336 | Layer 1 | Epoch 3  |
|          7400 |    32939.3906 | Layer 1 | Epoch 3  |
|          7500 |    32831.6562 | Layer 1 | Epoch 3  |
|          7600 |    32903.4062 | Layer 1 | Epoch 3  |
|          7700 |    32905.5664 | Layer 1 | Epoch 3  |
|          7800 |    32797.1602 | Layer 1 | Epoch 3  |
|          7900 |    32599.8906 | Layer 1 | Epoch 3  |
|          8000 |    32693.5430 | Layer 1 | Epoch 3  |
|          8100 |    32310.6211 | Layer 1 | Epoch 3  |
|          8200 |    32282.3340 | Layer 1 | Epoch 3  |
|          8300 |    32115.3613 | Layer 1 | Epoch 3  |
|          8400 |    32294.2441 | Layer 1 | Epoch 3  |
|          8500 |    32359.4551 | Layer 1 | Epoch 3  |
|          8600 |    32046.4043 | Layer 1 | Epoch 3  |
|          8700 |    32072.6797 | Layer 1 | Epoch 3  |
|          8800 |    32108.9688 | Layer 1 | Epoch 3  |
|          8900 |    31669.9668 | Layer 1 | Epoch 3  |
|          9000 |    31809.9883 | Layer 1 | Epoch 3  |
|          9100 |    31689.2227 | Layer 1 | Epoch 3  |
|          9200 |    31631.9961 | Layer 1 | Epoch 3  |
|          9300 |    31514.6875 | Layer 1 | Epoch 4  |
|          9400 |    31181.0977 | Layer 1 | Epoch 4  |
|          9500 |    31618.4297 | Layer 1 | Epoch 4  |
|          9600 |    31391.3652 | Layer 1 | Epoch 4  |
|          9700 |    31308.1250 | Layer 1 | Epoch 4  |
|          9800 |    31334.7109 | Layer 1 | Epoch 4  |
|          9900 |    31017.6465 | Layer 1 | Epoch 4  |
|         10000 |    31091.1133 | Layer 1 | Epoch 4  |
|         10100 |    30950.6875 | Layer 1 | Epoch 4  |
|         10200 |    31063.1523 | Layer 1 | Epoch 4  |
|         10300 |    30810.0996 | Layer 1 | Epoch 4  |
|         10400 |    30907.5898 | Layer 1 | Epoch 4  |
|         10500 |    30824.8047 | Layer 1 | Epoch 4  |
|         10600 |    30627.7070 | Layer 1 | Epoch 4  |
|         10700 |    30671.5957 | Layer 1 | Epoch 4  |
|         10800 |    30771.4961 | Layer 1 | Epoch 4  |
|         10900 |    30384.3672 | Layer 1 | Epoch 4  |
|         11000 |    30492.8223 | Layer 1 | Epoch 4  |
|         11100 |    30196.6660 | Layer 1 | Epoch 4  |
|         11200 |    30351.5234 | Layer 1 | Epoch 4  |
|         11300 |    30242.6582 | Layer 1 | Epoch 4  |
|         11400 |    30079.3242 | Layer 1 | Epoch 4  |
|         11500 |    30077.7539 | Layer 1 | Epoch 4  |
|         11600 |    30006.1465 | Layer 1 | Epoch 4  |
|         11700 |    30014.0625 | Layer 1 | Epoch 4  |
|         11800 |    30103.8945 | Layer 1 | Epoch 4  |
|         11900 |    29933.4219 | Layer 1 | Epoch 4  |
|         12000 |    29694.0371 | Layer 1 | Epoch 4  |
|         12100 |    29794.4375 | Layer 1 | Epoch 4  |
|         12200 |    29635.5391 | Layer 1 | Epoch 4  |
|         12300 |    29789.1836 | Layer 1 | Epoch 4  |
|         12400 |    29597.4297 | Layer 1 | Epoch 5  |
|         12500 |    29497.4922 | Layer 1 | Epoch 5  |
|         12600 |    29344.6973 | Layer 1 | Epoch 5  |
|         12700 |    29582.9844 | Layer 1 | Epoch 5  |
|         12800 |    29697.5664 | Layer 1 | Epoch 5  |
|         12900 |    29364.5566 | Layer 1 | Epoch 5  |
|         13000 |    29284.8789 | Layer 1 | Epoch 5  |
|         13100 |    29193.9082 | Layer 1 | Epoch 5  |
|         13200 |    29163.0391 | Layer 1 | Epoch 5  |
|         13300 |    29240.9023 | Layer 1 | Epoch 5  |
|         13400 |    29222.9277 | Layer 1 | Epoch 5  |
|         13500 |    28979.4238 | Layer 1 | Epoch 5  |
|         13600 |    29002.2500 | Layer 1 | Epoch 5  |
|         13700 |    28760.9922 | Layer 1 | Epoch 5  |
|         13800 |    28997.5703 | Layer 1 | Epoch 5  |
|         13900 |    28986.8926 | Layer 1 | Epoch 5  |
|         14000 |    28755.7266 | Layer 1 | Epoch 5  |
|         14100 |    28793.3633 | Layer 1 | Epoch 5  |
|         14200 |    28578.1719 | Layer 1 | Epoch 5  |
|         14300 |    28727.2949 | Layer 1 | Epoch 5  |
|         14400 |    28755.1445 | Layer 1 | Epoch 5  |
|         14500 |    28350.7852 | Layer 1 | Epoch 5  |
|         14600 |    28601.5508 | Layer 1 | Epoch 5  |
|         14700 |    28595.3398 | Layer 1 | Epoch 5  |
|         14800 |    28348.7246 | Layer 1 | Epoch 5  |
|         14900 |    28424.7422 | Layer 1 | Epoch 5  |
|         15000 |    28279.9766 | Layer 1 | Epoch 5  |
|         15100 |    28423.7578 | Layer 1 | Epoch 5  |
|         15200 |    28217.9766 | Layer 1 | Epoch 5  |
|         15300 |    28410.9883 | Layer 1 | Epoch 5  |
|         15400 |    28383.5469 | Layer 1 | Epoch 5  |
|         15500 |    28155.2969 | Layer 1 | Epoch 6  |
|         15600 |    28231.9785 | Layer 1 | Epoch 6  |
|         15700 |    28060.1309 | Layer 1 | Epoch 6  |
|         15800 |    28124.5508 | Layer 1 | Epoch 6  |
|         15900 |    28045.5625 | Layer 1 | Epoch 6  |
|         16000 |    28185.3535 | Layer 1 | Epoch 6  |
