I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.61GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45438.1406 | Layer 1 | Epoch 1  |
|           100 |    45114.1016 | Layer 1 | Epoch 1  |
|           200 |    44647.0195 | Layer 1 | Epoch 1  |
|           300 |    44158.2031 | Layer 1 | Epoch 1  |
|           400 |    43743.1953 | Layer 1 | Epoch 1  |
|           500 |    43265.8672 | Layer 1 | Epoch 1  |
|           600 |    42879.2812 | Layer 1 | Epoch 1  |
|           700 |    42404.1094 | Layer 1 | Epoch 1  |
|           800 |    42053.7969 | Layer 1 | Epoch 1  |
|           900 |    41628.7266 | Layer 1 | Epoch 1  |
|          1000 |    41353.9375 | Layer 1 | Epoch 1  |
|          1100 |    41057.8359 | Layer 1 | Epoch 1  |
|          1200 |    40621.2656 | Layer 1 | Epoch 1  |
|          1300 |    40282.0000 | Layer 1 | Epoch 1  |
|          1400 |    39953.8594 | Layer 1 | Epoch 1  |
|          1500 |    39633.7188 | Layer 1 | Epoch 1  |
|          1600 |    39442.7109 | Layer 1 | Epoch 1  |
|          1700 |    39284.7812 | Layer 1 | Epoch 1  |
|          1800 |    38951.2852 | Layer 1 | Epoch 1  |
|          1900 |    38584.9297 | Layer 1 | Epoch 1  |
|          2000 |    38261.4688 | Layer 1 | Epoch 1  |
|          2100 |    38187.6641 | Layer 1 | Epoch 1  |
|          2200 |    37809.1484 | Layer 1 | Epoch 1  |
|          2300 |    37638.1562 | Layer 1 | Epoch 1  |
