I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.74GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45466.7031 | Layer 1 | Epoch 1  |
|           100 |    44472.6016 | Layer 1 | Epoch 1  |
|           200 |    43043.4219 | Layer 1 | Epoch 1  |
|           300 |    41841.4805 | Layer 1 | Epoch 1  |
|           400 |    40812.3125 | Layer 1 | Epoch 1  |
|           500 |    39634.4727 | Layer 1 | Epoch 1  |
|           600 |    39031.3281 | Layer 1 | Epoch 1  |
|           700 |    38343.2617 | Layer 1 | Epoch 1  |
|           800 |    37802.1758 | Layer 1 | Epoch 1  |
|           900 |    36973.1602 | Layer 1 | Epoch 1  |
|          1000 |    36607.6602 | Layer 1 | Epoch 1  |
|          1100 |    36081.6016 | Layer 1 | Epoch 1  |
|          1200 |    35881.4297 | Layer 1 | Epoch 1  |
|          1300 |    35089.2500 | Layer 1 | Epoch 1  |
|          1400 |    34969.7461 | Layer 1 | Epoch 1  |
|          1500 |    34428.8750 | Layer 1 | Epoch 1  |
|          1600 |    34304.2188 | Layer 1 | Epoch 1  |
|          1700 |    34069.2734 | Layer 1 | Epoch 1  |
|          1800 |    33818.4180 | Layer 1 | Epoch 1  |
|          1900 |    33534.4570 | Layer 1 | Epoch 1  |
|          2000 |    33222.7695 | Layer 1 | Epoch 1  |
|          2100 |    33143.2344 | Layer 1 | Epoch 1  |
|          2200 |    33058.1641 | Layer 1 | Epoch 1  |
|          2300 |    33240.4531 | Layer 1 | Epoch 1  |
|          2400 |    32956.7461 | Layer 1 | Epoch 1  |
|          2500 |    32411.6484 | Layer 1 | Epoch 1  |
|          2600 |    32080.9512 | Layer 1 | Epoch 1  |
|          2700 |    32160.0508 | Layer 1 | Epoch 1  |
|          2800 |    32283.5312 | Layer 1 | Epoch 1  |
|          2900 |    31716.1270 | Layer 1 | Epoch 1  |
|          3000 |    31997.1484 | Layer 1 | Epoch 1  |
|          3100 |    31843.3438 | Layer 1 | Epoch 2  |
|          3200 |    31566.6289 | Layer 1 | Epoch 2  |
|          3300 |    31488.6719 | Layer 1 | Epoch 2  |
|          3400 |    31453.8125 | Layer 1 | Epoch 2  |
|          3500 |    31250.1816 | Layer 1 | Epoch 2  |
|          3600 |    31021.0000 | Layer 1 | Epoch 2  |
|          3700 |    31282.8711 | Layer 1 | Epoch 2  |
|          3800 |    30965.5684 | Layer 1 | Epoch 2  |
|          3900 |    30945.3008 | Layer 1 | Epoch 2  |
|          4000 |    30588.5352 | Layer 1 | Epoch 2  |
|          4100 |    30432.8867 | Layer 1 | Epoch 2  |
|          4200 |    30669.8828 | Layer 1 | Epoch 2  |
|          4300 |    30409.0391 | Layer 1 | Epoch 2  |
|          4400 |    30023.0254 | Layer 1 | Epoch 2  |
|          4500 |    30252.4238 | Layer 1 | Epoch 2  |
|          4600 |    30193.9805 | Layer 1 | Epoch 2  |
|          4700 |    30059.5488 | Layer 1 | Epoch 2  |
|          4800 |    29956.2363 | Layer 1 | Epoch 2  |
|          4900 |    30256.8008 | Layer 1 | Epoch 2  |
|          5000 |    30055.4512 | Layer 1 | Epoch 2  |
|          5100 |    29739.1797 | Layer 1 | Epoch 2  |
|          5200 |    29539.0625 | Layer 1 | Epoch 2  |
|          5300 |    29812.1738 | Layer 1 | Epoch 2  |
|          5400 |    29638.5527 | Layer 1 | Epoch 2  |
|          5500 |    29691.0215 | Layer 1 | Epoch 2  |
|          5600 |    29514.7070 | Layer 1 | Epoch 2  |
|          5700 |    29492.8555 | Layer 1 | Epoch 2  |
|          5800 |    29418.3066 | Layer 1 | Epoch 2  |
|          5900 |    28939.4746 | Layer 1 | Epoch 2  |
|          6000 |    28906.1836 | Layer 1 | Epoch 2  |
|          6100 |    29117.7734 | Layer 1 | Epoch 2  |
|          6200 |    28811.4375 | Layer 1 | Epoch 3  |
|          6300 |    28988.5352 | Layer 1 | Epoch 3  |
|          6400 |    28812.9316 | Layer 1 | Epoch 3  |
|          6500 |    29053.8574 | Layer 1 | Epoch 3  |
|          6600 |    28648.6875 | Layer 1 | Epoch 3  |
|          6700 |    28896.5566 | Layer 1 | Epoch 3  |
|          6800 |    28717.3945 | Layer 1 | Epoch 3  |
|          6900 |    28606.2148 | Layer 1 | Epoch 3  |
|          7000 |    28616.4082 | Layer 1 | Epoch 3  |
|          7100 |    28248.7793 | Layer 1 | Epoch 3  |
|          7200 |    28369.0098 | Layer 1 | Epoch 3  |
|          7300 |    28382.8281 | Layer 1 | Epoch 3  |
|          7400 |    28329.7168 | Layer 1 | Epoch 3  |
|          7500 |    28144.1719 | Layer 1 | Epoch 3  |
|          7600 |    28340.9316 | Layer 1 | Epoch 3  |
|          7700 |    28190.6738 | Layer 1 | Epoch 3  |
|          7800 |    27932.6191 | Layer 1 | Epoch 3  |
|          7900 |    27772.2168 | Layer 1 | Epoch 3  |
|          8000 |    28146.1035 | Layer 1 | Epoch 3  |
|          8100 |    27592.3965 | Layer 1 | Epoch 3  |
|          8200 |    27930.6445 | Layer 1 | Epoch 3  |
|          8300 |    28029.9453 | Layer 1 | Epoch 3  |
|          8400 |    27795.8809 | Layer 1 | Epoch 3  |
|          8500 |    27770.9766 | Layer 1 | Epoch 3  |
|          8600 |    27477.4121 | Layer 1 | Epoch 3  |
|          8700 |    27369.8555 | Layer 1 | Epoch 3  |
|          8800 |    27745.1289 | Layer 1 | Epoch 3  |
|          8900 |    27758.0000 | Layer 1 | Epoch 3  |
|          9000 |    27545.3320 | Layer 1 | Epoch 3  |
|          9100 |    27299.4551 | Layer 1 | Epoch 3  |
|          9200 |    27738.0000 | Layer 1 | Epoch 3  |
|          9300 |    27431.6328 | Layer 1 | Epoch 4  |
|          9400 |    27296.7207 | Layer 1 | Epoch 4  |
|          9500 |    27639.8125 | Layer 1 | Epoch 4  |
|          9600 |    27304.0469 | Layer 1 | Epoch 4  |
|          9700 |    27239.3730 | Layer 1 | Epoch 4  |
|          9800 |    27078.0410 | Layer 1 | Epoch 4  |
|          9900 |    26848.9766 | Layer 1 | Epoch 4  |
|         10000 |    26833.0820 | Layer 1 | Epoch 4  |
|         10100 |    26844.6895 | Layer 1 | Epoch 4  |
|         10200 |    27082.3555 | Layer 1 | Epoch 4  |
|         10300 |    27034.5605 | Layer 1 | Epoch 4  |
|         10400 |    27004.5684 | Layer 1 | Epoch 4  |
|         10500 |    27041.7695 | Layer 1 | Epoch 4  |
|         10600 |    26541.5664 | Layer 1 | Epoch 4  |
|         10700 |    26892.9785 | Layer 1 | Epoch 4  |
|         10800 |    27176.4023 | Layer 1 | Epoch 4  |
|         10900 |    27359.1934 | Layer 1 | Epoch 4  |
|         11000 |    27154.7520 | Layer 1 | Epoch 4  |
|         11100 |    26496.8848 | Layer 1 | Epoch 4  |
|         11200 |    26690.3594 | Layer 1 | Epoch 4  |
|         11300 |    26689.2383 | Layer 1 | Epoch 4  |
|         11400 |    26651.8613 | Layer 1 | Epoch 4  |
|         11500 |    26250.2461 | Layer 1 | Epoch 4  |
|         11600 |    26274.7227 | Layer 1 | Epoch 4  |
|         11700 |    26451.2168 | Layer 1 | Epoch 4  |
|         11800 |    26158.7891 | Layer 1 | Epoch 4  |
|         11900 |    26153.2305 | Layer 1 | Epoch 4  |
|         12000 |    26275.7539 | Layer 1 | Epoch 4  |
|         12100 |    26404.4883 | Layer 1 | Epoch 4  |
|         12200 |    26157.1348 | Layer 1 | Epoch 4  |
