I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.75GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45442.1094 | Layer 1 | Epoch 1  |
|           100 |    44522.7539 | Layer 1 | Epoch 1  |
|           200 |    43014.9688 | Layer 1 | Epoch 1  |
|           300 |    41702.8984 | Layer 1 | Epoch 1  |
|           400 |    40725.8984 | Layer 1 | Epoch 1  |
|           500 |    39872.4219 | Layer 1 | Epoch 1  |
|           600 |    38867.1016 | Layer 1 | Epoch 1  |
|           700 |    38251.7109 | Layer 1 | Epoch 1  |
|           800 |    37423.4883 | Layer 1 | Epoch 1  |
|           900 |    36949.7266 | Layer 1 | Epoch 1  |
|          1000 |    36402.8203 | Layer 1 | Epoch 1  |
|          1100 |    35890.2578 | Layer 1 | Epoch 1  |
|          1200 |    35763.0703 | Layer 1 | Epoch 1  |
|          1300 |    35269.0000 | Layer 1 | Epoch 1  |
|          1400 |    34885.2070 | Layer 1 | Epoch 1  |
|          1500 |    34830.4688 | Layer 1 | Epoch 1  |
|          1600 |    34332.3359 | Layer 1 | Epoch 1  |
|          1700 |    33990.5430 | Layer 1 | Epoch 1  |
|          1800 |    33744.8945 | Layer 1 | Epoch 1  |
|          1900 |    33588.3086 | Layer 1 | Epoch 1  |
|          2000 |    33009.5156 | Layer 1 | Epoch 1  |
|          2100 |    33122.2500 | Layer 1 | Epoch 1  |
|          2200 |    32879.1016 | Layer 1 | Epoch 1  |
|          2300 |    32742.9297 | Layer 1 | Epoch 1  |
|          2400 |    32685.3945 | Layer 1 | Epoch 1  |
|          2500 |    32601.1484 | Layer 1 | Epoch 1  |
|          2600 |    32331.1055 | Layer 1 | Epoch 1  |
|          2700 |    32351.0039 | Layer 1 | Epoch 1  |
|          2800 |    32123.5742 | Layer 1 | Epoch 1  |
|          2900 |    31869.7930 | Layer 1 | Epoch 1  |
|          3000 |    31968.9590 | Layer 1 | Epoch 1  |
|          3100 |    31830.5215 | Layer 1 | Epoch 2  |
|          3200 |    31579.8008 | Layer 1 | Epoch 2  |
|          3300 |    31311.8633 | Layer 1 | Epoch 2  |
|          3400 |    31422.5293 | Layer 1 | Epoch 2  |
|          3500 |    31142.4297 | Layer 1 | Epoch 2  |
|          3600 |    31242.6133 | Layer 1 | Epoch 2  |
|          3700 |    31178.9023 | Layer 1 | Epoch 2  |
|          3800 |    30897.9824 | Layer 1 | Epoch 2  |
|          3900 |    30659.8828 | Layer 1 | Epoch 2  |
|          4000 |    30778.2695 | Layer 1 | Epoch 2  |
|          4100 |    30634.1133 | Layer 1 | Epoch 2  |
|          4200 |    30353.3613 | Layer 1 | Epoch 2  |
|          4300 |    30321.7852 | Layer 1 | Epoch 2  |
|          4400 |    30348.6152 | Layer 1 | Epoch 2  |
|          4500 |    30079.0137 | Layer 1 | Epoch 2  |
|          4600 |    30117.3398 | Layer 1 | Epoch 2  |
|          4700 |    30106.6875 | Layer 1 | Epoch 2  |
|          4800 |    29764.2852 | Layer 1 | Epoch 2  |
|          4900 |    29813.6973 | Layer 1 | Epoch 2  |
|          5000 |    29571.7188 | Layer 1 | Epoch 2  |
|          5100 |    29601.8750 | Layer 1 | Epoch 2  |
|          5200 |    29567.1270 | Layer 1 | Epoch 2  |
|          5300 |    29846.7051 | Layer 1 | Epoch 2  |
|          5400 |    29730.5977 | Layer 1 | Epoch 2  |
|          5500 |    29374.5957 | Layer 1 | Epoch 2  |
|          5600 |    29285.6934 | Layer 1 | Epoch 2  |
|          5700 |    29165.8867 | Layer 1 | Epoch 2  |
|          5800 |    29439.5605 | Layer 1 | Epoch 2  |
|          5900 |    29166.6836 | Layer 1 | Epoch 2  |
|          6000 |    28905.6875 | Layer 1 | Epoch 2  |
|          6100 |    28996.4844 | Layer 1 | Epoch 2  |
|          6200 |    29045.3008 | Layer 1 | Epoch 3  |
|          6300 |    28875.6445 | Layer 1 | Epoch 3  |
|          6400 |    28788.2695 | Layer 1 | Epoch 3  |
|          6500 |    28613.3984 | Layer 1 | Epoch 3  |
|          6600 |    28383.0703 | Layer 1 | Epoch 3  |
|          6700 |    28726.4922 | Layer 1 | Epoch 3  |
|          6800 |    28860.6270 | Layer 1 | Epoch 3  |
|          6900 |    28337.6543 | Layer 1 | Epoch 3  |
|          7000 |    28872.0098 | Layer 1 | Epoch 3  |
|          7100 |    28354.5840 | Layer 1 | Epoch 3  |
|          7200 |    28202.2266 | Layer 1 | Epoch 3  |
|          7300 |    28317.3184 | Layer 1 | Epoch 3  |
|          7400 |    28254.4512 | Layer 1 | Epoch 3  |
|          7500 |    28006.7227 | Layer 1 | Epoch 3  |
|          7600 |    27763.3984 | Layer 1 | Epoch 3  |
|          7700 |    27934.1719 | Layer 1 | Epoch 3  |
|          7800 |    28072.3750 | Layer 1 | Epoch 3  |
|          7900 |    28358.2402 | Layer 1 | Epoch 3  |
|          8000 |    27962.0312 | Layer 1 | Epoch 3  |
|          8100 |    28186.6328 | Layer 1 | Epoch 3  |
|          8200 |    27789.5977 | Layer 1 | Epoch 3  |
|          8300 |    27635.5742 | Layer 1 | Epoch 3  |
|          8400 |    27828.7246 | Layer 1 | Epoch 3  |
|          8500 |    27646.9180 | Layer 1 | Epoch 3  |
|          8600 |    27512.9648 | Layer 1 | Epoch 3  |
|          8700 |    27966.1953 | Layer 1 | Epoch 3  |
|          8800 |    27661.9023 | Layer 1 | Epoch 3  |
|          8900 |    27457.8945 | Layer 1 | Epoch 3  |
|          9000 |    27642.3770 | Layer 1 | Epoch 3  |
|          9100 |    27405.8066 | Layer 1 | Epoch 3  |
|          9200 |    27540.8809 | Layer 1 | Epoch 3  |
|          9300 |    27513.3555 | Layer 1 | Epoch 4  |
|          9400 |    26844.8789 | Layer 1 | Epoch 4  |
|          9500 |    27373.4922 | Layer 1 | Epoch 4  |
|          9600 |    27124.4492 | Layer 1 | Epoch 4  |
|          9700 |    27247.0898 | Layer 1 | Epoch 4  |
|          9800 |    27177.6875 | Layer 1 | Epoch 4  |
|          9900 |    27099.9414 | Layer 1 | Epoch 4  |
|         10000 |    27029.6992 | Layer 1 | Epoch 4  |
|         10100 |    26947.5312 | Layer 1 | Epoch 4  |
|         10200 |    26971.1152 | Layer 1 | Epoch 4  |
|         10300 |    26876.0195 | Layer 1 | Epoch 4  |
|         10400 |    26606.3652 | Layer 1 | Epoch 4  |
|         10500 |    26523.4375 | Layer 1 | Epoch 4  |
|         10600 |    26890.6875 | Layer 1 | Epoch 4  |
|         10700 |    26717.5605 | Layer 1 | Epoch 4  |
|         10800 |    26575.1758 | Layer 1 | Epoch 4  |
|         10900 |    26505.1523 | Layer 1 | Epoch 4  |
|         11000 |    26870.9512 | Layer 1 | Epoch 4  |
|         11100 |    26588.1543 | Layer 1 | Epoch 4  |
|         11200 |    26495.5078 | Layer 1 | Epoch 4  |
|         11300 |    26220.4043 | Layer 1 | Epoch 4  |
|         11400 |    26362.6562 | Layer 1 | Epoch 4  |
|         11500 |    26484.7969 | Layer 1 | Epoch 4  |
|         11600 |    26495.3926 | Layer 1 | Epoch 4  |
|         11700 |    26391.2617 | Layer 1 | Epoch 4  |
|         11800 |    26367.4395 | Layer 1 | Epoch 4  |
|         11900 |    26470.6211 | Layer 1 | Epoch 4  |
|         12000 |    26303.3164 | Layer 1 | Epoch 4  |
|         12100 |    26273.7188 | Layer 1 | Epoch 4  |
|         12200 |    26241.1953 | Layer 1 | Epoch 4  |
|         12300 |    26061.3926 | Layer 1 | Epoch 4  |
