I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.61GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45431.5547 | Layer 1 | Epoch 1  |
|           100 |    45168.3828 | Layer 1 | Epoch 1  |
|           200 |    44695.8398 | Layer 1 | Epoch 1  |
|           300 |    44250.5859 | Layer 1 | Epoch 1  |
|           400 |    43764.2891 | Layer 1 | Epoch 1  |
|           500 |    43352.5938 | Layer 1 | Epoch 1  |
|           600 |    42936.8789 | Layer 1 | Epoch 1  |
|           700 |    42501.2227 | Layer 1 | Epoch 1  |
|           800 |    42063.6875 | Layer 1 | Epoch 1  |
|           900 |    41728.9922 | Layer 1 | Epoch 1  |
|          1000 |    41376.8867 | Layer 1 | Epoch 1  |
|          1100 |    40955.8633 | Layer 1 | Epoch 1  |
|          1200 |    40742.4336 | Layer 1 | Epoch 1  |
|          1300 |    40348.7422 | Layer 1 | Epoch 1  |
|          1400 |    40114.8555 | Layer 1 | Epoch 1  |
|          1500 |    39668.9570 | Layer 1 | Epoch 1  |
|          1600 |    39421.1172 | Layer 1 | Epoch 1  |
|          1700 |    39189.8984 | Layer 1 | Epoch 1  |
|          1800 |    38854.2656 | Layer 1 | Epoch 1  |
|          1900 |    38671.5312 | Layer 1 | Epoch 1  |
|          2000 |    38191.8984 | Layer 1 | Epoch 1  |
|          2100 |    38160.9492 | Layer 1 | Epoch 1  |
|          2200 |    37806.1602 | Layer 1 | Epoch 1  |
|          2300 |    37540.2109 | Layer 1 | Epoch 1  |
|          2400 |    37307.2070 | Layer 1 | Epoch 1  |
|          2500 |    37279.5000 | Layer 1 | Epoch 1  |
|          2600 |    37041.0078 | Layer 1 | Epoch 1  |
|          2700 |    36803.7344 | Layer 1 | Epoch 1  |
|          2800 |    36688.5938 | Layer 1 | Epoch 1  |
|          2900 |    36455.1562 | Layer 1 | Epoch 1  |
|          3000 |    36175.5781 | Layer 1 | Epoch 1  |
|          3100 |    36016.1953 | Layer 1 | Epoch 2  |
|          3200 |    35718.6328 | Layer 1 | Epoch 2  |
|          3300 |    35579.7852 | Layer 1 | Epoch 2  |
|          3400 |    35591.3945 | Layer 1 | Epoch 2  |
|          3500 |    35266.9844 | Layer 1 | Epoch 2  |
|          3600 |    35159.5195 | Layer 1 | Epoch 2  |
|          3700 |    35056.4258 | Layer 1 | Epoch 2  |
|          3800 |    34980.2930 | Layer 1 | Epoch 2  |
|          3900 |    34841.1445 | Layer 1 | Epoch 2  |
|          4000 |    34592.1211 | Layer 1 | Epoch 2  |
|          4100 |    34409.3945 | Layer 1 | Epoch 2  |
|          4200 |    34196.5859 | Layer 1 | Epoch 2  |
|          4300 |    34160.0195 | Layer 1 | Epoch 2  |
|          4400 |    34097.9297 | Layer 1 | Epoch 2  |
|          4500 |    33862.7227 | Layer 1 | Epoch 2  |
|          4600 |    33787.4766 | Layer 1 | Epoch 2  |
|          4700 |    33518.1484 | Layer 1 | Epoch 2  |
|          4800 |    33409.0078 | Layer 1 | Epoch 2  |
|          4900 |    33528.6680 | Layer 1 | Epoch 2  |
|          5000 |    33294.8750 | Layer 1 | Epoch 2  |
|          5100 |    33172.0430 | Layer 1 | Epoch 2  |
|          5200 |    33084.5430 | Layer 1 | Epoch 2  |
|          5300 |    32933.3125 | Layer 1 | Epoch 2  |
|          5400 |    32763.3789 | Layer 1 | Epoch 2  |
|          5500 |    32864.4766 | Layer 1 | Epoch 2  |
|          5600 |    32477.4512 | Layer 1 | Epoch 2  |
|          5700 |    32490.1504 | Layer 1 | Epoch 2  |
|          5800 |    32308.8105 | Layer 1 | Epoch 2  |
|          5900 |    32111.5117 | Layer 1 | Epoch 2  |
|          6000 |    32191.6660 | Layer 1 | Epoch 2  |
|          6100 |    32146.3320 | Layer 1 | Epoch 2  |
|          6200 |    32218.4941 | Layer 1 | Epoch 3  |
|          6300 |    31909.9102 | Layer 1 | Epoch 3  |
|          6400 |    31928.3633 | Layer 1 | Epoch 3  |
|          6500 |    31814.1914 | Layer 1 | Epoch 3  |
|          6600 |    31744.3965 | Layer 1 | Epoch 3  |
|          6700 |    31476.8438 | Layer 1 | Epoch 3  |
|          6800 |    31471.0391 | Layer 1 | Epoch 3  |
|          6900 |    31761.3027 | Layer 1 | Epoch 3  |
|          7000 |    31491.2422 | Layer 1 | Epoch 3  |
|          7100 |    31437.4375 | Layer 1 | Epoch 3  |
|          7200 |    31203.0625 | Layer 1 | Epoch 3  |
|          7300 |    30988.1309 | Layer 1 | Epoch 3  |
|          7400 |    30735.9238 | Layer 1 | Epoch 3  |
|          7500 |    31215.7812 | Layer 1 | Epoch 3  |
|          7600 |    30613.9668 | Layer 1 | Epoch 3  |
|          7700 |    30869.8477 | Layer 1 | Epoch 3  |
|          7800 |    30796.1953 | Layer 1 | Epoch 3  |
|          7900 |    30583.4941 | Layer 1 | Epoch 3  |
|          8000 |    30589.7305 | Layer 1 | Epoch 3  |
|          8100 |    30518.4062 | Layer 1 | Epoch 3  |
|          8200 |    30407.2520 | Layer 1 | Epoch 3  |
|          8300 |    30418.4180 | Layer 1 | Epoch 3  |
|          8400 |    30383.3281 | Layer 1 | Epoch 3  |
|          8500 |    30263.9961 | Layer 1 | Epoch 3  |
|          8600 |    30304.7578 | Layer 1 | Epoch 3  |
|          8700 |    29929.6328 | Layer 1 | Epoch 3  |
|          8800 |    29930.1445 | Layer 1 | Epoch 3  |
|          8900 |    29921.7773 | Layer 1 | Epoch 3  |
|          9000 |    30012.4043 | Layer 1 | Epoch 3  |
|          9100 |    30117.2109 | Layer 1 | Epoch 3  |
|          9200 |    29887.8379 | Layer 1 | Epoch 3  |
|          9300 |    29712.0938 | Layer 1 | Epoch 4  |
|          9400 |    29651.0566 | Layer 1 | Epoch 4  |
|          9500 |    29698.8594 | Layer 1 | Epoch 4  |
|          9600 |    29428.7266 | Layer 1 | Epoch 4  |
|          9700 |    29449.9609 | Layer 1 | Epoch 4  |
|          9800 |    29544.0273 | Layer 1 | Epoch 4  |
|          9900 |    29228.8770 | Layer 1 | Epoch 4  |
|         10000 |    29417.4883 | Layer 1 | Epoch 4  |
|         10100 |    29181.0762 | Layer 1 | Epoch 4  |
|         10200 |    29165.3594 | Layer 1 | Epoch 4  |
|         10300 |    29163.6426 | Layer 1 | Epoch 4  |
|         10400 |    29333.6777 | Layer 1 | Epoch 4  |
|         10500 |    29198.0156 | Layer 1 | Epoch 4  |
|         10600 |    29027.1934 | Layer 1 | Epoch 4  |
|         10700 |    29158.5879 | Layer 1 | Epoch 4  |
|         10800 |    28928.9785 | Layer 1 | Epoch 4  |
|         10900 |    28661.7344 | Layer 1 | Epoch 4  |
|         11000 |    28780.3711 | Layer 1 | Epoch 4  |
|         11100 |    28999.4902 | Layer 1 | Epoch 4  |
|         11200 |    28610.2461 | Layer 1 | Epoch 4  |
|         11300 |    28772.4043 | Layer 1 | Epoch 4  |
|         11400 |    28461.4336 | Layer 1 | Epoch 4  |
|         11500 |    28397.8242 | Layer 1 | Epoch 4  |
|         11600 |    28599.5039 | Layer 1 | Epoch 4  |
|         11700 |    28435.4297 | Layer 1 | Epoch 4  |
|         11800 |    28475.5938 | Layer 1 | Epoch 4  |
|         11900 |    28440.6660 | Layer 1 | Epoch 4  |
|         12000 |    28297.4941 | Layer 1 | Epoch 4  |
|         12100 |    28197.6016 | Layer 1 | Epoch 4  |
|         12200 |    28257.6250 | Layer 1 | Epoch 4  |
|         12300 |    28154.6953 | Layer 1 | Epoch 4  |
|         12400 |    28182.0332 | Layer 1 | Epoch 5  |
|         12500 |    28133.8965 | Layer 1 | Epoch 5  |
|         12600 |    28014.8789 | Layer 1 | Epoch 5  |
|         12700 |    28152.1992 | Layer 1 | Epoch 5  |
|         12800 |    28068.6602 | Layer 1 | Epoch 5  |
|         12900 |    28151.0176 | Layer 1 | Epoch 5  |
|         13000 |    27759.6094 | Layer 1 | Epoch 5  |
|         13100 |    27927.3125 | Layer 1 | Epoch 5  |
|         13200 |    27771.1406 | Layer 1 | Epoch 5  |
|         13300 |    27666.0391 | Layer 1 | Epoch 5  |
|         13400 |    27831.8984 | Layer 1 | Epoch 5  |
|         13500 |    27796.2129 | Layer 1 | Epoch 5  |
|         13600 |    27513.6289 | Layer 1 | Epoch 5  |
|         13700 |    27658.4043 | Layer 1 | Epoch 5  |
|         13800 |    27423.8223 | Layer 1 | Epoch 5  |
|         13900 |    27444.6816 | Layer 1 | Epoch 5  |
|         14000 |    27559.2344 | Layer 1 | Epoch 5  |
|         14100 |    27484.1465 | Layer 1 | Epoch 5  |
|         14200 |    27426.2832 | Layer 1 | Epoch 5  |
|         14300 |    27308.6191 | Layer 1 | Epoch 5  |
|         14400 |    27301.6680 | Layer 1 | Epoch 5  |
|         14500 |    27154.2383 | Layer 1 | Epoch 5  |
|         14600 |    27376.2734 | Layer 1 | Epoch 5  |
|         14700 |    27062.0020 | Layer 1 | Epoch 5  |
