I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.55GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45510.7461 | Layer 1 | Epoch 1  |
|           100 |    43862.2773 | Layer 1 | Epoch 1  |
|           200 |    41406.2812 | Layer 1 | Epoch 1  |
|           300 |    39540.9688 | Layer 1 | Epoch 1  |
|           400 |    38244.2422 | Layer 1 | Epoch 1  |
|           500 |    37020.1250 | Layer 1 | Epoch 1  |
|           600 |    36389.4883 | Layer 1 | Epoch 1  |
|           700 |    35497.9102 | Layer 1 | Epoch 1  |
|           800 |    34979.4180 | Layer 1 | Epoch 1  |
|           900 |    34527.9336 | Layer 1 | Epoch 1  |
|          1000 |    33891.1602 | Layer 1 | Epoch 1  |
|          1100 |    33505.2109 | Layer 1 | Epoch 1  |
|          1200 |    33085.7109 | Layer 1 | Epoch 1  |
|          1300 |    33054.0273 | Layer 1 | Epoch 1  |
|          1400 |    32644.3008 | Layer 1 | Epoch 1  |
|          1500 |    32584.5801 | Layer 1 | Epoch 1  |
|          1600 |    32311.9609 | Layer 1 | Epoch 1  |
|          1700 |    32068.5332 | Layer 1 | Epoch 1  |
|          1800 |    32015.2891 | Layer 1 | Epoch 1  |
|          1900 |    31385.7031 | Layer 1 | Epoch 1  |
|          2000 |    31605.7695 | Layer 1 | Epoch 1  |
|          2100 |    31132.2285 | Layer 1 | Epoch 1  |
|          2200 |    31388.8926 | Layer 1 | Epoch 1  |
|          2300 |    31019.9199 | Layer 1 | Epoch 1  |
|          2400 |    30820.9531 | Layer 1 | Epoch 1  |
|          2500 |    30693.5410 | Layer 1 | Epoch 1  |
|          2600 |    31023.3301 | Layer 1 | Epoch 1  |
|          2700 |    30537.4512 | Layer 1 | Epoch 1  |
|          2800 |    30565.8496 | Layer 1 | Epoch 1  |
|          2900 |    30339.8594 | Layer 1 | Epoch 1  |
|          3000 |    30115.1035 | Layer 1 | Epoch 1  |
|          3100 |    30347.7070 | Layer 1 | Epoch 2  |
|          3200 |    29761.3730 | Layer 1 | Epoch 2  |
