I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB
major: 6 minor: 0 memoryClockRate (GHz) 1.3285
pciBusID 0000:03:00.0
Total memory: 15.89GiB
Free memory: 15.61GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:03:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45428.3672 | Layer 1 | Epoch 1  |
|           100 |    45092.2148 | Layer 1 | Epoch 1  |
|           200 |    44609.3242 | Layer 1 | Epoch 1  |
|           300 |    44128.2305 | Layer 1 | Epoch 1  |
|           400 |    43664.6016 | Layer 1 | Epoch 1  |
|           500 |    43260.8984 | Layer 1 | Epoch 1  |
|           600 |    42836.8047 | Layer 1 | Epoch 1  |
|           700 |    42409.1992 | Layer 1 | Epoch 1  |
|           800 |    42074.7773 | Layer 1 | Epoch 1  |
|           900 |    41651.4492 | Layer 1 | Epoch 1  |
|          1000 |    41324.4336 | Layer 1 | Epoch 1  |
|          1100 |    40949.0156 | Layer 1 | Epoch 1  |
|          1200 |    40627.2383 | Layer 1 | Epoch 1  |
|          1300 |    40313.3125 | Layer 1 | Epoch 1  |
|          1400 |    39986.2969 | Layer 1 | Epoch 1  |
|          1500 |    39657.5391 | Layer 1 | Epoch 1  |
|          1600 |    39349.9102 | Layer 1 | Epoch 1  |
|          1700 |    39113.0234 | Layer 1 | Epoch 1  |
|          1800 |    38745.4219 | Layer 1 | Epoch 1  |
|          1900 |    38534.1016 | Layer 1 | Epoch 1  |
|          2000 |    38288.0977 | Layer 1 | Epoch 1  |
|          2100 |    37924.7617 | Layer 1 | Epoch 1  |
|          2200 |    37808.8477 | Layer 1 | Epoch 1  |
|          2300 |    37498.5234 | Layer 1 | Epoch 1  |
|          2400 |    37339.2852 | Layer 1 | Epoch 1  |
|          2500 |    37058.7734 | Layer 1 | Epoch 1  |
|          2600 |    36836.5312 | Layer 1 | Epoch 1  |
|          2700 |    36757.8672 | Layer 1 | Epoch 1  |
|          2800 |    36577.2773 | Layer 1 | Epoch 1  |
|          2900 |    36196.2266 | Layer 1 | Epoch 1  |
|          3000 |    36155.1250 | Layer 1 | Epoch 1  |
|          3100 |    36000.8672 | Layer 1 | Epoch 2  |
|          3200 |    35680.8633 | Layer 1 | Epoch 2  |
|          3300 |    35624.1367 | Layer 1 | Epoch 2  |
|          3400 |    35562.0000 | Layer 1 | Epoch 2  |
|          3500 |    35210.6250 | Layer 1 | Epoch 2  |
|          3600 |    35177.8164 | Layer 1 | Epoch 2  |
|          3700 |    35062.0273 | Layer 1 | Epoch 2  |
|          3800 |    34983.9492 | Layer 1 | Epoch 2  |
|          3900 |    34580.5586 | Layer 1 | Epoch 2  |
|          4000 |    34714.1836 | Layer 1 | Epoch 2  |
|          4100 |    34355.2734 | Layer 1 | Epoch 2  |
|          4200 |    34266.9023 | Layer 1 | Epoch 2  |
|          4300 |    33934.2969 | Layer 1 | Epoch 2  |
|          4400 |    33885.4648 | Layer 1 | Epoch 2  |
|          4500 |    33755.4453 | Layer 1 | Epoch 2  |
|          4600 |    33599.8047 | Layer 1 | Epoch 2  |
|          4700 |    33588.0859 | Layer 1 | Epoch 2  |
|          4800 |    33721.9414 | Layer 1 | Epoch 2  |
|          4900 |    33334.9531 | Layer 1 | Epoch 2  |
|          5000 |    33115.7227 | Layer 1 | Epoch 2  |
|          5100 |    33063.5938 | Layer 1 | Epoch 2  |
|          5200 |    33024.8594 | Layer 1 | Epoch 2  |
|          5300 |    32824.1914 | Layer 1 | Epoch 2  |
|          5400 |    32886.8438 | Layer 1 | Epoch 2  |
|          5500 |    32610.0586 | Layer 1 | Epoch 2  |
|          5600 |    32557.6133 | Layer 1 | Epoch 2  |
|          5700 |    32359.4434 | Layer 1 | Epoch 2  |
|          5800 |    32360.2051 | Layer 1 | Epoch 2  |
|          5900 |    32126.2773 | Layer 1 | Epoch 2  |
|          6000 |    32344.0605 | Layer 1 | Epoch 2  |
|          6100 |    32133.0488 | Layer 1 | Epoch 2  |
|          6200 |    32046.3965 | Layer 1 | Epoch 3  |
|          6300 |    32252.2637 | Layer 1 | Epoch 3  |
|          6400 |    31659.2988 | Layer 1 | Epoch 3  |
|          6500 |    31777.0547 | Layer 1 | Epoch 3  |
|          6600 |    31416.3066 | Layer 1 | Epoch 3  |
|          6700 |    31563.9375 | Layer 1 | Epoch 3  |
|          6800 |    31473.9902 | Layer 1 | Epoch 3  |
|          6900 |    31250.7676 | Layer 1 | Epoch 3  |
|          7000 |    31289.4316 | Layer 1 | Epoch 3  |
|          7100 |    31287.8359 | Layer 1 | Epoch 3  |
|          7200 |    31240.3691 | Layer 1 | Epoch 3  |
|          7300 |    30978.7617 | Layer 1 | Epoch 3  |
|          7400 |    30919.3086 | Layer 1 | Epoch 3  |
|          7500 |    30852.4609 | Layer 1 | Epoch 3  |
|          7600 |    30762.9629 | Layer 1 | Epoch 3  |
|          7700 |    30795.8418 | Layer 1 | Epoch 3  |
|          7800 |    30607.1816 | Layer 1 | Epoch 3  |
|          7900 |    30524.9492 | Layer 1 | Epoch 3  |
|          8000 |    30569.7422 | Layer 1 | Epoch 3  |
|          8100 |    30571.0137 | Layer 1 | Epoch 3  |
|          8200 |    30520.3672 | Layer 1 | Epoch 3  |
|          8300 |    30496.5352 | Layer 1 | Epoch 3  |
|          8400 |    30449.4980 | Layer 1 | Epoch 3  |
|          8500 |    30153.1348 | Layer 1 | Epoch 3  |
|          8600 |    29990.5156 | Layer 1 | Epoch 3  |
|          8700 |    30196.6582 | Layer 1 | Epoch 3  |
|          8800 |    30081.1777 | Layer 1 | Epoch 3  |
|          8900 |    30003.4727 | Layer 1 | Epoch 3  |
|          9000 |    29919.9297 | Layer 1 | Epoch 3  |
|          9100 |    29737.3652 | Layer 1 | Epoch 3  |
|          9200 |    29824.3555 | Layer 1 | Epoch 3  |
|          9300 |    29835.5234 | Layer 1 | Epoch 4  |
|          9400 |    29693.1699 | Layer 1 | Epoch 4  |
|          9500 |    29530.9141 | Layer 1 | Epoch 4  |
|          9600 |    29465.1055 | Layer 1 | Epoch 4  |
|          9700 |    29409.2402 | Layer 1 | Epoch 4  |
|          9800 |    29417.6504 | Layer 1 | Epoch 4  |
|          9900 |    29383.3574 | Layer 1 | Epoch 4  |
|         10000 |    29358.4883 | Layer 1 | Epoch 4  |
|         10100 |    29369.1816 | Layer 1 | Epoch 4  |
|         10200 |    29091.0820 | Layer 1 | Epoch 4  |
|         10300 |    29192.8945 | Layer 1 | Epoch 4  |
|         10400 |    28969.5762 | Layer 1 | Epoch 4  |
|         10500 |    29188.7129 | Layer 1 | Epoch 4  |
|         10600 |    28931.7148 | Layer 1 | Epoch 4  |
|         10700 |    28879.6035 | Layer 1 | Epoch 4  |
|         10800 |    28841.2930 | Layer 1 | Epoch 4  |
|         10900 |    28803.0156 | Layer 1 | Epoch 4  |
|         11000 |    28928.1660 | Layer 1 | Epoch 4  |
|         11100 |    28818.1152 | Layer 1 | Epoch 4  |
|         11200 |    28660.5254 | Layer 1 | Epoch 4  |
|         11300 |    28723.8281 | Layer 1 | Epoch 4  |
|         11400 |    28571.0430 | Layer 1 | Epoch 4  |
|         11500 |    28414.2031 | Layer 1 | Epoch 4  |
|         11600 |    28617.9004 | Layer 1 | Epoch 4  |
|         11700 |    28442.3008 | Layer 1 | Epoch 4  |
|         11800 |    28407.7363 | Layer 1 | Epoch 4  |
|         11900 |    28448.2988 | Layer 1 | Epoch 4  |
|         12000 |    28182.5566 | Layer 1 | Epoch 4  |
|         12100 |    28380.5098 | Layer 1 | Epoch 4  |
|         12200 |    28108.2871 | Layer 1 | Epoch 4  |
|         12300 |    28331.6230 | Layer 1 | Epoch 4  |
|         12400 |    28037.8770 | Layer 1 | Epoch 5  |
|         12500 |    28220.9023 | Layer 1 | Epoch 5  |
|         12600 |    28282.3984 | Layer 1 | Epoch 5  |
|         12700 |    28122.0020 | Layer 1 | Epoch 5  |
|         12800 |    28036.2812 | Layer 1 | Epoch 5  |
|         12900 |    28048.6582 | Layer 1 | Epoch 5  |
|         13000 |    27992.9629 | Layer 1 | Epoch 5  |
|         13100 |    27918.8340 | Layer 1 | Epoch 5  |
|         13200 |    27713.8340 | Layer 1 | Epoch 5  |
|         13300 |    27567.5762 | Layer 1 | Epoch 5  |
|         13400 |    27643.5234 | Layer 1 | Epoch 5  |
|         13500 |    27628.3770 | Layer 1 | Epoch 5  |
|         13600 |    27539.9297 | Layer 1 | Epoch 5  |
|         13700 |    27427.9238 | Layer 1 | Epoch 5  |
|         13800 |    27576.1035 | Layer 1 | Epoch 5  |
|         13900 |    27372.8828 | Layer 1 | Epoch 5  |
|         14000 |    27576.8301 | Layer 1 | Epoch 5  |
|         14100 |    27547.7988 | Layer 1 | Epoch 5  |
|         14200 |    27404.4727 | Layer 1 | Epoch 5  |
|         14300 |    27501.7051 | Layer 1 | Epoch 5  |
|         14400 |    27781.8672 | Layer 1 | Epoch 5  |
|         14500 |    27234.7891 | Layer 1 | Epoch 5  |
|         14600 |    27155.7539 | Layer 1 | Epoch 5  |
|         14700 |    27434.6270 | Layer 1 | Epoch 5  |
|         14800 |    27281.2422 | Layer 1 | Epoch 5  |
|         14900 |    27330.8867 | Layer 1 | Epoch 5  |
|         15000 |    27136.4141 | Layer 1 | Epoch 5  |
|         15100 |    27169.9258 | Layer 1 | Epoch 5  |
|         15200 |    27300.5215 | Layer 1 | Epoch 5  |
|         15300 |    27260.5996 | Layer 1 | Epoch 5  |
|         15400 |    26999.7969 | Layer 1 | Epoch 5  |
|         15500 |    27005.4902 | Layer 1 | Epoch 6  |
|         15600 |    26895.4453 | Layer 1 | Epoch 6  |
|         15700 |    26893.4297 | Layer 1 | Epoch 6  |
|         15800 |    26802.6445 | Layer 1 | Epoch 6  |
|         15900 |    26881.0078 | Layer 1 | Epoch 6  |
|         16000 |    26781.1875 | Layer 1 | Epoch 6  |
|         16100 |    26852.5703 | Layer 1 | Epoch 6  |
|         16200 |    26796.7129 | Layer 1 | Epoch 6  |
|         16300 |    26861.1348 | Layer 1 | Epoch 6  |
|         16400 |    26646.6914 | Layer 1 | Epoch 6  |
|         16500 |    26659.5547 | Layer 1 | Epoch 6  |
|         16600 |    26394.7383 | Layer 1 | Epoch 6  |
|         16700 |    26584.1074 | Layer 1 | Epoch 6  |
|         16800 |    26527.9609 | Layer 1 | Epoch 6  |
|         16900 |    26487.3418 | Layer 1 | Epoch 6  |
|         17000 |    26355.8535 | Layer 1 | Epoch 6  |
|         17100 |    26597.5684 | Layer 1 | Epoch 6  |
|         17200 |    26383.3965 | Layer 1 | Epoch 6  |
|         17300 |    26582.4141 | Layer 1 | Epoch 6  |
|         17400 |    26200.2168 | Layer 1 | Epoch 6  |
|         17500 |    26288.2227 | Layer 1 | Epoch 6  |
|         17600 |    26063.6289 | Layer 1 | Epoch 6  |
|         17700 |    26367.7227 | Layer 1 | Epoch 6  |
|         17800 |    26159.6348 | Layer 1 | Epoch 6  |
|         17900 |    26135.6797 | Layer 1 | Epoch 6  |
|         18000 |    26162.7051 | Layer 1 | Epoch 6  |
|         18100 |    26358.6738 | Layer 1 | Epoch 6  |
|         18200 |    26162.4004 | Layer 1 | Epoch 6  |
|         18300 |    26113.7871 | Layer 1 | Epoch 6  |
|         18400 |    25847.0273 | Layer 1 | Epoch 6  |
|         18500 |    26148.5293 | Layer 1 | Epoch 6  |
|         18600 |    25900.4648 | Layer 1 | Epoch 7  |
|         18700 |    25682.7520 | Layer 1 | Epoch 7  |
|         18800 |    26002.5859 | Layer 1 | Epoch 7  |
|         18900 |    26067.5059 | Layer 1 | Epoch 7  |
|         19000 |    25682.7305 | Layer 1 | Epoch 7  |
|         19100 |    25841.8262 | Layer 1 | Epoch 7  |
|         19200 |    25644.0352 | Layer 1 | Epoch 7  |
|         19300 |    25779.5020 | Layer 1 | Epoch 7  |
|         19400 |    25772.2695 | Layer 1 | Epoch 7  |
|         19500 |    25794.8223 | Layer 1 | Epoch 7  |
|         19600 |    25810.3145 | Layer 1 | Epoch 7  |
|         19700 |    25881.6680 | Layer 1 | Epoch 7  |
|         19800 |    25397.0410 | Layer 1 | Epoch 7  |
|         19900 |    25606.4980 | Layer 1 | Epoch 7  |
|         20000 |    25702.7344 | Layer 1 | Epoch 7  |
|         20100 |    25305.9414 | Layer 1 | Epoch 7  |
|         20200 |    25439.0527 | Layer 1 | Epoch 7  |
|         20300 |    25352.3047 | Layer 1 | Epoch 7  |
|         20400 |    25630.2246 | Layer 1 | Epoch 7  |
|         20500 |    25381.2832 | Layer 1 | Epoch 7  |
|         20600 |    25651.1543 | Layer 1 | Epoch 7  |
|         20700 |    25528.4453 | Layer 1 | Epoch 7  |
|         20800 |    25469.9414 | Layer 1 | Epoch 7  |
|         20900 |    25245.9961 | Layer 1 | Epoch 7  |
|         21000 |    25428.6367 | Layer 1 | Epoch 7  |
|         21100 |    25375.7832 | Layer 1 | Epoch 7  |
|         21200 |    25404.8613 | Layer 1 | Epoch 7  |
|         21300 |    25136.6270 | Layer 1 | Epoch 7  |
|         21400 |    25296.7422 | Layer 1 | Epoch 7  |
|         21500 |    25448.4609 | Layer 1 | Epoch 7  |
|         21600 |    25353.6016 | Layer 1 | Epoch 7  |
|         21700 |    25176.3203 | Layer 1 | Epoch 8  |
|         21800 |    25397.2207 | Layer 1 | Epoch 8  |
|         21900 |    25241.1875 | Layer 1 | Epoch 8  |
|         22000 |    25128.8301 | Layer 1 | Epoch 8  |
|         22100 |    25033.7461 | Layer 1 | Epoch 8  |
|         22200 |    24930.2285 | Layer 1 | Epoch 8  |
|         22300 |    24816.2324 | Layer 1 | Epoch 8  |
|         22400 |    25466.9180 | Layer 1 | Epoch 8  |
|         22500 |    25012.4297 | Layer 1 | Epoch 8  |
|         22600 |    25120.6777 | Layer 1 | Epoch 8  |
|         22700 |    24989.4922 | Layer 1 | Epoch 8  |
|         22800 |    24750.8496 | Layer 1 | Epoch 8  |
|         22900 |    24978.0938 | Layer 1 | Epoch 8  |
|         23000 |    25034.0801 | Layer 1 | Epoch 8  |
|         23100 |    24940.7383 | Layer 1 | Epoch 8  |
|         23200 |    24477.7871 | Layer 1 | Epoch 8  |
|         23300 |    24879.7129 | Layer 1 | Epoch 8  |
|         23400 |    24729.5977 | Layer 1 | Epoch 8  |
|         23500 |    24882.0176 | Layer 1 | Epoch 8  |
|         23600 |    24730.2695 | Layer 1 | Epoch 8  |
|         23700 |    24855.1191 | Layer 1 | Epoch 8  |
|         23800 |    24573.8633 | Layer 1 | Epoch 8  |
|         23900 |    24664.3320 | Layer 1 | Epoch 8  |
|         24000 |    24654.2969 | Layer 1 | Epoch 8  |
|         24100 |    24578.4902 | Layer 1 | Epoch 8  |
|         24200 |    24625.7246 | Layer 1 | Epoch 8  |
|         24300 |    24689.2148 | Layer 1 | Epoch 8  |
|         24400 |    24749.7520 | Layer 1 | Epoch 8  |
|         24500 |    24267.4883 | Layer 1 | Epoch 8  |
|         24600 |    24489.9844 | Layer 1 | Epoch 8  |
|         24700 |    24346.9531 | Layer 1 | Epoch 8  |
|         24800 |    24607.9512 | Layer 1 | Epoch 9  |
|         24900 |    24496.8984 | Layer 1 | Epoch 9  |
|         25000 |    24443.1680 | Layer 1 | Epoch 9  |
|         25100 |    24608.7168 | Layer 1 | Epoch 9  |
|         25200 |    24420.4531 | Layer 1 | Epoch 9  |
|         25300 |    24109.0371 | Layer 1 | Epoch 9  |
|         25400 |    24542.1348 | Layer 1 | Epoch 9  |
|         25500 |    24149.9688 | Layer 1 | Epoch 9  |
|         25600 |    24510.2578 | Layer 1 | Epoch 9  |
|         25700 |    24295.3711 | Layer 1 | Epoch 9  |
|         25800 |    24289.3105 | Layer 1 | Epoch 9  |
|         25900 |    24091.2812 | Layer 1 | Epoch 9  |
|         26000 |    24333.6660 | Layer 1 | Epoch 9  |
|         26100 |    24070.5586 | Layer 1 | Epoch 9  |
|         26200 |    24051.4844 | Layer 1 | Epoch 9  |
|         26300 |    24274.1211 | Layer 1 | Epoch 9  |
|         26400 |    23992.1094 | Layer 1 | Epoch 9  |
|         26500 |    24092.6055 | Layer 1 | Epoch 9  |
|         26600 |    24432.9688 | Layer 1 | Epoch 9  |
|         26700 |    24146.2930 | Layer 1 | Epoch 9  |
|         26800 |    24134.8965 | Layer 1 | Epoch 9  |
|         26900 |    23962.1973 | Layer 1 | Epoch 9  |
|         27000 |    24084.1602 | Layer 1 | Epoch 9  |
|         27100 |    24024.0312 | Layer 1 | Epoch 9  |
|         27200 |    24073.4395 | Layer 1 | Epoch 9  |
|         27300 |    23855.8887 | Layer 1 | Epoch 9  |
