I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB
major: 6 minor: 0 memoryClockRate (GHz) 1.3285
pciBusID 0000:03:00.0
Total memory: 15.89GiB
Free memory: 15.61GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:03:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45439.5000 | Layer 1 | Epoch 1  |
|           100 |    44918.6211 | Layer 1 | Epoch 1  |
|           200 |    44055.6484 | Layer 1 | Epoch 1  |
|           300 |    43292.2031 | Layer 1 | Epoch 1  |
|           400 |    42538.5781 | Layer 1 | Epoch 1  |
|           500 |    42011.1094 | Layer 1 | Epoch 1  |
|           600 |    41287.8438 | Layer 1 | Epoch 1  |
|           700 |    40636.9648 | Layer 1 | Epoch 1  |
|           800 |    40133.7422 | Layer 1 | Epoch 1  |
|           900 |    39633.4883 | Layer 1 | Epoch 1  |
|          1000 |    39293.4023 | Layer 1 | Epoch 1  |
|          1100 |    38618.0273 | Layer 1 | Epoch 1  |
|          1200 |    38356.4609 | Layer 1 | Epoch 1  |
|          1300 |    37790.5156 | Layer 1 | Epoch 1  |
|          1400 |    37592.3047 | Layer 1 | Epoch 1  |
|          1500 |    37154.8750 | Layer 1 | Epoch 1  |
|          1600 |    36883.0156 | Layer 1 | Epoch 1  |
|          1700 |    36506.4453 | Layer 1 | Epoch 1  |
|          1800 |    36191.6055 | Layer 1 | Epoch 1  |
|          1900 |    35958.1523 | Layer 1 | Epoch 1  |
|          2000 |    35485.9102 | Layer 1 | Epoch 1  |
|          2100 |    35521.6875 | Layer 1 | Epoch 1  |
|          2200 |    35212.7266 | Layer 1 | Epoch 1  |
|          2300 |    34828.6289 | Layer 1 | Epoch 1  |
|          2400 |    34601.1992 | Layer 1 | Epoch 1  |
|          2500 |    34390.3398 | Layer 1 | Epoch 1  |
|          2600 |    34428.4805 | Layer 1 | Epoch 1  |
|          2700 |    34298.9062 | Layer 1 | Epoch 1  |
|          2800 |    33957.0312 | Layer 1 | Epoch 1  |
|          2900 |    33654.1484 | Layer 1 | Epoch 1  |
|          3000 |    33689.2344 | Layer 1 | Epoch 1  |
|          3100 |    33577.2695 | Layer 1 | Epoch 2  |
|          3200 |    33220.4531 | Layer 1 | Epoch 2  |
|          3300 |    33139.7109 | Layer 1 | Epoch 2  |
|          3400 |    32832.6445 | Layer 1 | Epoch 2  |
|          3500 |    33034.7227 | Layer 1 | Epoch 2  |
|          3600 |    32862.6211 | Layer 1 | Epoch 2  |
|          3700 |    32752.6465 | Layer 1 | Epoch 2  |
|          3800 |    32478.3496 | Layer 1 | Epoch 2  |
|          3900 |    32677.5859 | Layer 1 | Epoch 2  |
|          4000 |    32282.7051 | Layer 1 | Epoch 2  |
|          4100 |    32141.8516 | Layer 1 | Epoch 2  |
|          4200 |    32226.2246 | Layer 1 | Epoch 2  |
|          4300 |    31963.6738 | Layer 1 | Epoch 2  |
|          4400 |    31627.9199 | Layer 1 | Epoch 2  |
|          4500 |    31565.9688 | Layer 1 | Epoch 2  |
|          4600 |    31580.9688 | Layer 1 | Epoch 2  |
|          4700 |    31494.5449 | Layer 1 | Epoch 2  |
|          4800 |    31414.9902 | Layer 1 | Epoch 2  |
|          4900 |    31546.1855 | Layer 1 | Epoch 2  |
|          5000 |    31254.1094 | Layer 1 | Epoch 2  |
|          5100 |    31166.0078 | Layer 1 | Epoch 2  |
|          5200 |    31528.1797 | Layer 1 | Epoch 2  |
|          5300 |    31145.0430 | Layer 1 | Epoch 2  |
|          5400 |    30794.3047 | Layer 1 | Epoch 2  |
|          5500 |    31131.2637 | Layer 1 | Epoch 2  |
|          5600 |    30702.0879 | Layer 1 | Epoch 2  |
|          5700 |    30592.8496 | Layer 1 | Epoch 2  |
|          5800 |    30456.0879 | Layer 1 | Epoch 2  |
