Wall time,Step,Value
1491117650.965274,999,0.9981290102005005
1491117767.969473,1999,0.9503225684165955
1491117884.228318,2999,0.8350967764854431
1491118000.818081,3999,0.551612913608551
1491118117.340543,4999,0.4912903308868408
1491118234.119868,5999,0.4623870849609375
1491118350.564468,6999,0.44200000166893005
1491118467.7866,7999,0.42309677600860596
1491118584.629019,8999,0.4141935408115387
1491118701.218319,9999,0.39574193954467773
1491118817.80503,10999,0.387612909078598
1491118934.652185,11999,0.37354838848114014
1491119051.251865,12999,0.36574193835258484
1491119167.96594,13999,0.3576774299144745
1491119285.042214,14999,0.34858065843582153
1491119402.311147,15999,0.340129017829895
1491119519.13971,16999,0.32600000500679016
1491119636.194089,17999,0.30522581934928894
1491119752.96778,18999,0.29432258009910583
1491119869.72404,19999,0.2861935496330261
1491119986.806966,20999,0.28458064794540405
1491120103.698863,21999,0.2825806438922882
1491120220.56832,22999,0.27335482835769653
1491120338.386787,23999,0.26845160126686096
1491120455.285818,24999,0.2664516270160675
1491120572.2104,25999,0.25425806641578674
1491120689.384684,26999,0.25716128945350647
1491120806.306909,27999,0.25322580337524414
1491120923.320373,28999,0.24716128408908844
1491121040.496428,29999,0.24477419257164001
1491121157.439268,30999,0.24038709700107574
1491121275.898007,31999,0.23980645835399628
1491121393.111272,32999,0.23412902653217316
1491121510.146718,33999,0.2310967743396759
1491121627.234511,34999,0.22580644488334656
1491121744.537342,35999,0.2241935431957245
1491121861.628827,36999,0.22200000286102295
1491121978.734493,37999,0.21909677982330322
1491122096.590178,38999,0.2169032245874405
1491122213.678255,39999,0.2118709683418274
1491122330.779127,40999,0.21154838800430298
1491122448.284533,41999,0.2080645114183426
1491122565.380762,42999,0.2035483866930008
1491122682.509823,43999,0.20193548500537872
1491122799.85673,44999,0.20000000298023224
1491122917.019932,45999,0.199741929769516
1491123034.86903,46999,0.19483870267868042
1491123152.299643,47999,0.19148387014865875
1491123269.503544,48999,0.19651612639427185
1491123386.712415,49999,0.18883870542049408
1491123504.127931,50999,0.18812903761863708
1491123621.393021,51999,0.18380644917488098
1491123738.652206,52999,0.18180644512176514
1491123856.27119,53999,0.18438710272312164
1491123974.177513,54999,0.17929032444953918
1491124091.512079,55999,0.17645160853862762
1491124209.167276,56999,0.1745806485414505
1491124326.589049,57999,0.1723225861787796
1491124443.998397,58999,0.1697419285774231
1491124561.676256,59999,0.16909676790237427
1491124679.083877,60999,0.16606451570987701
1491124796.518122,61999,0.16445161402225494
1491124915.603286,62999,0.16541935503482819
1491125033.146421,63999,0.16025806963443756
1491125150.765882,64999,0.16238710284233093
1491125268.511608,65999,0.1627741903066635
1491125386.056848,66999,0.16283871233463287
1491125503.663313,67999,0.15877419710159302
1491125621.481688,68999,0.1567096710205078
1491125739.638393,69999,0.15425805747509003
1491125857.287214,70999,0.15232257544994354
1491125975.085504,71999,0.15148386359214783
1491126092.734303,72999,0.15174193680286407
1491126210.340497,73999,0.14729031920433044
1491126328.243507,74999,0.15161290764808655
1491126445.917651,75999,0.14587096869945526
1491126563.546254,76999,0.14535483717918396
1491126682.125966,77999,0.1437419354915619
1491126799.737659,78999,0.14348387718200684
1491126917.54007,79999,0.14490322768688202
1491127035.499704,80999,0.1425161361694336
1491127153.109318,81999,0.14206451177597046
1491127270.929596,82999,0.13838709890842438
1491127388.882288,83999,0.13548387587070465
1491127506.601449,84999,0.13683870434761047
1491127625.036067,85999,0.1372903287410736
1491127743.074209,86999,0.1334838718175888
1491127860.877879,87999,0.13380645215511322
