I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB
major: 6 minor: 0 memoryClockRate (GHz) 1.3285
pciBusID 0000:03:00.0
Total memory: 15.89GiB
Free memory: 15.34GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:03:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45604.1211 | Layer 1 | Epoch 1  |
|           100 |    42556.9883 | Layer 1 | Epoch 1  |
|           200 |    38943.2734 | Layer 1 | Epoch 1  |
|           300 |    36813.0547 | Layer 1 | Epoch 1  |
|           400 |    35231.3047 | Layer 1 | Epoch 1  |
|           500 |    34473.2188 | Layer 1 | Epoch 1  |
|           600 |    33222.2891 | Layer 1 | Epoch 1  |
|           700 |    33123.2344 | Layer 1 | Epoch 1  |
|           800 |    32730.6348 | Layer 1 | Epoch 1  |
|           900 |    32351.4883 | Layer 1 | Epoch 1  |
|          1000 |    32103.6582 | Layer 1 | Epoch 1  |
|          1100 |    31470.2930 | Layer 1 | Epoch 1  |
|          1200 |    31377.3047 | Layer 1 | Epoch 1  |
|          1300 |    31273.1211 | Layer 1 | Epoch 1  |
|          1400 |    31035.1758 | Layer 1 | Epoch 1  |
|          1500 |    30799.2715 | Layer 1 | Epoch 1  |
|          1600 |    30657.6484 | Layer 1 | Epoch 1  |
|          1700 |    30340.2383 | Layer 1 | Epoch 1  |
|          1800 |    30163.4688 | Layer 1 | Epoch 1  |
|          1900 |    29937.4727 | Layer 1 | Epoch 1  |
|          2000 |    29945.4141 | Layer 1 | Epoch 1  |
|          2100 |    29894.1836 | Layer 1 | Epoch 1  |
|          2200 |    29900.0234 | Layer 1 | Epoch 1  |
|          2300 |    29478.2773 | Layer 1 | Epoch 1  |
|          2400 |    29658.2891 | Layer 1 | Epoch 1  |
|          2500 |    29477.7227 | Layer 1 | Epoch 1  |
|          2600 |    29403.8926 | Layer 1 | Epoch 1  |
|          2700 |    29368.8711 | Layer 1 | Epoch 1  |
|          2800 |    29063.4102 | Layer 1 | Epoch 1  |
|          2900 |    29075.7383 | Layer 1 | Epoch 1  |
|          3000 |    29050.5566 | Layer 1 | Epoch 1  |
|          3100 |    28952.8789 | Layer 1 | Epoch 2  |
|          3200 |    28568.8652 | Layer 1 | Epoch 2  |
|          3300 |    28631.7031 | Layer 1 | Epoch 2  |
|          3400 |    29115.7500 | Layer 1 | Epoch 2  |
|          3500 |    28413.6621 | Layer 1 | Epoch 2  |
|          3600 |    28390.6855 | Layer 1 | Epoch 2  |
|          3700 |    28274.7832 | Layer 1 | Epoch 2  |
|          3800 |    28604.8281 | Layer 1 | Epoch 2  |
|          3900 |    28370.6387 | Layer 1 | Epoch 2  |
|          4000 |    28286.0586 | Layer 1 | Epoch 2  |
|          4100 |    28109.6211 | Layer 1 | Epoch 2  |
|          4200 |    28394.4453 | Layer 1 | Epoch 2  |
|          4300 |    28088.3418 | Layer 1 | Epoch 2  |
|          4400 |    27750.1914 | Layer 1 | Epoch 2  |
|          4500 |    27574.6836 | Layer 1 | Epoch 2  |
|          4600 |    27722.9023 | Layer 1 | Epoch 2  |
|          4700 |    28058.6055 | Layer 1 | Epoch 2  |
|          4800 |    27715.4668 | Layer 1 | Epoch 2  |
|          4900 |    27698.8145 | Layer 1 | Epoch 2  |
|          5000 |    27408.0176 | Layer 1 | Epoch 2  |
|          5100 |    27466.1953 | Layer 1 | Epoch 2  |
|          5200 |    27742.8633 | Layer 1 | Epoch 2  |
