I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB
major: 6 minor: 0 memoryClockRate (GHz) 1.3285
pciBusID 0000:03:00.0
Total memory: 15.89GiB
Free memory: 15.34GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:03:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45569.8906 | Layer 1 | Epoch 1  |
|           100 |    42596.2695 | Layer 1 | Epoch 1  |
|           200 |    39038.3594 | Layer 1 | Epoch 1  |
|           300 |    36678.0781 | Layer 1 | Epoch 1  |
|           400 |    35493.7305 | Layer 1 | Epoch 1  |
|           500 |    34547.5156 | Layer 1 | Epoch 1  |
|           600 |    33795.6641 | Layer 1 | Epoch 1  |
|           700 |    33088.7461 | Layer 1 | Epoch 1  |
|           800 |    32779.8477 | Layer 1 | Epoch 1  |
|           900 |    32573.2285 | Layer 1 | Epoch 1  |
|          1000 |    31937.0117 | Layer 1 | Epoch 1  |
|          1100 |    31662.6680 | Layer 1 | Epoch 1  |
|          1200 |    31819.1387 | Layer 1 | Epoch 1  |
|          1300 |    31602.6992 | Layer 1 | Epoch 1  |
|          1400 |    30993.0332 | Layer 1 | Epoch 1  |
|          1500 |    30714.6758 | Layer 1 | Epoch 1  |
|          1600 |    30690.3164 | Layer 1 | Epoch 1  |
|          1700 |    30485.6250 | Layer 1 | Epoch 1  |
|          1800 |    30214.0508 | Layer 1 | Epoch 1  |
|          1900 |    30278.7285 | Layer 1 | Epoch 1  |
|          2000 |    30051.0000 | Layer 1 | Epoch 1  |
|          2100 |    29954.9473 | Layer 1 | Epoch 1  |
|          2200 |    30171.0000 | Layer 1 | Epoch 1  |
|          2300 |    29900.4297 | Layer 1 | Epoch 1  |
|          2400 |    30381.0762 | Layer 1 | Epoch 1  |
|          2500 |    29363.6621 | Layer 1 | Epoch 1  |
|          2600 |    29387.7812 | Layer 1 | Epoch 1  |
|          2700 |    29182.2227 | Layer 1 | Epoch 1  |
|          2800 |    28997.7793 | Layer 1 | Epoch 1  |
|          2900 |    28969.2598 | Layer 1 | Epoch 1  |
|          3000 |    29100.9434 | Layer 1 | Epoch 1  |
|          3100 |    28804.5508 | Layer 1 | Epoch 2  |
|          3200 |    28825.2773 | Layer 1 | Epoch 2  |
|          3300 |    29056.2832 | Layer 1 | Epoch 2  |
|          3400 |    29014.9863 | Layer 1 | Epoch 2  |
|          3500 |    29111.0625 | Layer 1 | Epoch 2  |
|          3600 |    28889.8398 | Layer 1 | Epoch 2  |
|          3700 |    28250.4121 | Layer 1 | Epoch 2  |
|          3800 |    28578.0078 | Layer 1 | Epoch 2  |
|          3900 |    28372.9473 | Layer 1 | Epoch 2  |
|          4000 |    28121.9355 | Layer 1 | Epoch 2  |
|          4100 |    28258.4102 | Layer 1 | Epoch 2  |
|          4200 |    27769.8223 | Layer 1 | Epoch 2  |
|          4300 |    28133.5703 | Layer 1 | Epoch 2  |
|          4400 |    28207.7734 | Layer 1 | Epoch 2  |
|          4500 |    28142.7559 | Layer 1 | Epoch 2  |
|          4600 |    27880.8789 | Layer 1 | Epoch 2  |
|          4700 |    28101.0430 | Layer 1 | Epoch 2  |
|          4800 |    27822.7656 | Layer 1 | Epoch 2  |
|          4900 |    27372.5586 | Layer 1 | Epoch 2  |
|          5000 |    27952.9375 | Layer 1 | Epoch 2  |
|          5100 |    27503.9766 | Layer 1 | Epoch 2  |
|          5200 |    27465.5059 | Layer 1 | Epoch 2  |
|          5300 |    27535.2363 | Layer 1 | Epoch 2  |
|          5400 |    27466.8086 | Layer 1 | Epoch 2  |
|          5500 |    27412.9473 | Layer 1 | Epoch 2  |
|          5600 |    27047.1484 | Layer 1 | Epoch 2  |
|          5700 |    27011.7109 | Layer 1 | Epoch 2  |
|          5800 |    27148.8594 | Layer 1 | Epoch 2  |
|          5900 |    27049.9883 | Layer 1 | Epoch 2  |
|          6000 |    27072.4883 | Layer 1 | Epoch 2  |
|          6100 |    27026.8301 | Layer 1 | Epoch 2  |
|          6200 |    26907.7539 | Layer 1 | Epoch 3  |
|          6300 |    26786.8320 | Layer 1 | Epoch 3  |
|          6400 |    26657.6602 | Layer 1 | Epoch 3  |
|          6500 |    26539.1641 | Layer 1 | Epoch 3  |
|          6600 |    26776.6836 | Layer 1 | Epoch 3  |
|          6700 |    26691.7500 | Layer 1 | Epoch 3  |
|          6800 |    26639.0020 | Layer 1 | Epoch 3  |
|          6900 |    26660.2500 | Layer 1 | Epoch 3  |
|          7000 |    26368.4004 | Layer 1 | Epoch 3  |
|          7100 |    26405.8555 | Layer 1 | Epoch 3  |
|          7200 |    26437.5625 | Layer 1 | Epoch 3  |
|          7300 |    26300.8711 | Layer 1 | Epoch 3  |
|          7400 |    26211.0352 | Layer 1 | Epoch 3  |
|          7500 |    26099.5059 | Layer 1 | Epoch 3  |
|          7600 |    25955.3398 | Layer 1 | Epoch 3  |
|          7700 |    26036.6621 | Layer 1 | Epoch 3  |
|          7800 |    25913.9512 | Layer 1 | Epoch 3  |
|          7900 |    25981.2891 | Layer 1 | Epoch 3  |
|          8000 |    25958.3594 | Layer 1 | Epoch 3  |
|          8100 |    25847.6953 | Layer 1 | Epoch 3  |
|          8200 |    25863.8027 | Layer 1 | Epoch 3  |
|          8300 |    25712.2812 | Layer 1 | Epoch 3  |
|          8400 |    25980.6523 | Layer 1 | Epoch 3  |
|          8500 |    25725.9707 | Layer 1 | Epoch 3  |
|          8600 |    25627.4453 | Layer 1 | Epoch 3  |
|          8700 |    25687.8730 | Layer 1 | Epoch 3  |
|          8800 |    25432.4805 | Layer 1 | Epoch 3  |
|          8900 |    25633.3672 | Layer 1 | Epoch 3  |
|          9000 |    25416.4883 | Layer 1 | Epoch 3  |
|          9100 |    25482.8398 | Layer 1 | Epoch 3  |
|          9200 |    25347.0625 | Layer 1 | Epoch 3  |
|          9300 |    25458.6602 | Layer 1 | Epoch 4  |
|          9400 |    25280.2402 | Layer 1 | Epoch 4  |
|          9500 |    25287.4121 | Layer 1 | Epoch 4  |
|          9600 |    25179.8086 | Layer 1 | Epoch 4  |
|          9700 |    25040.2285 | Layer 1 | Epoch 4  |
|          9800 |    25199.4980 | Layer 1 | Epoch 4  |
|          9900 |    25143.6836 | Layer 1 | Epoch 4  |
|         10000 |    25045.7852 | Layer 1 | Epoch 4  |
|         10100 |    25160.8945 | Layer 1 | Epoch 4  |
|         10200 |    25270.3730 | Layer 1 | Epoch 4  |
