I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB
major: 6 minor: 0 memoryClockRate (GHz) 1.3285
pciBusID 0000:03:00.0
Total memory: 15.89GiB
Free memory: 15.34GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:03:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45615.1602 | Layer 1 | Epoch 1  |
|           100 |    42650.8438 | Layer 1 | Epoch 1  |
|           200 |    39052.6328 | Layer 1 | Epoch 1  |
|           300 |    36936.2734 | Layer 1 | Epoch 1  |
|           400 |    35176.3516 | Layer 1 | Epoch 1  |
|           500 |    34641.2188 | Layer 1 | Epoch 1  |
|           600 |    33953.0039 | Layer 1 | Epoch 1  |
|           700 |    33071.1094 | Layer 1 | Epoch 1  |
|           800 |    32866.7227 | Layer 1 | Epoch 1  |
|           900 |    32377.3066 | Layer 1 | Epoch 1  |
|          1000 |    31908.8359 | Layer 1 | Epoch 1  |
|          1100 |    31843.6680 | Layer 1 | Epoch 1  |
|          1200 |    31190.7227 | Layer 1 | Epoch 1  |
|          1300 |    31431.8418 | Layer 1 | Epoch 1  |
|          1400 |    30732.6582 | Layer 1 | Epoch 1  |
|          1500 |    30771.8594 | Layer 1 | Epoch 1  |
|          1600 |    30420.9336 | Layer 1 | Epoch 1  |
|          1700 |    30437.4902 | Layer 1 | Epoch 1  |
|          1800 |    30543.0430 | Layer 1 | Epoch 1  |
|          1900 |    30465.9277 | Layer 1 | Epoch 1  |
|          2000 |    30035.5898 | Layer 1 | Epoch 1  |
|          2100 |    29916.8594 | Layer 1 | Epoch 1  |
|          2200 |    29893.4609 | Layer 1 | Epoch 1  |
|          2300 |    29747.7695 | Layer 1 | Epoch 1  |
|          2400 |    29407.0664 | Layer 1 | Epoch 1  |
|          2500 |    29540.4570 | Layer 1 | Epoch 1  |
|          2600 |    29726.5039 | Layer 1 | Epoch 1  |
|          2700 |    29178.6738 | Layer 1 | Epoch 1  |
|          2800 |    29539.4297 | Layer 1 | Epoch 1  |
|          2900 |    29181.6562 | Layer 1 | Epoch 1  |
|          3000 |    29395.8086 | Layer 1 | Epoch 1  |
|          3100 |    29043.9453 | Layer 1 | Epoch 2  |
|          3200 |    28877.4180 | Layer 1 | Epoch 2  |
|          3300 |    28805.8496 | Layer 1 | Epoch 2  |
|          3400 |    28722.9453 | Layer 1 | Epoch 2  |
|          3500 |    28830.2422 | Layer 1 | Epoch 2  |
|          3600 |    28754.9375 | Layer 1 | Epoch 2  |
|          3700 |    28355.1348 | Layer 1 | Epoch 2  |
|          3800 |    28459.8848 | Layer 1 | Epoch 2  |
|          3900 |    28183.7656 | Layer 1 | Epoch 2  |
|          4000 |    28218.7988 | Layer 1 | Epoch 2  |
|          4100 |    28234.1738 | Layer 1 | Epoch 2  |
|          4200 |    28019.8340 | Layer 1 | Epoch 2  |
|          4300 |    28004.8730 | Layer 1 | Epoch 2  |
|          4400 |    28019.9375 | Layer 1 | Epoch 2  |
|          4500 |    27875.6309 | Layer 1 | Epoch 2  |
