I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.47GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45432.8711 | Layer 1 | Epoch 1  |
|           100 |    45110.2695 | Layer 1 | Epoch 1  |
|           200 |    44627.7383 | Layer 1 | Epoch 1  |
|           300 |    44138.3984 | Layer 1 | Epoch 1  |
|           400 |    43704.5273 | Layer 1 | Epoch 1  |
|           500 |    43269.0234 | Layer 1 | Epoch 1  |
|           600 |    42840.7266 | Layer 1 | Epoch 1  |
|           700 |    42397.0781 | Layer 1 | Epoch 1  |
|           800 |    41999.0078 | Layer 1 | Epoch 1  |
|           900 |    41643.2773 | Layer 1 | Epoch 1  |
|          1000 |    41301.6758 | Layer 1 | Epoch 1  |
|          1100 |    41044.9297 | Layer 1 | Epoch 1  |
|          1200 |    40545.6211 | Layer 1 | Epoch 1  |
|          1300 |    40264.6328 | Layer 1 | Epoch 1  |
|          1400 |    39953.7383 | Layer 1 | Epoch 1  |
|          1500 |    39736.1758 | Layer 1 | Epoch 1  |
|          1600 |    39345.8672 | Layer 1 | Epoch 1  |
|          1700 |    39140.5977 | Layer 1 | Epoch 1  |
|          1800 |    38844.3008 | Layer 1 | Epoch 1  |
|          1900 |    38661.9961 | Layer 1 | Epoch 1  |
|          2000 |    38333.0195 | Layer 1 | Epoch 1  |
|          2100 |    38052.3633 | Layer 1 | Epoch 1  |
|          2200 |    37744.4297 | Layer 1 | Epoch 1  |
|          2300 |    37670.6328 | Layer 1 | Epoch 1  |
|          2400 |    37263.9141 | Layer 1 | Epoch 1  |
|          2500 |    37117.3711 | Layer 1 | Epoch 1  |
|          2600 |    36936.5938 | Layer 1 | Epoch 1  |
|          2700 |    36662.6016 | Layer 1 | Epoch 1  |
|          2800 |    36466.8281 | Layer 1 | Epoch 1  |
|          2900 |    36356.6289 | Layer 1 | Epoch 1  |
|          3000 |    36005.5820 | Layer 1 | Epoch 1  |
|          3100 |    35941.2969 | Layer 1 | Epoch 2  |
|          3200 |    35685.5820 | Layer 1 | Epoch 2  |
|          3300 |    35601.3594 | Layer 1 | Epoch 2  |
|          3400 |    35329.7891 | Layer 1 | Epoch 2  |
|          3500 |    35134.3906 | Layer 1 | Epoch 2  |
|          3600 |    35115.7031 | Layer 1 | Epoch 2  |
|          3700 |    34933.8672 | Layer 1 | Epoch 2  |
|          3800 |    34729.5938 | Layer 1 | Epoch 2  |
|          3900 |    34445.6562 | Layer 1 | Epoch 2  |
|          4000 |    34531.2109 | Layer 1 | Epoch 2  |
|          4100 |    34400.0078 | Layer 1 | Epoch 2  |
|          4200 |    34179.6719 | Layer 1 | Epoch 2  |
|          4300 |    33955.4609 | Layer 1 | Epoch 2  |
|          4400 |    33813.0312 | Layer 1 | Epoch 2  |
|          4500 |    33721.0625 | Layer 1 | Epoch 2  |
|          4600 |    33625.9023 | Layer 1 | Epoch 2  |
|          4700 |    33575.2500 | Layer 1 | Epoch 2  |
|          4800 |    33508.2383 | Layer 1 | Epoch 2  |
|          4900 |    33153.2852 | Layer 1 | Epoch 2  |
|          5000 |    33237.6289 | Layer 1 | Epoch 2  |
|          5100 |    32953.2969 | Layer 1 | Epoch 2  |
|          5200 |    32750.2305 | Layer 1 | Epoch 2  |
|          5300 |    32987.9570 | Layer 1 | Epoch 2  |
|          5400 |    32947.7344 | Layer 1 | Epoch 2  |
|          5500 |    32564.8555 | Layer 1 | Epoch 2  |
|          5600 |    32561.1055 | Layer 1 | Epoch 2  |
|          5700 |    32281.3066 | Layer 1 | Epoch 2  |
|          5800 |    32340.5898 | Layer 1 | Epoch 2  |
|          5900 |    32293.2754 | Layer 1 | Epoch 2  |
|          6000 |    32185.3066 | Layer 1 | Epoch 2  |
|          6100 |    32082.7656 | Layer 1 | Epoch 2  |
|          6200 |    32275.6641 | Layer 1 | Epoch 3  |
|          6300 |    31905.8242 | Layer 1 | Epoch 3  |
|          6400 |    31558.7441 | Layer 1 | Epoch 3  |
|          6500 |    31605.5488 | Layer 1 | Epoch 3  |
|          6600 |    31623.7305 | Layer 1 | Epoch 3  |
|          6700 |    31463.1543 | Layer 1 | Epoch 3  |
|          6800 |    31469.7812 | Layer 1 | Epoch 3  |
|          6900 |    31279.7617 | Layer 1 | Epoch 3  |
|          7000 |    31244.6113 | Layer 1 | Epoch 3  |
|          7100 |    31290.7461 | Layer 1 | Epoch 3  |
|          7200 |    30970.4922 | Layer 1 | Epoch 3  |
|          7300 |    31054.6777 | Layer 1 | Epoch 3  |
|          7400 |    30976.9414 | Layer 1 | Epoch 3  |
|          7500 |    30829.2109 | Layer 1 | Epoch 3  |
|          7600 |    30822.8242 | Layer 1 | Epoch 3  |
|          7700 |    30702.1582 | Layer 1 | Epoch 3  |
|          7800 |    30736.3516 | Layer 1 | Epoch 3  |
|          7900 |    30633.2598 | Layer 1 | Epoch 3  |
|          8000 |    30475.8906 | Layer 1 | Epoch 3  |
|          8100 |    30406.6797 | Layer 1 | Epoch 3  |
|          8200 |    30343.5703 | Layer 1 | Epoch 3  |
|          8300 |    30434.3535 | Layer 1 | Epoch 3  |
|          8400 |    30221.4004 | Layer 1 | Epoch 3  |
|          8500 |    30330.1406 | Layer 1 | Epoch 3  |
|          8600 |    30152.7598 | Layer 1 | Epoch 3  |
|          8700 |    30061.6367 | Layer 1 | Epoch 3  |
|          8800 |    29809.6992 | Layer 1 | Epoch 3  |
|          8900 |    29787.1895 | Layer 1 | Epoch 3  |
|          9000 |    30005.2246 | Layer 1 | Epoch 3  |
|          9100 |    29858.2520 | Layer 1 | Epoch 3  |
|          9200 |    29787.9746 | Layer 1 | Epoch 3  |
|          9300 |    29582.9043 | Layer 1 | Epoch 4  |
|          9400 |    29786.6406 | Layer 1 | Epoch 4  |
|          9500 |    29538.4082 | Layer 1 | Epoch 4  |
|          9600 |    29356.9180 | Layer 1 | Epoch 4  |
|          9700 |    29637.8262 | Layer 1 | Epoch 4  |
|          9800 |    29463.0938 | Layer 1 | Epoch 4  |
|          9900 |    29345.1406 | Layer 1 | Epoch 4  |
|         10000 |    29374.3438 | Layer 1 | Epoch 4  |
|         10100 |    29227.7656 | Layer 1 | Epoch 4  |
|         10200 |    29287.4199 | Layer 1 | Epoch 4  |
|         10300 |    29232.0059 | Layer 1 | Epoch 4  |
|         10400 |    28841.6777 | Layer 1 | Epoch 4  |
|         10500 |    29338.8945 | Layer 1 | Epoch 4  |
|         10600 |    29081.6816 | Layer 1 | Epoch 4  |
|         10700 |    28734.8125 | Layer 1 | Epoch 4  |
|         10800 |    28816.5938 | Layer 1 | Epoch 4  |
|         10900 |    28893.1738 | Layer 1 | Epoch 4  |
|         11000 |    28860.0273 | Layer 1 | Epoch 4  |
|         11100 |    28713.9453 | Layer 1 | Epoch 4  |
|         11200 |    28523.7539 | Layer 1 | Epoch 4  |
|         11300 |    28776.0488 | Layer 1 | Epoch 4  |
|         11400 |    28331.1992 | Layer 1 | Epoch 4  |
|         11500 |    28392.6367 | Layer 1 | Epoch 4  |
|         11600 |    28638.7168 | Layer 1 | Epoch 4  |
|         11700 |    28328.3613 | Layer 1 | Epoch 4  |
|         11800 |    28361.0879 | Layer 1 | Epoch 4  |
|         11900 |    28222.3906 | Layer 1 | Epoch 4  |
|         12000 |    28465.2363 | Layer 1 | Epoch 4  |
|         12100 |    28311.4141 | Layer 1 | Epoch 4  |
|         12200 |    28155.2461 | Layer 1 | Epoch 4  |
|         12300 |    28452.8945 | Layer 1 | Epoch 4  |
|         12400 |    28168.1250 | Layer 1 | Epoch 5  |
|         12500 |    27935.1777 | Layer 1 | Epoch 5  |
|         12600 |    27854.4258 | Layer 1 | Epoch 5  |
|         12700 |    27798.0957 | Layer 1 | Epoch 5  |
|         12800 |    27699.7070 | Layer 1 | Epoch 5  |
|         12900 |    27621.9883 | Layer 1 | Epoch 5  |
|         13000 |    27893.0039 | Layer 1 | Epoch 5  |
|         13100 |    27788.8906 | Layer 1 | Epoch 5  |
|         13200 |    27921.2305 | Layer 1 | Epoch 5  |
|         13300 |    27695.1211 | Layer 1 | Epoch 5  |
|         13400 |    27721.1602 | Layer 1 | Epoch 5  |
|         13500 |    27404.1152 | Layer 1 | Epoch 5  |
|         13600 |    27431.0625 | Layer 1 | Epoch 5  |
|         13700 |    27740.3008 | Layer 1 | Epoch 5  |
|         13800 |    27582.5234 | Layer 1 | Epoch 5  |
|         13900 |    27638.1719 | Layer 1 | Epoch 5  |
|         14000 |    27446.1797 | Layer 1 | Epoch 5  |
|         14100 |    27287.4844 | Layer 1 | Epoch 5  |
|         14200 |    27439.9355 | Layer 1 | Epoch 5  |
|         14300 |    27195.0430 | Layer 1 | Epoch 5  |
|         14400 |    27298.6582 | Layer 1 | Epoch 5  |
|         14500 |    27236.8516 | Layer 1 | Epoch 5  |
|         14600 |    27264.2363 | Layer 1 | Epoch 5  |
|         14700 |    27044.6973 | Layer 1 | Epoch 5  |
|         14800 |    27238.4805 | Layer 1 | Epoch 5  |
|         14900 |    27031.0508 | Layer 1 | Epoch 5  |
|         15000 |    26858.7656 | Layer 1 | Epoch 5  |
|         15100 |    27185.9316 | Layer 1 | Epoch 5  |
|         15200 |    27002.0957 | Layer 1 | Epoch 5  |
|         15300 |    26893.7520 | Layer 1 | Epoch 5  |
|         15400 |    27157.6074 | Layer 1 | Epoch 5  |
|         15500 |    26893.6289 | Layer 1 | Epoch 6  |
|         15600 |    27018.9219 | Layer 1 | Epoch 6  |
|         15700 |    26971.4473 | Layer 1 | Epoch 6  |
|         15800 |    26898.0449 | Layer 1 | Epoch 6  |
|         15900 |    26676.2559 | Layer 1 | Epoch 6  |
|         16000 |    26843.1680 | Layer 1 | Epoch 6  |
|         16100 |    26639.7852 | Layer 1 | Epoch 6  |
|         16200 |    26529.8516 | Layer 1 | Epoch 6  |
|         16300 |    26598.9824 | Layer 1 | Epoch 6  |
|         16400 |    26365.5820 | Layer 1 | Epoch 6  |
|         16500 |    26448.8242 | Layer 1 | Epoch 6  |
|         16600 |    26341.4238 | Layer 1 | Epoch 6  |
|         16700 |    26849.6855 | Layer 1 | Epoch 6  |
|         16800 |    26524.2734 | Layer 1 | Epoch 6  |
|         16900 |    26818.3945 | Layer 1 | Epoch 6  |
|         17000 |    26266.1250 | Layer 1 | Epoch 6  |
|         17100 |    26283.8184 | Layer 1 | Epoch 6  |
|         17200 |    26360.6875 | Layer 1 | Epoch 6  |
|         17300 |    26172.4492 | Layer 1 | Epoch 6  |
|         17400 |    26184.5137 | Layer 1 | Epoch 6  |
|         17500 |    26155.1309 | Layer 1 | Epoch 6  |
|         17600 |    26268.9336 | Layer 1 | Epoch 6  |
|         17700 |    26279.7578 | Layer 1 | Epoch 6  |
|         17800 |    26244.7031 | Layer 1 | Epoch 6  |
|         17900 |    26188.4844 | Layer 1 | Epoch 6  |
|         18000 |    26151.4492 | Layer 1 | Epoch 6  |
|         18100 |    26109.1543 | Layer 1 | Epoch 6  |
|         18200 |    26152.7148 | Layer 1 | Epoch 6  |
|         18300 |    25998.8027 | Layer 1 | Epoch 6  |
|         18400 |    25910.4102 | Layer 1 | Epoch 6  |
|         18500 |    26202.8477 | Layer 1 | Epoch 6  |
|         18600 |    26351.7891 | Layer 1 | Epoch 7  |
|         18700 |    26070.5000 | Layer 1 | Epoch 7  |
|         18800 |    25569.5000 | Layer 1 | Epoch 7  |
|         18900 |    25808.9023 | Layer 1 | Epoch 7  |
|         19000 |    26007.5605 | Layer 1 | Epoch 7  |
|         19100 |    25897.8398 | Layer 1 | Epoch 7  |
|         19200 |    25720.7383 | Layer 1 | Epoch 7  |
|         19300 |    25816.3594 | Layer 1 | Epoch 7  |
|         19400 |    25543.6484 | Layer 1 | Epoch 7  |
|         19500 |    25914.9961 | Layer 1 | Epoch 7  |
|         19600 |    25896.0352 | Layer 1 | Epoch 7  |
|         19700 |    26050.5586 | Layer 1 | Epoch 7  |
|         19800 |    25738.0156 | Layer 1 | Epoch 7  |
|         19900 |    25536.4980 | Layer 1 | Epoch 7  |
|         20000 |    25595.8887 | Layer 1 | Epoch 7  |
|         20100 |    25408.8613 | Layer 1 | Epoch 7  |
|         20200 |    25629.6133 | Layer 1 | Epoch 7  |
|         20300 |    25318.4258 | Layer 1 | Epoch 7  |
|         20400 |    25586.4062 | Layer 1 | Epoch 7  |
|         20500 |    25527.3281 | Layer 1 | Epoch 7  |
