I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:925] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: GeForce 940MX
major: 5 minor: 0 memoryClockRate (GHz) 0.8605
pciBusID 0000:01:00.0
Total memory: 1.96GiB
Free memory: 1.63GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: GeForce 940MX, pci bus id: 0000:01:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45431.8047 | Layer 1 | Epoch 1  |
|           100 |    45082.8359 | Layer 1 | Epoch 1  |
|           200 |    44600.1016 | Layer 1 | Epoch 1  |
|           300 |    44115.8125 | Layer 1 | Epoch 1  |
|           400 |    43728.2539 | Layer 1 | Epoch 1  |
|           500 |    43228.1055 | Layer 1 | Epoch 1  |
|           600 |    42815.7188 | Layer 1 | Epoch 1  |
|           700 |    42397.6602 | Layer 1 | Epoch 1  |
|           800 |    42131.5781 | Layer 1 | Epoch 1  |
|           900 |    41737.4766 | Layer 1 | Epoch 1  |
|          1000 |    41314.3750 | Layer 1 | Epoch 1  |
|          1100 |    40970.5391 | Layer 1 | Epoch 1  |
|          1200 |    40626.8477 | Layer 1 | Epoch 1  |
|          1300 |    40317.2188 | Layer 1 | Epoch 1  |
|          1400 |    39992.1758 | Layer 1 | Epoch 1  |
|          1500 |    39652.6953 | Layer 1 | Epoch 1  |
|          1600 |    39441.5977 | Layer 1 | Epoch 1  |
|          1700 |    39016.1133 | Layer 1 | Epoch 1  |
|          1800 |    38880.3633 | Layer 1 | Epoch 1  |
|          1900 |    38529.1172 | Layer 1 | Epoch 1  |
|          2000 |    38239.5664 | Layer 1 | Epoch 1  |
|          2100 |    38083.6250 | Layer 1 | Epoch 1  |
|          2200 |    37807.1445 | Layer 1 | Epoch 1  |
|          2300 |    37479.3672 | Layer 1 | Epoch 1  |
|          2400 |    37503.5742 | Layer 1 | Epoch 1  |
|          2500 |    37171.1445 | Layer 1 | Epoch 1  |
|          2600 |    37049.6445 | Layer 1 | Epoch 1  |
|          2700 |    36725.4414 | Layer 1 | Epoch 1  |
|          2800 |    36568.8789 | Layer 1 | Epoch 1  |
|          2900 |    36404.0938 | Layer 1 | Epoch 1  |
|          3000 |    36127.3047 | Layer 1 | Epoch 1  |
|          3100 |    36029.5859 | Layer 1 | Epoch 2  |
|          3200 |    35690.6797 | Layer 1 | Epoch 2  |
|          3300 |    35527.8438 | Layer 1 | Epoch 2  |
|          3400 |    35469.7188 | Layer 1 | Epoch 2  |
|          3500 |    35218.7422 | Layer 1 | Epoch 2  |
|          3600 |    35268.7227 | Layer 1 | Epoch 2  |
|          3700 |    34994.9688 | Layer 1 | Epoch 2  |
|          3800 |    34888.5000 | Layer 1 | Epoch 2  |
|          3900 |    34617.1367 | Layer 1 | Epoch 2  |
|          4000 |    34501.8125 | Layer 1 | Epoch 2  |
|          4100 |    34508.8047 | Layer 1 | Epoch 2  |
|          4200 |    34282.6641 | Layer 1 | Epoch 2  |
|          4300 |    34049.7734 | Layer 1 | Epoch 2  |
|          4400 |    34125.7031 | Layer 1 | Epoch 2  |
|          4500 |    33780.8047 | Layer 1 | Epoch 2  |
|          4600 |    33872.5039 | Layer 1 | Epoch 2  |
|          4700 |    33645.4883 | Layer 1 | Epoch 2  |
|          4800 |    33355.4844 | Layer 1 | Epoch 2  |
|          4900 |    33286.7539 | Layer 1 | Epoch 2  |
|          5000 |    33352.3320 | Layer 1 | Epoch 2  |
|          5100 |    33058.7422 | Layer 1 | Epoch 2  |
|          5200 |    32949.3672 | Layer 1 | Epoch 2  |
|          5300 |    32966.5547 | Layer 1 | Epoch 2  |
|          5400 |    32828.0195 | Layer 1 | Epoch 2  |
|          5500 |    32591.7324 | Layer 1 | Epoch 2  |
|          5600 |    32544.9141 | Layer 1 | Epoch 2  |
|          5700 |    32340.8945 | Layer 1 | Epoch 2  |
|          5800 |    32462.8281 | Layer 1 | Epoch 2  |
|          5900 |    32146.2305 | Layer 1 | Epoch 2  |
|          6000 |    31999.8418 | Layer 1 | Epoch 2  |
|          6100 |    32214.7539 | Layer 1 | Epoch 2  |
|          6200 |    32041.8320 | Layer 1 | Epoch 3  |
|          6300 |    31717.2129 | Layer 1 | Epoch 3  |
|          6400 |    31848.4668 | Layer 1 | Epoch 3  |
|          6500 |    31577.3398 | Layer 1 | Epoch 3  |
|          6600 |    31786.8633 | Layer 1 | Epoch 3  |
|          6700 |    31411.5898 | Layer 1 | Epoch 3  |
|          6800 |    31752.4727 | Layer 1 | Epoch 3  |
|          6900 |    31492.3359 | Layer 1 | Epoch 3  |
|          7000 |    31302.7773 | Layer 1 | Epoch 3  |
|          7100 |    31298.2617 | Layer 1 | Epoch 3  |
|          7200 |    31153.6758 | Layer 1 | Epoch 3  |
|          7300 |    31304.5391 | Layer 1 | Epoch 3  |
|          7400 |    30936.8691 | Layer 1 | Epoch 3  |
|          7500 |    30876.2461 | Layer 1 | Epoch 3  |
|          7600 |    31137.8730 | Layer 1 | Epoch 3  |
|          7700 |    30855.2285 | Layer 1 | Epoch 3  |
|          7800 |    31005.3320 | Layer 1 | Epoch 3  |
|          7900 |    30886.0957 | Layer 1 | Epoch 3  |
|          8000 |    30705.8047 | Layer 1 | Epoch 3  |
|          8100 |    30494.5410 | Layer 1 | Epoch 3  |
|          8200 |    30443.8594 | Layer 1 | Epoch 3  |
|          8300 |    30263.2812 | Layer 1 | Epoch 3  |
|          8400 |    30297.6055 | Layer 1 | Epoch 3  |
|          8500 |    30155.6680 | Layer 1 | Epoch 3  |
|          8600 |    30378.3281 | Layer 1 | Epoch 3  |
|          8700 |    30071.3184 | Layer 1 | Epoch 3  |
|          8800 |    29915.5410 | Layer 1 | Epoch 3  |
|          8900 |    29759.0117 | Layer 1 | Epoch 3  |
|          9000 |    29982.4707 | Layer 1 | Epoch 3  |
|          9100 |    29540.7773 | Layer 1 | Epoch 3  |
|          9200 |    29894.6680 | Layer 1 | Epoch 3  |
|          9300 |    29516.5625 | Layer 1 | Epoch 4  |
