I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcublas.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcudnn.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcufft.so locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcuda.so.1 locally
I tensorflow/stream_executor/dso_loader.cc:111] successfully opened CUDA library libcurand.so locally
I tensorflow/core/common_runtime/gpu/gpu_device.cc:951] Found device 0 with properties: 
name: Tesla P100-PCIE-16GB
major: 6 minor: 0 memoryClockRate (GHz) 1.3285
pciBusID 0000:82:00.0
Total memory: 15.89GiB
Free memory: 15.61GiB
I tensorflow/core/common_runtime/gpu/gpu_device.cc:972] DMA: 0 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:982] 0:   Y 
I tensorflow/core/common_runtime/gpu/gpu_device.cc:1041] Creating TensorFlow device (/gpu:0) -> (device: 0, name: Tesla P100-PCIE-16GB, pci bus id: 0000:82:00.0)
['S01']
[]
[]
Loading images  ../dataset/*.jpeg ['S01']
Number of images: 6200
Number of rows: 256
Number of cols: 256
Dataset array size:  (6200, 256, 256, 1)
(3100, 256, 256, 1)
(1550, 256, 256, 1)
(1550, 256, 256, 1)



| Training Step | Cross Entropy |  Layer  |   Epoch  |
|---------------|---------------|---------|----------|
|             0 |    45541.1602 | Layer 1 | Epoch 1  |
|           100 |    43792.6914 | Layer 1 | Epoch 1  |
|           200 |    41285.8555 | Layer 1 | Epoch 1  |
|           300 |    39428.8398 | Layer 1 | Epoch 1  |
|           400 |    38084.1250 | Layer 1 | Epoch 1  |
|           500 |    36878.9102 | Layer 1 | Epoch 1  |
|           600 |    36023.0312 | Layer 1 | Epoch 1  |
|           700 |    35412.5312 | Layer 1 | Epoch 1  |
|           800 |    34565.2031 | Layer 1 | Epoch 1  |
|           900 |    34247.8281 | Layer 1 | Epoch 1  |
|          1000 |    33964.2773 | Layer 1 | Epoch 1  |
|          1100 |    33664.0391 | Layer 1 | Epoch 1  |
|          1200 |    32911.3438 | Layer 1 | Epoch 1  |
|          1300 |    33109.5977 | Layer 1 | Epoch 1  |
|          1400 |    32726.8125 | Layer 1 | Epoch 1  |
|          1500 |    32316.2891 | Layer 1 | Epoch 1  |
|          1600 |    32093.1406 | Layer 1 | Epoch 1  |
|          1700 |    31861.7109 | Layer 1 | Epoch 1  |
|          1800 |    31397.2266 | Layer 1 | Epoch 1  |
|          1900 |    31558.0938 | Layer 1 | Epoch 1  |
|          2000 |    31370.8301 | Layer 1 | Epoch 1  |
|          2100 |    31200.5508 | Layer 1 | Epoch 1  |
|          2200 |    31411.6309 | Layer 1 | Epoch 1  |
|          2300 |    30983.2930 | Layer 1 | Epoch 1  |
|          2400 |    30911.6211 | Layer 1 | Epoch 1  |
|          2500 |    30809.6367 | Layer 1 | Epoch 1  |
|          2600 |    30348.0234 | Layer 1 | Epoch 1  |
|          2700 |    30542.4473 | Layer 1 | Epoch 1  |
|          2800 |    30310.6191 | Layer 1 | Epoch 1  |
|          2900 |    30319.4336 | Layer 1 | Epoch 1  |
|          3000 |    29990.8340 | Layer 1 | Epoch 1  |
|          3100 |    29768.6133 | Layer 1 | Epoch 2  |
|          3200 |    29791.4746 | Layer 1 | Epoch 2  |
|          3300 |    29724.1328 | Layer 1 | Epoch 2  |
|          3400 |    29569.5684 | Layer 1 | Epoch 2  |
|          3500 |    29361.6738 | Layer 1 | Epoch 2  |
|          3600 |    29789.3535 | Layer 1 | Epoch 2  |
|          3700 |    29830.7598 | Layer 1 | Epoch 2  |
|          3800 |    28991.5742 | Layer 1 | Epoch 2  |
|          3900 |    29359.4961 | Layer 1 | Epoch 2  |
|          4000 |    29075.0410 | Layer 1 | Epoch 2  |
|          4100 |    29086.6992 | Layer 1 | Epoch 2  |
|          4200 |    29122.2578 | Layer 1 | Epoch 2  |
|          4300 |    29069.2461 | Layer 1 | Epoch 2  |
|          4400 |    29197.8398 | Layer 1 | Epoch 2  |
|          4500 |    28732.4453 | Layer 1 | Epoch 2  |
|          4600 |    28776.0898 | Layer 1 | Epoch 2  |
|          4700 |    28743.2871 | Layer 1 | Epoch 2  |
|          4800 |    28630.5215 | Layer 1 | Epoch 2  |
|          4900 |    28569.0996 | Layer 1 | Epoch 2  |
|          5000 |    28677.6797 | Layer 1 | Epoch 2  |
|          5100 |    28856.7070 | Layer 1 | Epoch 2  |
|          5200 |    28638.0879 | Layer 1 | Epoch 2  |
|          5300 |    28551.7598 | Layer 1 | Epoch 2  |
|          5400 |    28228.6855 | Layer 1 | Epoch 2  |
|          5500 |    28112.6406 | Layer 1 | Epoch 2  |
|          5600 |    28300.5586 | Layer 1 | Epoch 2  |
|          5700 |    28334.4727 | Layer 1 | Epoch 2  |
|          5800 |    28271.3457 | Layer 1 | Epoch 2  |
|          5900 |    27919.3477 | Layer 1 | Epoch 2  |
|          6000 |    28527.4727 | Layer 1 | Epoch 2  |
|          6100 |    27898.9258 | Layer 1 | Epoch 2  |
|          6200 |    27898.0898 | Layer 1 | Epoch 3  |
|          6300 |    27847.3906 | Layer 1 | Epoch 3  |
|          6400 |    27964.2363 | Layer 1 | Epoch 3  |
|          6500 |    27674.2227 | Layer 1 | Epoch 3  |
|          6600 |    27657.6914 | Layer 1 | Epoch 3  |
|          6700 |    28033.5586 | Layer 1 | Epoch 3  |
|          6800 |    27383.4727 | Layer 1 | Epoch 3  |
|          6900 |    27420.3398 | Layer 1 | Epoch 3  |
|          7000 |    27378.9277 | Layer 1 | Epoch 3  |
|          7100 |    27210.7832 | Layer 1 | Epoch 3  |
|          7200 |    27381.4609 | Layer 1 | Epoch 3  |
|          7300 |    27588.4609 | Layer 1 | Epoch 3  |
|          7400 |    27200.0938 | Layer 1 | Epoch 3  |
|          7500 |    27044.3711 | Layer 1 | Epoch 3  |
|          7600 |    26806.0645 | Layer 1 | Epoch 3  |
|          7700 |    27662.1094 | Layer 1 | Epoch 3  |
|          7800 |    26978.9395 | Layer 1 | Epoch 3  |
|          7900 |    26749.0938 | Layer 1 | Epoch 3  |
|          8000 |    26887.6484 | Layer 1 | Epoch 3  |
|          8100 |    26711.9258 | Layer 1 | Epoch 3  |
|          8200 |    26939.0859 | Layer 1 | Epoch 3  |
|          8300 |    26811.8379 | Layer 1 | Epoch 3  |
|          8400 |    26947.0195 | Layer 1 | Epoch 3  |
|          8500 |    26964.7930 | Layer 1 | Epoch 3  |
|          8600 |    26913.5215 | Layer 1 | Epoch 3  |
|          8700 |    26392.9258 | Layer 1 | Epoch 3  |
|          8800 |    26686.5508 | Layer 1 | Epoch 3  |
|          8900 |    26376.6230 | Layer 1 | Epoch 3  |
|          9000 |    26461.6309 | Layer 1 | Epoch 3  |
|          9100 |    26533.0742 | Layer 1 | Epoch 3  |
|          9200 |    26198.7754 | Layer 1 | Epoch 3  |
|          9300 |    26172.4492 | Layer 1 | Epoch 4  |
|          9400 |    26475.9434 | Layer 1 | Epoch 4  |
|          9500 |    26576.6484 | Layer 1 | Epoch 4  |
|          9600 |    26057.0430 | Layer 1 | Epoch 4  |
|          9700 |    26315.7871 | Layer 1 | Epoch 4  |
|          9800 |    26156.2949 | Layer 1 | Epoch 4  |
|          9900 |    26188.5430 | Layer 1 | Epoch 4  |
|         10000 |    26399.5684 | Layer 1 | Epoch 4  |
|         10100 |    25953.8047 | Layer 1 | Epoch 4  |
|         10200 |    25910.8555 | Layer 1 | Epoch 4  |
|         10300 |    25798.0762 | Layer 1 | Epoch 4  |
|         10400 |    26110.7148 | Layer 1 | Epoch 4  |
|         10500 |    25813.4043 | Layer 1 | Epoch 4  |
|         10600 |    25712.0938 | Layer 1 | Epoch 4  |
|         10700 |    25836.1094 | Layer 1 | Epoch 4  |
|         10800 |    25651.5195 | Layer 1 | Epoch 4  |
|         10900 |    25601.2305 | Layer 1 | Epoch 4  |
|         11000 |    25951.9473 | Layer 1 | Epoch 4  |
|         11100 |    25635.4824 | Layer 1 | Epoch 4  |
|         11200 |    25737.6113 | Layer 1 | Epoch 4  |
|         11300 |    25706.5820 | Layer 1 | Epoch 4  |
|         11400 |    25676.2402 | Layer 1 | Epoch 4  |
|         11500 |    25452.7988 | Layer 1 | Epoch 4  |
|         11600 |    25695.9492 | Layer 1 | Epoch 4  |
|         11700 |    25742.5840 | Layer 1 | Epoch 4  |
|         11800 |    25871.0059 | Layer 1 | Epoch 4  |
|         11900 |    25483.8242 | Layer 1 | Epoch 4  |
|         12000 |    25364.7285 | Layer 1 | Epoch 4  |
|         12100 |    25288.8320 | Layer 1 | Epoch 4  |
|         12200 |    25413.3438 | Layer 1 | Epoch 4  |
|         12300 |    25133.3418 | Layer 1 | Epoch 4  |
|         12400 |    24977.9355 | Layer 1 | Epoch 5  |
|         12500 |    25053.8828 | Layer 1 | Epoch 5  |
|         12600 |    24998.6387 | Layer 1 | Epoch 5  |
|         12700 |    25278.8105 | Layer 1 | Epoch 5  |
|         12800 |    24999.5078 | Layer 1 | Epoch 5  |
|         12900 |    24827.8594 | Layer 1 | Epoch 5  |
|         13000 |    25154.6309 | Layer 1 | Epoch 5  |
|         13100 |    25067.9629 | Layer 1 | Epoch 5  |
|         13200 |    25301.6113 | Layer 1 | Epoch 5  |
|         13300 |    24984.4160 | Layer 1 | Epoch 5  |
|         13400 |    24746.2559 | Layer 1 | Epoch 5  |
